date,time,currency,event,impact,actual,forecast,previous
2023-03-24,9:30am,GBP,MPC Member Mann Speaks,Medium,,,
2023-03-25,SatMar 25,EUR,Daylight Saving Time Shift,Low,,,
2023-03-25,SatMar 25,GBP,Daylight Saving Time Shift,Low,,,
2023-03-27,MonMar 27,EUR,M3 Money Supply y/y,Medium,3.2%,3.5%,
2023-03-27,MonMar 27,EUR,Private Loans y/y,Medium,3.6%,3.6%,
2023-03-27,4:30am,EUR,German Buba President Nagel Speaks,Medium,,,
2023-03-27,5:00am,GBP,CBI Realized Sales,Medium,-2,2,
2023-03-27,12:00pm,GBP,BOE Gov Bailey Speaks,High,,,
2023-03-27,4:00pm,USD,FOMC Member Jefferson Speaks,Medium,,,
2023-03-27,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,8.4%,
2023-03-27,11:00pm,JPY,BOJ Gov Kuroda Speaks,Low,,,
2023-03-28,3:45am,GBP,BOE Gov Bailey Speaks,High,,,
2023-03-28,7:30am,USD,Goods Trade Balance,Medium,-90.2B,-91.1B,
2023-03-28,7:30am,USD,Prelim Wholesale Inventories m/m,Medium,-0.1%,-0.4%,
2023-03-28,8:00am,EUR,ECB President Lagarde Speaks,Low,,,
2023-03-28,8:00am,EUR,German Buba President Nagel Speaks,Medium,,,
2023-03-28,8:00am,USD,HPI m/m,Medium,-0.2%,-0.1%,
2023-03-28,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,2.6%,4.6%,
2023-03-28,8:59am,USD,Richmond Manufacturing Index,Low,-10,-16,
2023-03-28,9:00am,USD,CB Consumer Confidence,High,101.0,103.4,
2023-03-28,9:00am,USD,FOMC Member Barr Speaks,Medium,,,
2023-03-28,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2023-03-29,3:00am,CHF,UBS Economic Expectations,Medium,,-12.3,
2023-03-29,3:30am,GBP,M4 Money Supply m/m,Medium,0.9%,1.2%,
2023-03-29,3:32am,GBP,Mortgage Approvals,Medium,41K,40K,
2023-03-29,3:32am,GBP,Net Lending to Individuals m/m,Medium,3.7B,3.7B,
2023-03-29,4:30am,GBP,FPC Meeting Minutes,Medium,,,
2023-03-29,4:30am,GBP,FPC Statement,Medium,,,
2023-03-29,8:00am,CHF,SNB Quarterly Bulletin,Medium,,,
2023-03-29,9:00am,USD,Pending Home Sales m/m,Low,-2.9%,8.1%,
2023-03-29,9:00am,USD,FOMC Member Barr Speaks,Medium,,,
2023-03-29,9:30am,USD,Crude Oil Inventories,Medium,1.8M,1.1M,
2023-03-29,1:55pm,GBP,MPC Member Mann Speaks,Medium,,,
2023-03-30,2:00am,CHF,KOF Economic Barometer,Medium,100.4,98.9,
2023-03-30,2:00am,EUR,Spanish Flash CPI y/y,Low,3.9%,6.0%,
2023-03-30,3:00am,EUR,ECB Economic Bulletin,Medium,,,
2023-03-30,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,7.9%,8.0%,
2023-03-30,4:10am,EUR,Italian 10-y Bond Auction,Medium,,4.34|1.3,
2023-03-30,7:30am,USD,Final GDP q/q,High,2.7%,2.7%,
2023-03-30,7:30am,USD,Unemployment Claims,High,196K,191K,
2023-03-30,7:30am,USD,Final GDP Price Index q/q,Low,3.9%,3.9%,
2023-03-30,9:30am,USD,Natural Gas Storage,Medium,-55B,-72B,
2023-03-30,11:00am,CHF,Gov Board Member Maechler Speaks,Low,,,
2023-03-30,12:00pm,USD,FOMC Member Kashkari Speaks,Medium,,,
2023-03-30,2:45pm,USD,Treasury Sec Yellen Speaks,Low,,,
2023-03-30,6:30pm,JPY,Tokyo Core CPI y/y,Low,3.1%,3.3%,
2023-03-30,6:30pm,JPY,Unemployment Rate,Medium,2.4%,2.4%,
2023-03-30,6:50pm,JPY,Prelim Industrial Production m/m,Medium,2.8%,-5.3%,
2023-03-30,6:50pm,JPY,Retail Sales y/y,Medium,5.9%,5.0%,
2023-03-31,1:00am,EUR,German Import Prices m/m,Medium,-1.0%,-1.2%,
2023-03-31,1:00am,EUR,German Retail Sales m/m,Medium,0.5%,0.1%,
2023-03-31,1:00am,GBP,Current Account,Medium,-17.5B,-12.7B,
2023-03-31,1:00am,GBP,Final GDP q/q,Medium,0.0%,0.0%,
2023-03-31,1:00am,GBP,Nationwide HPI m/m,Medium,-0.3%,-0.5%,
2023-03-31,1:00am,GBP,Revised Business Investment q/q,Medium,4.8%,4.8%,
2023-03-31,1:30am,CHF,Retail Sales y/y,Medium,-1.0%,-2.2%,
2023-03-31,1:45am,EUR,French Consumer Spending m/m,Medium,0.0%,1.7%,
2023-03-31,1:45am,EUR,French Prelim CPI m/m,Medium,0.6%,1.0%,
2023-03-31,2:55am,EUR,German Unemployment Change,Medium,1K,6K,
2023-03-31,4:00am,EUR,Core CPI Flash Estimate y/y,Low,5.7%,5.6%,
2023-03-31,4:00am,EUR,CPI Flash Estimate y/y,Low,7.1%,8.5%,
2023-03-31,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.0%,0.2%,
2023-03-31,4:00am,EUR,Unemployment Rate,Medium,6.6%,6.6%,
2023-03-31,7:30am,USD,Core PCE Price Index m/m,High,0.4%,0.5%,
2023-03-31,7:30am,USD,Personal Income m/m,Medium,0.2%,0.6%,
2023-03-31,7:30am,USD,Personal Spending m/m,Medium,0.3%,2.0%,
2023-03-31,8:45am,USD,Chicago PMI,Low,43.1,43.6,
2023-03-31,9:00am,USD,Revised UoM Consumer Sentiment,Low,63.1,63.4,
2023-03-31,9:00am,USD,Revised UoM Inflation Expectations,Medium,,3.8%,
2023-03-31,10:00am,EUR,ECB President Lagarde Speaks,Low,,,
2023-03-31,2:05pm,USD,FOMC Member Williams Speaks,Medium,,,
2023-03-31,4:45pm,USD,FOMC Member Cook Speaks,Medium,,,
2023-03-31,9:00pm,USD,FOMC Member Waller Speaks,Low,,,
2023-04-02,SunApr 2,JPY,Tankan Non-Manufacturing Index,Medium,20,19,
2023-04-02,7:30pm,JPY,Final Manufacturing PMI,Medium,48.6,48.6,
2023-04-03,MonApr 3,CHF,CPI m/m,High,0.4%,0.7%,
2023-04-03,1:45am,EUR,French Gov Budget Balance,Medium,,-21.1B,
2023-04-03,2:15am,EUR,Spanish Manufacturing PMI,Medium,50.1,50.7,
2023-04-03,2:30am,CHF,Manufacturing PMI,Medium,48.5,48.9,
2023-04-03,2:45am,EUR,Italian Manufacturing PMI,Medium,51.1,52.0,
2023-04-03,2:50am,EUR,French Final Manufacturing PMI,Medium,47.7,47.7,
2023-04-03,2:55am,EUR,German Final Manufacturing PMI,Medium,44.4,44.4,
2023-04-03,3:00am,EUR,Final Manufacturing PMI,Medium,47.1,47.1,
2023-04-03,3:30am,GBP,Final Manufacturing PMI,Medium,48.0,48.0,
2023-04-03,8:45am,USD,Final Manufacturing PMI,Medium,49.3,49.3,
2023-04-03,9:00am,USD,ISM Manufacturing PMI,High,47.5,47.7,
2023-04-03,9:00am,USD,ISM Manufacturing Prices,Low,51.2,51.3,
2023-04-03,9:00am,USD,Construction Spending m/m,Medium,0.0%,0.4%,
2023-04-03,All Day,USD,Wards Total Vehicle Sales,Medium,14.5M,14.9M,
2023-04-03,3:15pm,USD,FOMC Member Cook Speaks,Medium,,,
2023-04-03,6:50pm,JPY,Monetary Base y/y,Medium,2.0%,-1.6%,
2023-04-03,10:35pm,JPY,10-y Bond Auction,Medium,,0.50|7.6,
2023-04-04,2:00am,EUR,Spanish Unemployment Change,Medium,8.5K,2.6K,
2023-04-04,4:00am,EUR,PPI m/m,Medium,-0.5%,-2.8%,
2023-04-04,4:15am,GBP,MPC Member Tenreyro Speaks,Medium,,,
2023-04-04,9:00am,USD,JOLTS Job Openings,High,10.49M,10.56M,
2023-04-04,9:00am,USD,Factory Orders m/m,Medium,-0.4%,-2.1%,
2023-04-04,9:00am,USD,RCM/TIPP Economic Optimism,Medium,47.2,46.9,
2023-04-04,9:30am,GBP,MPC Member Pill Speaks,Medium,,,
2023-04-04,12:30pm,USD,FOMC Member Cook Speaks,Medium,,,
2023-04-04,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2023-04-05,1:45am,EUR,French Industrial Production m/m,Medium,0.5%,-1.4%,
2023-04-05,2:15am,EUR,Spanish Services PMI,Medium,57.6,56.7,
2023-04-05,2:45am,EUR,Italian Services PMI,Medium,53.8,51.6,
2023-04-05,2:50am,EUR,French Final Services PMI,Medium,55.5,55.5,
2023-04-05,2:55am,EUR,German Final Services PMI,Medium,53.9,53.9,
2023-04-05,3:00am,EUR,Final Services PMI,Medium,55.6,55.6,
2023-04-05,3:30am,GBP,Final Services PMI,Medium,52.8,52.8,
2023-04-05,4:00am,EUR,Italian Retail Sales m/m,Medium,0.5%,1.7%,
2023-04-05,4:15am,GBP,MPC Member Tenreyro Speaks,Medium,,,
2023-04-05,7:15am,USD,ADP Non-Farm Employment Change,High,208K,261K,
2023-04-05,7:30am,USD,Trade Balance,Medium,-68.9B,-68.7B,
2023-04-05,8:45am,USD,Final Services PMI,Medium,53.8,53.8,
2023-04-05,9:00am,USD,ISM Services PMI,High,54.3,55.1,
2023-04-05,9:30am,USD,Crude Oil Inventories,Medium,-1.6M,-7.5M,
2023-04-05,10:35pm,JPY,30-y Bond Auction,Medium,,1.42|3.0,
2023-04-06,1:00am,EUR,German Industrial Production m/m,Medium,-0.1%,3.7%,
2023-04-06,1:00am,GBP,Halifax HPI m/m,Medium,-0.5%,1.2%,
2023-04-06,2:00am,CHF,Foreign Currency Reserves,Medium,,770B,
2023-04-06,3:30am,GBP,Construction PMI,Medium,53.4,54.6,
2023-04-06,3:30am,GBP,Housing Equity Withdrawal q/q,Medium,2.3B,-6.3B,
2023-04-06,4:05am,EUR,French 10-y Bond Auction,Medium,,3.20|2.3,
2023-04-06,6:30am,USD,Challenger Job Cuts y/y,Medium,,410.1%,
2023-04-06,7:30am,USD,Unemployment Claims,High,200K,246K,
2023-04-06,9:30am,USD,Natural Gas Storage,Medium,-20B,-47B,
2023-04-06,6:30pm,JPY,Average Cash Earnings y/y,Medium,1.2%,0.8%,
2023-04-06,6:30pm,JPY,Household Spending y/y,Medium,4.9%,-0.3%,
2023-04-06,11:59pm,JPY,Leading Indicators,Medium,97.5%,96.6%,
2023-04-07,1:45am,EUR,French Trade Balance,Medium,-11.8B,-12.5B,
2023-04-07,All Day,GBP,Bank Holiday,Low,,,
2023-04-07,All Day,EUR,German Bank Holiday,Low,,,
2023-04-07,7:30am,USD,Average Hourly Earnings m/m,High,0.3%,0.2%,
2023-04-07,7:30am,USD,Non-Farm Employment Change,High,228K,326K,
2023-04-07,7:30am,USD,Unemployment Rate,High,3.6%,3.6%,
2023-04-07,2:00pm,USD,Consumer Credit m/m,Medium,18.3B,19.5B,
2023-04-09,6:50pm,JPY,Current Account,Medium,1.43T,0.20T,
2023-04-10,1:00am,JPY,Economy Watchers Sentiment,Medium,52.9,52.0,
2023-04-10,All Day,CHF,Bank Holiday,Low,,,
2023-04-10,All Day,GBP,Bank Holiday,Low,,,
2023-04-10,All Day,EUR,French Bank Holiday,Low,,,
2023-04-10,All Day,EUR,German Bank Holiday,Low,,,
2023-04-10,All Day,EUR,Italian Bank Holiday,Low,,,
2023-04-10,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.2%,0.2%,
2023-04-10,3:15pm,USD,FOMC Member Williams Speaks,Medium,,,
2023-04-10,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,5.1%,4.9%,
2023-04-11,3:30am,EUR,Sentix Investor Confidence,Medium,-11.7,-11.1,
2023-04-11,4:00am,EUR,Retail Sales m/m,Medium,-0.8%,0.8%,
2023-04-11,5:00am,USD,NFIB Small Business Index,Medium,89.6,90.9,
2023-04-11,12:30pm,USD,FOMC Member Goolsbee Speaks,Medium,,,
2023-04-11,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2023-04-11,5:00pm,USD,FOMC Member Harker Speaks,Low,,,
2023-04-11,6:30pm,USD,FOMC Member Kashkari Speaks,Medium,,,
2023-04-11,6:50pm,JPY,Bank Lending y/y,Medium,3.5%,3.3%,
2023-04-11,6:50pm,JPY,Core Machinery Orders m/m,Medium,-6.4%,9.5%,
2023-04-11,6:50pm,JPY,PPI y/y,Medium,7.1%,8.3%,
2023-04-12,7:30am,USD,Core CPI m/m,High,0.4%,0.5%,
2023-04-12,7:30am,USD,CPI m/m,High,0.2%,0.4%,
2023-04-12,7:30am,USD,CPI y/y,High,5.1%,6.0%,
2023-04-12,8:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-04-12,9:30am,USD,Crude Oil Inventories,Medium,-1.0M,-3.7M,
2023-04-12,12:01pm,USD,10-y Bond Auction,Low,,3.99|2.4,
2023-04-12,1:00pm,USD,FOMC Meeting Minutes,High,,,
2023-04-12,1:00pm,USD,Federal Budget Balance,Medium,-309.5B,-262.4B,
2023-04-12,2:15pm,GBP,BOE Gov Bailey Speaks,High,,,
2023-04-12,6:01pm,GBP,RICS House Price Balance,Medium,-47%,-47%,
2023-04-12,6:50pm,JPY,M2 Money Stock y/y,Medium,2.5%,2.6%,
2023-04-13,ThuApr 13,GBP,GDP m/m,High,0.1%,0.4%,
2023-04-13,ThuApr 13,GBP,Construction Output m/m,Medium,0.9%,-1.7%,
2023-04-13,ThuApr 13,GBP,Goods Trade Balance,Medium,-16.9B,-16.1B,
2023-04-13,ThuApr 13,GBP,Index of Services 3m/3m,Medium,-0.1%,0.1%,
2023-04-13,ThuApr 13,GBP,Industrial Production m/m,Medium,0.2%,-0.5%,
2023-04-13,ThuApr 13,GBP,Manufacturing Production m/m,Medium,0.2%,-0.1%,
2023-04-13,3:00am,EUR,Italian Industrial Production m/m,Medium,0.5%,-0.5%,
2023-04-13,3:30am,GBP,BOE Credit Conditions Survey,Medium,,,
2023-04-13,3:48am,EUR,Spanish 10-y Bond Auction,Medium,,3.36|1.6,
2023-04-13,4:00am,EUR,Industrial Production m/m,Medium,0.9%,1.0%,
2023-04-13,4:02am,GBP,10-y Bond Auction,Medium,,3.50|2.4,
2023-04-13,6:08am,GBP,NIESR GDP Estimate,Medium,,0.1%,
2023-04-13,6:45am,EUR,German Buba President Nagel Speaks,Medium,,,
2023-04-13,7:30am,USD,Core PPI m/m,High,0.2%,0.2%,
2023-04-13,7:30am,USD,PPI m/m,High,0.0%,0.0%,
2023-04-13,7:30am,USD,Unemployment Claims,High,233K,228K,
2023-04-13,8:00am,GBP,MPC Member Pill Speaks,Medium,,,
2023-04-13,8:30am,GBP,CB Leading Index m/m,Medium,,-0.5%,
2023-04-13,9:30am,USD,Natural Gas Storage,Medium,25B,-23B,
2023-04-13,12:01pm,USD,30-y Bond Auction,Low,,3.88|2.4,
2023-04-13,1:00pm,EUR,German Buba President Nagel Speaks,Medium,,,
2023-04-14,1:30am,CHF,PPI m/m,Medium,0.1%,-0.2%,
2023-04-14,1:45am,EUR,French Final CPI m/m,Medium,0.8%,0.8%,
2023-04-14,7:30am,USD,Core Retail Sales m/m,High,-0.4%,0.0%,
2023-04-14,7:30am,USD,Retail Sales m/m,High,-0.4%,-0.2%,
2023-04-14,7:30am,USD,Import Prices m/m,Medium,-0.1%,-0.2%,
2023-04-14,7:45am,USD,FOMC Member Waller Speaks,Low,,,
2023-04-14,8:15am,USD,Capacity Utilization Rate,Medium,79.1%,79.6%,
2023-04-14,8:15am,USD,Industrial Production m/m,Medium,0.3%,0.2%,
2023-04-14,9:00am,USD,Prelim UoM Consumer Sentiment,High,62.0,62.0,
2023-04-14,9:00am,USD,Prelim UoM Inflation Expectations,Low,,3.6%,
2023-04-14,9:00am,USD,Business Inventories m/m,Medium,0.2%,-0.2%,
2023-04-14,10:30am,GBP,MPC Member Tenreyro Speaks,Medium,,,
2023-04-14,1:15pm,EUR,German Buba President Nagel Speaks,Medium,,,
2023-04-17,MonApr 17,USD,Empire State Manufacturing Index,High,-17.7,-24.6,
2023-04-17,8:00am,GBP,MPC Member Cunliffe Speaks,Medium,,,
2023-04-17,9:00am,USD,NAHB Housing Market Index,Medium,45,44,
2023-04-17,10:00am,EUR,ECB President Lagarde Speaks,Low,,,
2023-04-17,3:00pm,USD,TIC Long-Term Purchases,Medium,40.3B,31.9B,
2023-04-18,TueApr 18,GBP,Average Earnings Index 3m/y,Low,5.1%,5.9%,
2023-04-18,TueApr 18,GBP,Unemployment Rate,Medium,3.7%,3.7%,
2023-04-18,3:00am,EUR,Italian Trade Balance,Medium,-3.23B,-4.24B,
2023-04-18,4:00am,EUR,German ZEW Economic Sentiment,Low,15.5,13.0,
2023-04-18,4:00am,EUR,ZEW Economic Sentiment,Medium,12.2,10.0,
2023-04-18,4:15am,GBP,30-y Bond Auction,Medium,,3.86|2.7,
2023-04-18,7:30am,USD,Building Permits,Medium,1.46M,1.55M,
2023-04-18,7:30am,USD,Housing Starts,Medium,1.40M,1.43M,
2023-04-18,12:00pm,USD,FOMC Member Bowman Speaks,Medium,,,
2023-04-18,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2023-04-18,11:30pm,JPY,Revised Industrial Production m/m,Medium,4.5%,4.5%,
2023-04-19,WedApr 19,GBP,Core CPI y/y,Medium,6.0%,6.2%,
2023-04-19,WedApr 19,GBP,PPI Input m/m,Medium,-0.3%,0.0%,
2023-04-19,WedApr 19,GBP,PPI Output m/m,Medium,-0.2%,-0.4%,
2023-04-19,WedApr 19,GBP,RPI y/y,Medium,13.3%,13.8%,
2023-04-19,2:00am,CHF,Gov Board Member Maechler Speaks,Low,,,
2023-04-19,3:00am,EUR,Current Account,Medium,10.3B,18.6B,
2023-04-19,3:30am,GBP,HPI y/y,Medium,5.0%,6.5%,
2023-04-19,4:00am,EUR,Final Core CPI y/y,Medium,5.7%,5.7%,
2023-04-19,4:00am,EUR,Final CPI y/y,Medium,6.9%,6.9%,
2023-04-19,4:34am,EUR,German 10-y Bond Auction,Medium,,2.32|1.4,
2023-04-19,9:30am,USD,Crude Oil Inventories,Medium,-0.4M,0.6M,
2023-04-19,11:00am,CHF,Gov Board Member Schlegel Speaks,Medium,,,
2023-04-19,1:00pm,USD,Beige Book,Medium,,,
2023-04-19,4:30pm,GBP,MPC Member Mann Speaks,Medium,,,
2023-04-19,4:30pm,USD,FOMC Member Goolsbee Speaks,Medium,,,
2023-04-19,6:00pm,USD,FOMC Member Williams Speaks,Medium,,,
2023-04-19,6:50pm,JPY,Trade Balance,Medium,-1.70T,-1.25T,
2023-04-19,11:30pm,JPY,Tertiary Industry Activity m/m,Medium,0.4%,0.7%,
2023-04-20,3:41am,EUR,Spanish 10-y Bond Auction,Medium,,3.40|1.4,
2023-04-20,4:00am,EUR,Trade Balance,Medium,-8.5B,-11.6B,
2023-04-20,6:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
2023-04-20,7:15am,EUR,ECB President Lagarde Speaks,Low,,,
2023-04-20,7:30am,USD,Unemployment Claims,High,240K,240K,
2023-04-20,7:30am,USD,Philly Fed Manufacturing Index,Low,-19.1,-23.2,
2023-04-20,9:00am,EUR,Consumer Confidence,Medium,-19,-19,
2023-04-20,9:00am,USD,Existing Home Sales,Low,4.50M,4.55M,
2023-04-20,9:00am,USD,CB Leading Index m/m,Medium,-0.7%,-0.5%,
2023-04-20,9:15am,USD,Treasury Sec Yellen Speaks,Low,,,
2023-04-20,9:30am,USD,Natural Gas Storage,Medium,69B,25B,
2023-04-20,11:00am,USD,FOMC Member Waller Speaks,Low,,,
2023-04-20,2:00pm,USD,FOMC Member Bowman Speaks,Medium,,,
2023-04-20,3:30pm,GBP,MPC Member Tenreyro Speaks,Medium,,,
2023-04-20,6:01pm,GBP,GfK Consumer Confidence,Medium,-35,-36,
2023-04-20,6:30pm,JPY,National Core CPI y/y,Medium,3.0%,3.1%,
2023-04-20,6:45pm,USD,FOMC Member Harker Speaks,Low,,,
2023-04-20,7:30pm,JPY,Flash Manufacturing PMI,Medium,49.9,49.2,
2023-04-21,2:15am,EUR,French Flash Manufacturing PMI,High,47.9,47.3,
2023-04-21,2:15am,EUR,French Flash Services PMI,High,53.6,53.9,
2023-04-21,2:30am,EUR,German Flash Manufacturing PMI,High,45.6,44.7,
2023-04-21,2:30am,EUR,German Flash Services PMI,High,53.3,53.7,
2023-04-21,3:00am,EUR,Flash Manufacturing PMI,Low,47.9,47.3,
2023-04-21,3:00am,EUR,Flash Services PMI,Low,54.6,55.0,
2023-04-21,3:30am,GBP,Flash Manufacturing PMI,High,48.3,47.9,
2023-04-21,3:30am,GBP,Flash Services PMI,High,52.9,52.9,
2023-04-21,8:45am,USD,Flash Manufacturing PMI,High,49.0,49.2,
2023-04-21,8:45am,USD,Flash Services PMI,High,51.5,52.6,
2023-04-21,3:35pm,USD,FOMC Member Cook Speaks,Medium,,,
2023-04-24,5:00am,EUR,German Buba Monthly Report,Medium,,,
2023-04-24,8:00am,EUR,Belgian NBB Business Climate,Medium,-5.2,-7.6,
2023-04-24,6:50pm,JPY,SPPI y/y,Medium,1.7%,1.7%,
2023-04-25,1:00am,CHF,Trade Balance,Medium,4.20B,3.14B,
2023-04-25,1:00am,GBP,Public Sector Net Borrowing,Medium,20.5B,12.5B,
2023-04-25,All Day,EUR,Italian Bank Holiday,Low,,,
2023-04-25,4:00am,GBP,MPC Member Broadbent Speaks,Medium,,,
2023-04-25,5:00am,GBP,CBI Industrial Order Expectations,Medium,-21,-20,
2023-04-25,8:00am,USD,HPI m/m,Medium,-0.1%,0.1%,
2023-04-25,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,-0.1%,2.6%,
2023-04-25,8:59am,USD,Richmond Manufacturing Index,Low,-8,-5,
2023-04-25,9:00am,USD,CB Consumer Confidence,High,104.1,104.0,
2023-04-25,9:00am,USD,New Home Sales,Low,633K,623K,
2023-04-25,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2023-04-26,3:00am,CHF,UBS Economic Expectations,Medium,,-41.3,
2023-04-26,5:00am,GBP,CBI Realized Sales,Medium,4,1,
2023-04-26,7:30am,USD,Core Durable Goods Orders m/m,Low,-0.2%,-0.1%,
2023-04-26,7:30am,USD,Durable Goods Orders m/m,Low,0.7%,-1.2%,
2023-04-26,7:30am,USD,Goods Trade Balance,Medium,-90.1B,-92.0B,
2023-04-26,7:30am,USD,Prelim Wholesale Inventories m/m,Medium,0.1%,0.1%,
2023-04-26,9:30am,USD,Crude Oil Inventories,Medium,-1.3M,-4.6M,
2023-04-27,4:13am,EUR,Italian 10-y Bond Auction,Medium,,4.12|1.4,
2023-04-27,7:30am,USD,Advance GDP q/q,High,2.0%,2.6%,
2023-04-27,7:30am,USD,Unemployment Claims,High,247K,246K,
2023-04-27,7:30am,USD,Advance GDP Price Index q/q,Low,3.7%,3.9%,
2023-04-27,9:00am,USD,Pending Home Sales m/m,Low,0.6%,0.8%,
2023-04-27,9:30am,USD,Natural Gas Storage,Medium,76B,75B,
2023-04-27,6:30pm,JPY,Tokyo Core CPI y/y,High,3.2%,3.2%,
2023-04-27,6:30pm,JPY,Unemployment Rate,Medium,2.5%,2.6%,
2023-04-27,6:50pm,JPY,Prelim Industrial Production m/m,Medium,0.4%,4.6%,
2023-04-27,6:50pm,JPY,Retail Sales y/y,Medium,6.5%,7.3%,
2023-04-27,11:00pm,JPY,BOJ Outlook Report,High,,,
2023-04-27,11:00pm,JPY,Monetary Policy Statement,High,,,
2023-04-27,11:00pm,JPY,BOJ Policy Rate,Low,-0.10%,-0.10%,
2023-04-28,12:30am,EUR,French Flash GDP q/q,Low,0.2%,0.0%,
2023-04-28,12:30am,EUR,French Consumer Spending m/m,Medium,0.5%,-0.8%,
2023-04-28,1:00am,EUR,German Import Prices m/m,Medium,-1.3%,-2.4%,
2023-04-28,All Day,EUR,German Prelim CPI m/m,High,0.6%,0.8%,
2023-04-28,1:30am,CHF,Retail Sales y/y,Medium,0.4%,-0.5%,
2023-04-28,1:30am,JPY,BOJ Press Conference,High,,,
2023-04-28,1:45am,EUR,French Prelim CPI m/m,Medium,0.5%,0.9%,
2023-04-28,2:00am,CHF,KOF Economic Barometer,Medium,98.0,99.2,
2023-04-28,2:00am,EUR,Spanish Flash CPI y/y,Low,4.4%,3.3%,
2023-04-28,2:00am,EUR,Spanish Flash GDP q/q,Medium,0.3%,0.4%,
2023-04-28,2:55am,EUR,German Unemployment Change,Medium,8K,19K,
2023-04-28,3:00am,CHF,SNB Chairman Jordan Speaks,Low,,,
2023-04-28,3:00am,EUR,Italian Prelim GDP q/q,Medium,0.2%,-0.1%,
2023-04-28,3:00am,EUR,German Prelim GDP q/q,Medium,0.2%,-0.4%,
2023-04-28,4:00am,EUR,Prelim Flash GDP q/q,Medium,0.2%,0.0%,
2023-04-28,Day 1,EUR,ECOFIN Meetings,Medium,,,
2023-04-28,All Day,EUR,Eurogroup Meetings,Medium,,,
2023-04-28,7:30am,USD,Core PCE Price Index m/m,High,0.3%,0.3%,
2023-04-28,7:30am,USD,Employment Cost Index q/q,High,1.1%,1.0%,
2023-04-28,7:30am,USD,Personal Income m/m,Medium,0.2%,0.3%,
2023-04-28,7:30am,USD,Personal Spending m/m,Medium,-0.1%,0.1%,
2023-04-28,8:45am,USD,Chicago PMI,Low,43.6,43.8,
2023-04-28,9:00am,USD,Revised UoM Consumer Sentiment,Low,63.5,63.5,
2023-04-28,9:00am,USD,Revised UoM Inflation Expectations,Medium,,4.6%,
2023-04-30,7:30pm,JPY,Final Manufacturing PMI,Medium,49.5,49.5,
2023-05-01,All Day,CHF,Bank Holiday,Low,,,
2023-05-01,All Day,GBP,Bank Holiday,Low,,,
2023-05-01,All Day,EUR,French Bank Holiday,Low,,,
2023-05-01,All Day,EUR,German Bank Holiday,Low,,,
2023-05-01,All Day,EUR,Italian Bank Holiday,Low,,,
2023-05-01,8:45am,USD,Final Manufacturing PMI,Medium,50.4,50.4,
2023-05-01,9:00am,USD,ISM Manufacturing PMI,High,46.8,46.3,
2023-05-01,9:00am,USD,ISM Manufacturing Prices,Low,49.4,49.2,
2023-05-01,9:00am,USD,Construction Spending m/m,Medium,0.2%,-0.3%,
2023-05-01,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,8.9%,
2023-05-01,6:50pm,JPY,Monetary Base y/y,Medium,-1.3%,-1.0%,
2023-05-02,TueMay 2,GBP,Nationwide HPI m/m,Medium,-0.5%,-0.7%,
2023-05-02,2:00am,CHF,SECO Consumer Climate,Medium,-22,-30,
2023-05-02,2:15am,EUR,Spanish Manufacturing PMI,Medium,49.8,51.3,
2023-05-02,2:30am,CHF,Manufacturing PMI,Medium,47.2,47.0,
2023-05-02,2:45am,EUR,Italian Manufacturing PMI,Medium,49.4,51.1,
2023-05-02,2:50am,EUR,French Final Manufacturing PMI,Medium,45.5,45.5,
2023-05-02,2:55am,EUR,German Final Manufacturing PMI,Medium,44.0,44.0,
2023-05-02,3:00am,EUR,Final Manufacturing PMI,Medium,45.5,45.5,
2023-05-02,3:00am,EUR,M3 Money Supply y/y,Medium,2.4%,2.9%,
2023-05-02,3:00am,EUR,Private Loans y/y,Medium,3.2%,3.2%,
2023-05-02,3:30am,GBP,Final Manufacturing PMI,Medium,46.6,46.6,
2023-05-02,4:00am,EUR,Core CPI Flash Estimate y/y,Low,5.6%,5.7%,
2023-05-02,4:00am,EUR,CPI Flash Estimate y/y,Low,7.0%,6.9%,
2023-05-02,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.3%,-0.4%,
2023-05-02,9:00am,USD,JOLTS Job Openings,High,9.74M,9.97M,
2023-05-02,9:00am,USD,Factory Orders m/m,Medium,1.3%,-1.1%,
2023-05-02,All Day,USD,Wards Total Vehicle Sales,Medium,15.1M,14.8M,
2023-05-02,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2023-05-02,All Day,JPY,Bank Holiday,Low,,,
