date,time,currency,event,impact,actual,forecast,previous
2020-03-31,1:30am,CHF,Retail Sales y/y,Medium,0.0%,0.0%,
2020-03-31,1:45am,EUR,French Consumer Spending m/m,Medium,-0.7%,-1.2%,
2020-03-31,1:45am,EUR,French Prelim CPI m/m,Medium,-0.4%,0.0%,
2020-03-31,2:55am,EUR,German Unemployment Change,Medium,23K,-8K,
2020-03-31,4:00am,EUR,Core CPI Flash Estimate y/y,Medium,1.1%,1.2%,
2020-03-31,4:00am,EUR,CPI Flash Estimate y/y,Medium,0.8%,1.2%,
2020-03-31,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.1%,-0.1%,
2020-03-31,4:14am,EUR,Italian 10-y Bond Auction,Medium,,1.29|1.5,
2020-03-31,7:30am,USD,Fed Announcement,High,,,
2020-03-31,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,3.4%,2.8%,
2020-03-31,8:45am,USD,Chicago PMI,Low,44.1,49.0,
2020-03-31,9:00am,USD,CB Consumer Confidence,High,115.1,132.6,
2020-03-31,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2020-03-31,4:30pm,USD,President Trump Speaks,High,,,
2020-03-31,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,-0.6%,
2020-03-31,6:50pm,JPY,Tankan Manufacturing Index,Medium,-10,0,
2020-03-31,6:50pm,JPY,Tankan Non-Manufacturing Index,Medium,3,20,
2020-03-31,7:30pm,JPY,Final Manufacturing PMI,Medium,44.9,44.8,
2020-04-01,1:00am,EUR,German Retail Sales m/m,Medium,0.1%,1.0%,
2020-04-01,2:15am,EUR,Spanish Manufacturing PMI,Medium,44.0,50.4,
2020-04-01,2:30am,CHF,Manufacturing PMI,Medium,42.3,49.5,
2020-04-01,2:45am,EUR,Italian Manufacturing PMI,Medium,41.1,48.7,
2020-04-01,2:50am,EUR,French Final Manufacturing PMI,Medium,42.9,42.9,
2020-04-01,2:55am,EUR,German Final Manufacturing PMI,Medium,45.6,45.7,
2020-04-01,3:00am,EUR,Final Manufacturing PMI,Medium,44.7,44.8,
2020-04-01,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,10.0%,9.8%,
2020-04-01,3:30am,GBP,Final Manufacturing PMI,Medium,47.1,48.0,
2020-04-01,4:00am,EUR,Unemployment Rate,Medium,7.4%,7.4%,
2020-04-01,7:15am,USD,ADP Non-Farm Employment Change,High,-150K,179K,
2020-04-01,8:45am,USD,Final Manufacturing PMI,Medium,48.2,49.2,
2020-04-01,9:00am,USD,ISM Manufacturing PMI,High,44.9,50.1,
2020-04-01,9:00am,USD,Construction Spending m/m,Medium,0.6%,2.8%,
2020-04-01,9:00am,USD,ISM Manufacturing Prices,Medium,41.6,45.9,
2020-04-01,All Day,USD,Wards Total Vehicle Sales,Medium,12.2M,16.8M,
2020-04-01,9:30am,USD,Crude Oil Inventories,Medium,3.7M,1.6M,
2020-04-01,4:37pm,USD,President Trump Speaks,High,,,
2020-04-01,6:50pm,JPY,Monetary Base y/y,Medium,3.5%,3.6%,
2020-04-01,10:35pm,JPY,10-y Bond Auction,Medium,,-0.10|3.2,
2020-04-02,1:30am,CHF,CPI m/m,Medium,0.1%,0.1%,
2020-04-02,2:00am,EUR,Spanish Unemployment Change,Medium,27.7K,-7.8K,
2020-04-02,3:53am,EUR,Spanish 10-y Bond Auction,Medium,,0.66|2.2,
2020-04-02,3:59am,EUR,French 10-y Bond Auction,Medium,,-0.32|2.2,
2020-04-02,4:00am,EUR,PPI m/m,Medium,-0.3%,0.2%,
2020-04-02,6:30am,USD,Challenger Job Cuts y/y,Medium,,-26.3%,
2020-04-02,7:30am,USD,Unemployment Claims,High,3600K,3307K,
2020-04-02,7:30am,USD,Trade Balance,Medium,-40.6B,-45.5B,
2020-04-02,9:00am,USD,Factory Orders m/m,Medium,0.2%,-0.5%,
2020-04-02,9:30am,USD,Natural Gas Storage,Medium,-31B,-29B,
2020-04-02,4:23pm,USD,President Trump Speaks,High,,,
2020-04-03,2:15am,EUR,Spanish Services PMI,Medium,25.6,52.1,
2020-04-03,2:45am,EUR,Italian Services PMI,Medium,22.4,52.1,
2020-04-03,2:50am,EUR,French Final Services PMI,Medium,29.0,29.0,
2020-04-03,2:55am,EUR,German Final Services PMI,Medium,34.3,34.5,
2020-04-03,3:00am,EUR,Final Services PMI,Medium,28.2,28.4,
2020-04-03,3:30am,GBP,Final Services PMI,Low,34.7,35.7,
2020-04-03,4:00am,EUR,Retail Sales m/m,Medium,0.1%,0.7%,
2020-04-03,7:30am,USD,Average Hourly Earnings m/m,High,0.2%,0.3%,
2020-04-03,7:30am,USD,Non-Farm Employment Change,High,-100K,275K,
2020-04-03,7:30am,USD,Unemployment Rate,High,3.8%,3.5%,
2020-04-03,8:45am,USD,Final Services PMI,Medium,38.7,39.1,
2020-04-03,9:00am,USD,ISM Services PMI,Low,43.5,57.3,
2020-04-04,2:30pm,USD,President Trump Speaks,High,,,
2020-04-05,6:01pm,GBP,GfK Consumer Confidence,Medium,,-9,
2020-04-06,1:00am,EUR,German Factory Orders m/m,Medium,-2.7%,4.8%,
2020-04-06,3:30am,EUR,Sentix Investor Confidence,Medium,-30.5,-17.1,
2020-04-06,3:30am,GBP,Construction PMI,Medium,44.0,52.6,
2020-04-06,3:34am,GBP,Housing Equity Withdrawal q/q,Medium,-6.2B,-6.0B,
2020-04-06,4:42pm,USD,President Trump Speaks,High,,,
2020-04-06,6:30pm,JPY,Average Cash Earnings y/y,Medium,0.2%,1.2%,
2020-04-06,6:30pm,JPY,Household Spending y/y,Medium,-3.3%,-3.9%,
2020-04-06,10:35pm,JPY,30-y Bond Auction,Medium,,0.34|3.6,
2020-04-07,12:45am,CHF,Unemployment Rate,Medium,2.7%,2.6%,
2020-04-07,1:00am,EUR,German Industrial Production m/m,Medium,-0.7%,3.2%,
2020-04-07,1:45am,EUR,French Trade Balance,Medium,-5.1B,-6.0B,
2020-04-07,2:00am,CHF,Foreign Currency Reserves,Medium,,769B,
2020-04-07,2:30am,GBP,Halifax HPI m/m,Medium,0.2%,0.2%,
2020-04-07,3:00am,EUR,Italian Retail Sales m/m,Medium,-0.4%,0.1%,
2020-04-07,5:00am,USD,NFIB Small Business Index,Medium,96.3,104.5,
2020-04-07,Day 1,EUR,Eurogroup Meetings,Low,,,
2020-04-07,9:00am,USD,JOLTS Job Openings,Medium,6.55M,7.01M,
2020-04-07,9:00am,USD,RCM/TIPP Economic Optimism,Medium,49.1,53.9,
2020-04-07,12:01pm,USD,10-y Bond Auction,Medium,,0.85|2.4,
2020-04-07,2:00pm,USD,Consumer Credit m/m,Medium,13.9B,12.1B,
2020-04-07,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2020-04-07,4:42pm,USD,President Trump Speaks,High,,,
2020-04-07,6:50pm,JPY,Core Machinery Orders m/m,Medium,-2.9%,2.9%,
2020-04-07,6:50pm,JPY,Current Account,Medium,2.02T,1.63T,
2020-04-08,4:05am,GBP,10-y Bond Auction,Medium,,0.31|2.2,
2020-04-08,4:34am,EUR,German 10-y Bond Auction,Medium,,-0.77|1.0,
2020-04-08,Day 2,EUR,Eurogroup Meetings,Low,,,
2020-04-08,9:30am,USD,Crude Oil Inventories,Medium,9.8M,13.8M,
2020-04-08,12:01pm,USD,30-y Bond Auction,Medium,,1.32|2.4,
2020-04-08,1:00pm,USD,FOMC Meeting Minutes,Low,,,
2020-04-08,4:46pm,USD,President Trump Speaks,High,,,
2020-04-08,6:01pm,GBP,RICS House Price Balance,Medium,11%,29%,
2020-04-08,7:30pm,JPY,BOJ Gov Kuroda Speaks,Low,,,
2020-04-09,1:00am,EUR,German Trade Balance,Medium,20.3B,18.7B,
2020-04-09,1:00am,GBP,GDP m/m,Low,0.1%,0.1%,
2020-04-09,1:00am,GBP,Construction Output m/m,Medium,0.3%,-0.2%,
2020-04-09,1:00am,GBP,Goods Trade Balance,Medium,-6.0B,-5.8B,
2020-04-09,1:00am,GBP,Index of Services 3m/3m,Medium,0.3%,0.0%,
2020-04-09,1:00am,GBP,Industrial Production m/m,Medium,0.1%,0.2%,
2020-04-09,1:00am,GBP,Manufacturing Production m/m,Medium,0.2%,0.4%,
2020-04-09,3:00am,EUR,Italian Industrial Production m/m,Medium,-1.6%,3.6%,
2020-04-09,Day 3,EUR,Eurogroup Meetings,Low,,,
2020-04-09,6:30am,EUR,ECB Monetary Policy Meeting Accounts,High,,,
2020-04-09,7:30am,USD,Fed Announcement,High,,,
2020-04-09,7:30am,USD,Unemployment Claims,High,5000K,6867K,
2020-04-09,7:30am,USD,Core PPI m/m,Low,0.0%,-0.3%,
2020-04-09,7:30am,USD,PPI m/m,Low,-0.3%,-0.6%,
2020-04-09,8:28am,GBP,NIESR GDP Estimate,Medium,,0.1%,
2020-04-09,9:00am,USD,Fed Chairman Powell Speaks,High,,,
2020-04-09,9:00am,USD,Prelim UoM Consumer Sentiment,Low,75.0,89.1,
2020-04-09,9:00am,USD,Final Wholesale Inventories m/m,Medium,-0.5%,-0.5%,
2020-04-09,9:00am,USD,Prelim UoM Inflation Expectations,Medium,,2.2%,
2020-04-09,9:30am,USD,Natural Gas Storage,Medium,23B,-19B,
2020-04-09,12:00pm,GBP,FPC Statement,Medium,,,
2020-04-09,5:24pm,USD,President Trump Speaks,High,,,
2020-04-09,6:50pm,JPY,Bank Lending y/y,Medium,2.1%,2.1%,
2020-04-09,6:50pm,JPY,PPI y/y,Medium,-0.1%,0.8%,
2020-04-10,All Day,EUR,German Bank Holiday,Low,,,
2020-04-10,1:45am,EUR,French Industrial Production m/m,Medium,0.0%,1.1%,
2020-04-10,All Day,GBP,Bank Holiday,Low,,,
2020-04-10,7:30am,USD,Core CPI m/m,High,0.1%,0.2%,
2020-04-10,7:30am,USD,CPI m/m,High,-0.3%,0.1%,
2020-04-10,7:30am,USD,CPI y/y,High,1.6%,2.3%,
2020-04-10,8:30am,GBP,CB Leading Index m/m,Medium,,0.0%,
2020-04-10,11:30am,USD,FOMC Member Mester Speaks,Medium,,,
2020-04-10,12:30pm,USD,FOMC Member Quarles Speaks,Medium,,,
2020-04-10,1:00pm,USD,President Trump Speaks,High,,,
2020-04-10,1:00pm,USD,Federal Budget Balance,Medium,-135.0B,-235.3B,
2020-04-12,6:50pm,JPY,M2 Money Stock y/y,Medium,2.9%,3.0%,
2020-04-13,All Day,EUR,French Bank Holiday,Low,,,
2020-04-13,All Day,EUR,German Bank Holiday,Low,,,
2020-04-13,All Day,EUR,Italian Bank Holiday,Low,,,
2020-04-13,All Day,GBP,Bank Holiday,Low,,,
2020-04-13,4:49pm,USD,President Trump Speaks,High,,,
2020-04-14,7:30am,USD,Import Prices m/m,Medium,-3.1%,-0.7%,
2020-04-14,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2020-04-14,5:15pm,USD,President Trump Speaks,High,,,
2020-04-15,4:00am,CHF,SECO Consumer Climate,Medium,,-9,
2020-04-15,4:28am,GBP,10-y Bond Auction,Medium,,0.38|3.9,
2020-04-15,4:37am,EUR,German 30-y Bond Auction,Medium,,0.01|1.1,
2020-04-15,7:30am,USD,Core Retail Sales m/m,High,-4.9%,-0.4%,
2020-04-15,7:30am,USD,Retail Sales m/m,High,-8.0%,-0.4%,
2020-04-15,7:30am,USD,Empire State Manufacturing Index,Medium,-35.2,-21.5,
2020-04-15,8:15am,USD,Capacity Utilization Rate,Medium,73.7%,77.0%,
2020-04-15,8:15am,USD,Industrial Production m/m,Medium,-4.1%,0.5%,
2020-04-15,9:00am,USD,Business Inventories m/m,Medium,-0.4%,-0.3%,
2020-04-15,9:00am,USD,NAHB Housing Market Index,Medium,56,72,
2020-04-15,9:30am,USD,Crude Oil Inventories,Medium,12.1M,15.2M,
2020-04-15,1:00pm,USD,Beige Book,Medium,,,
2020-04-15,3:00pm,USD,TIC Long-Term Purchases,Medium,24.6B,21.8B,
2020-04-15,4:50pm,USD,President Trump Speaks,High,,,
2020-04-15,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,-5.5%,-0.4%,
2020-04-16,ThuApr 16,EUR,German WPI m/m,Medium,0.2%,-0.9%,
2020-04-16,1:30am,CHF,PPI m/m,Medium,-1.2%,-0.9%,
2020-04-16,3:30am,GBP,BOE Credit Conditions Survey,Low,,,
2020-04-16,4:00am,EUR,Industrial Production m/m,Medium,-0.1%,2.3%,
2020-04-16,5:34am,GBP,30-y Bond Auction,Medium,,1.03|2.1,
2020-04-16,7:30am,USD,Unemployment Claims,High,5350K,6615K,
2020-04-16,7:30am,USD,Building Permits,Low,1.30M,1.45M,
2020-04-16,7:30am,USD,Housing Starts,Medium,1.31M,1.56M,
2020-04-16,7:32am,USD,Philly Fed Manufacturing Index,Low,-30.0,-12.7,
2020-04-16,8:30am,GBP,MPC Member Tenreyro Speaks,Medium,,,
2020-04-16,9:30am,USD,Natural Gas Storage,Medium,63B,38B,
2020-04-16,1:00pm,USD,FOMC Member Williams Speaks,Medium,,,
2020-04-16,5:08pm,USD,President Trump Speaks,High,,,
2020-04-16,11:30pm,JPY,Revised Industrial Production m/m,Medium,0.4%,0.4%,
2020-04-16,11:30pm,JPY,Tertiary Industry Activity m/m,Medium,-0.4%,0.3%,
2020-04-17,4:00am,EUR,Final Core CPI y/y,Medium,1.0%,1.0%,
2020-04-17,4:00am,EUR,Final CPI y/y,Medium,0.7%,0.7%,
2020-04-17,9:00am,USD,CB Leading Index m/m,Medium,-7.1%,-0.2%,
2020-04-17,5:00pm,USD,President Trump Speaks,High,,,
2020-04-19,6:01pm,GBP,Rightmove HPI m/m,Medium,,1.0%,
2020-04-19,6:50pm,JPY,Trade Balance,Medium,-0.11T,0.48T,
2020-04-20,3:00am,EUR,Current Account,Medium,36.3B,31.8B,
2020-04-20,4:00am,EUR,Trade Balance,Medium,19.2B,18.2B,
2020-04-20,5:00am,EUR,German Buba Monthly Report,Medium,,,
2020-04-20,4:40pm,USD,President Trump Speaks,High,,,
2020-04-21,1:00am,CHF,Trade Balance,Medium,3.23B,3.54B,
2020-04-21,1:00am,GBP,Claimant Count Change,High,170.0K,6.0K,
2020-04-21,1:00am,GBP,Average Earnings Index 3m/y,Medium,3.0%,3.1%,
2020-04-21,1:00am,GBP,Unemployment Rate,Medium,3.9%,3.9%,
2020-04-21,4:00am,EUR,German ZEW Economic Sentiment,Low,-40.0,-49.5,
2020-04-21,4:00am,EUR,ZEW Economic Sentiment,Medium,-38.2,-49.5,
2020-04-21,9:00am,USD,Existing Home Sales,Medium,5.27M,5.76M,
2020-04-21,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2020-04-21,4:46pm,USD,President Trump Speaks,High,,,
2020-04-22,WedApr 22,GBP,Core CPI y/y,Medium,1.6%,1.7%,
2020-04-22,WedApr 22,GBP,RPI y/y,Medium,2.3%,2.5%,
2020-04-22,1:02am,GBP,PPI Input m/m,Medium,-3.9%,-0.9%,
2020-04-22,1:02am,GBP,PPI Output m/m,Medium,-0.4%,-0.2%,
2020-04-22,3:30am,GBP,HPI y/y,Medium,1.5%,1.5%,
2020-04-22,8:00am,USD,HPI m/m,Medium,0.4%,0.5%,
2020-04-22,8:36am,EUR,Consumer Confidence,Medium,-20,-12,
2020-04-22,9:30am,USD,Crude Oil Inventories,Medium,14.7M,19.2M,
2020-04-22,5:11pm,USD,President Trump Speaks,High,,,
2020-04-22,7:30pm,JPY,Flash Manufacturing PMI,Medium,43.8,44.8,
2020-04-23,ThuApr 23,GBP,Public Sector Net Borrowing,Medium,2.0B,0.1B,
2020-04-23,2:15am,EUR,French Flash Services PMI,High,24.7,27.4,
2020-04-23,2:15am,EUR,French Flash Manufacturing PMI,Low,37.3,43.2,
2020-04-23,2:30am,EUR,German Flash Manufacturing PMI,High,39.0,45.4,
2020-04-23,2:30am,EUR,German Flash Services PMI,High,28.3,31.7,
2020-04-23,3:00am,EUR,Flash Manufacturing PMI,Low,38.7,44.5,
2020-04-23,3:00am,EUR,Flash Services PMI,Low,23.2,26.4,
2020-04-23,3:30am,GBP,Flash Manufacturing PMI,High,42.0,47.8,
2020-04-23,3:30am,GBP,Flash Services PMI,High,28.5,34.5,
2020-04-23,4:30am,GBP,MPC Member Vlieghe Speaks,Low,,,
2020-04-23,5:00am,GBP,CBI Industrial Order Expectations,Medium,-50,-29,
2020-04-23,All Day,EUR,EU Economic Summit,Low,,,
2020-04-23,7:30am,USD,Unemployment Claims,High,4350K,5237K,
2020-04-23,8:45am,USD,Flash Manufacturing PMI,High,35.1,48.5,
2020-04-23,8:45am,USD,Flash Services PMI,Medium,30.5,39.8,
2020-04-23,9:00am,USD,New Home Sales,Medium,643K,741K,
2020-04-23,9:30am,USD,Natural Gas Storage,Medium,43B,73B,
2020-04-23,4:43pm,USD,President Trump Speaks,High,,,
2020-04-23,6:01pm,GBP,GfK Consumer Confidence,Medium,-40,-34,
2020-04-23,6:30pm,JPY,National Core CPI y/y,Medium,0.4%,0.6%,
2020-04-23,6:50pm,JPY,SPPI y/y,Medium,1.7%,2.1%,
2020-04-23,11:30pm,JPY,All Industries Activity m/m,Medium,-0.4%,0.6%,
2020-04-24,3:00am,EUR,German ifo Business Climate,High,79.8,85.9,
2020-04-24,7:30am,USD,Core Durable Goods Orders m/m,High,-6.1%,-0.7%,
2020-04-24,7:30am,USD,Durable Goods Orders m/m,Low,-12.0%,1.1%,
2020-04-24,7:57am,EUR,Belgian NBB Business Climate,Medium,-21.0,-10.9,
2020-04-24,9:00am,USD,Revised UoM Consumer Sentiment,Medium,67.8,71.0,
2020-04-24,9:00am,USD,Revised UoM Inflation Expectations,Medium,,2.1%,
2020-04-24,4:40pm,USD,President Trump Speaks,High,,,
2020-04-26,10:08pm,JPY,Monetary Policy Statement,High,,,
2020-04-26,10:08pm,JPY,BOJ Policy Rate,Medium,-0.10%,-0.10%,
2020-04-26,10:09pm,JPY,BOJ Outlook Report,High,,,
2020-04-27,4:38pm,USD,President Trump Speaks,High,,,
2020-04-27,6:30pm,JPY,Unemployment Rate,Medium,2.5%,2.4%,
2020-04-28,2:00am,EUR,Spanish Unemployment Rate,Low,15.6%,13.8%,
2020-04-28,4:09am,GBP,10-y Bond Auction,Medium,,0.27|2.9,
2020-04-28,5:00am,GBP,CBI Realized Sales,Medium,-45,-3,
2020-04-28,7:30am,USD,Goods Trade Balance,Medium,-55.0B,-59.9B,
2020-04-28,7:30am,USD,Prelim Wholesale Inventories m/m,Medium,-0.4%,-0.7%,
2020-04-28,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,3.1%,3.1%,
2020-04-28,8:59am,USD,Richmond Manufacturing Index,Medium,-41,2,
2020-04-28,9:00am,USD,CB Consumer Confidence,High,88.3,118.8,
2020-04-28,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2020-04-28,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,-0.8%,
2020-04-28,All Day,JPY,Bank Holiday,Low,,,
2020-04-29,All Day,EUR,German Prelim CPI m/m,Medium,0.0%,0.1%,
2020-04-29,3:00am,CHF,UBS Economic Expectations,Medium,,-45.8,
2020-04-29,3:00am,EUR,M3 Money Supply y/y,Medium,5.5%,5.5%,
2020-04-29,3:00am,EUR,Private Loans y/y,Medium,3.8%,3.7%,
2020-04-29,4:20am,EUR,Italian 10-y Bond Auction,Medium,,1.44|1.5,
2020-04-29,4:37am,EUR,German 10-y Bond Auction,Medium,,-0.34|1.8,
2020-04-29,5:38am,GBP,30-y Bond Auction,Medium,,0.68|2.4,
2020-04-29,7:32am,USD,Advance GDP q/q,High,-4.0%,2.1%,
2020-04-29,7:34am,USD,Advance GDP Price Index q/q,Low,1.0%,1.3%,
2020-04-29,9:00am,USD,Pending Home Sales m/m,Low,-13.3%,2.3%,
2020-04-29,9:30am,USD,Crude Oil Inventories,Medium,11.2M,15.0M,
2020-04-29,1:00pm,USD,FOMC Statement,High,,,
2020-04-29,1:00pm,USD,Federal Funds Rate,Low,<0.25%,<0.25%,
2020-04-29,1:30pm,USD,FOMC Press Conference,High,,,
2020-04-29,6:50pm,JPY,Prelim Industrial Production m/m,Medium,-5.0%,-0.3%,
2020-04-29,6:50pm,JPY,Retail Sales y/y,Medium,-4.6%,1.6%,
2020-04-30,12:02am,JPY,Housing Starts y/y,Medium,-16.1%,-12.3%,
2020-04-30,12:30am,EUR,French Flash GDP q/q,Low,-4.0%,-0.1%,
2020-04-30,1:03am,EUR,German Retail Sales m/m,Medium,-8.1%,0.8%,
2020-04-30,1:30am,CHF,Retail Sales y/y,Medium,-3.6%,0.3%,
2020-04-30,1:45am,EUR,French Consumer Spending m/m,Medium,-5.7%,-0.5%,
2020-04-30,1:45am,EUR,French Prelim CPI m/m,Medium,-0.2%,0.0%,
2020-04-30,2:00am,CHF,KOF Economic Barometer,Medium,63.5,91.7,
2020-04-30,2:00am,EUR,Spanish Flash GDP q/q,Low,-4.2%,0.4%,
2020-04-30,2:00am,EUR,Spanish Flash CPI y/y,Medium,-0.5%,0.0%,
2020-04-30,2:55am,EUR,German Unemployment Change,Medium,75K,1K,
2020-04-30,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,10.5%,9.3%,
2020-04-30,4:00am,EUR,Prelim Flash GDP q/q,Low,-3.7%,0.1%,
2020-04-30,4:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.7%,1.0%,
2020-04-30,4:00am,EUR,CPI Flash Estimate y/y,Medium,0.1%,0.7%,
2020-04-30,4:00am,EUR,Italian Prelim CPI m/m,Medium,-0.2%,0.1%,
2020-04-30,4:00am,EUR,Unemployment Rate,Medium,7.7%,7.3%,
2020-04-30,5:00am,EUR,Italian Prelim GDP q/q,Medium,-5.0%,-0.3%,
2020-04-30,6:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,
2020-04-30,6:45am,EUR,Monetary Policy Statement,High,,,
2020-04-30,7:30am,EUR,ECB Press Conference,High,,,
2020-04-30,7:30am,USD,Unemployment Claims,High,3500K,4442K,
2020-04-30,7:30am,USD,Personal Spending m/m,Low,-4.8%,0.2%,
2020-04-30,7:30am,USD,Core PCE Price Index m/m,Medium,-0.1%,0.2%,
2020-04-30,7:30am,USD,Employment Cost Index q/q,Medium,0.7%,0.7%,
2020-04-30,7:30am,USD,Personal Income m/m,Medium,-1.6%,0.6%,
2020-04-30,8:45am,USD,Chicago PMI,Low,38.0,47.8,
2020-04-30,9:00am,USD,Fed Announcement,High,,,
2020-04-30,9:30am,USD,Natural Gas Storage,Medium,70B,43B,
2020-04-30,6:30pm,JPY,Tokyo Core CPI y/y,Medium,0.1%,0.4%,
2020-04-30,6:50pm,JPY,Monetary Policy Meeting Minutes,Medium,,,
2020-04-30,6:50pm,JPY,Retail Sales y/y,Medium,,,
2020-04-30,7:30pm,JPY,Final Manufacturing PMI,Medium,43.7,43.7,
2020-05-01,All Day,CHF,Bank Holiday,Low,,,
2020-05-01,All Day,EUR,French Bank Holiday,Low,,,
2020-05-01,All Day,EUR,German Bank Holiday,Low,,,
2020-05-01,All Day,EUR,Italian Bank Holiday,Low,,,
2020-05-01,3:30am,GBP,Final Manufacturing PMI,Medium,32.8,32.9,
2020-05-01,3:30am,GBP,M4 Money Supply m/m,Medium,0.2%,0.4%,
2020-05-01,3:30am,GBP,Mortgage Approvals,Medium,59K,74K,
2020-05-01,3:33am,GBP,Net Lending to Individuals m/m,Medium,4.2B,5.2B,
2020-05-01,8:45am,USD,Final Manufacturing PMI,Medium,36.9,36.9,
2020-05-01,9:00am,USD,ISM Manufacturing PMI,High,36.7,49.1,
2020-05-01,9:00am,USD,Construction Spending m/m,Medium,-3.5%,-2.5%,
2020-05-01,9:00am,USD,ISM Manufacturing Prices,Medium,30.7,37.4,
2020-05-01,All Day,USD,Wards Total Vehicle Sales,Medium,7.0M,11.4M,
2020-05-04,2:30am,CHF,Manufacturing PMI,Medium,35.2,43.7,
2020-05-04,2:45am,EUR,Italian Manufacturing PMI,Medium,30.3,40.3,
2020-05-04,2:50am,EUR,French Final Manufacturing PMI,Medium,31.5,31.5,
2020-05-04,2:55am,EUR,German Final Manufacturing PMI,Medium,34.4,34.4,
2020-05-04,3:00am,EUR,Final Manufacturing PMI,Medium,33.6,33.6,
2020-05-04,3:30am,EUR,Sentix Investor Confidence,Medium,-25.9,-42.9,
2020-05-04,9:00am,USD,Factory Orders m/m,Medium,-9.2%,-0.1%,
2020-05-04,1:00pm,USD,Loan Officer Survey,Medium,,,
2020-05-04,All Day,JPY,Bank Holiday,Low,,,
2020-05-05,1:30am,CHF,CPI m/m,Medium,-0.1%,0.1%,
2020-05-05,1:45am,EUR,French Gov Budget Balance,Medium,,-35.2B,
2020-05-05,2:00am,EUR,Spanish Unemployment Change,Medium,500.0K,302.3K,
2020-05-05,3:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
2020-05-05,3:11am,EUR,German Constitutional Court Ruling,High,,,
2020-05-05,3:30am,GBP,Final Services PMI,Low,12.3,12.3,
2020-05-05,4:00am,EUR,PPI m/m,Medium,-1.3%,-0.7%,
2020-05-05,7:30am,USD,Trade Balance,Medium,-41.0B,-39.8B,
2020-05-05,8:45am,USD,Final Services PMI,Medium,27.0,27.0,
2020-05-05,9:00am,USD,ISM Services PMI,High,37.5,52.5,
2020-05-05,9:01am,USD,RCM/TIPP Economic Optimism,Medium,35.2,47.8,
2020-05-05,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2020-05-05,All Day,JPY,Bank Holiday,Low,,,
2020-05-06,2:15am,EUR,Spanish Services PMI,Medium,10.0,23.0,
2020-05-06,2:45am,EUR,Italian Services PMI,Medium,9.2,17.4,
2020-05-06,2:50am,EUR,French Final Services PMI,Medium,10.4,10.4,
2020-05-06,2:55am,EUR,German Final Services PMI,Medium,15.9,15.9,
2020-05-06,3:00am,EUR,Final Services PMI,Medium,11.7,11.7,
2020-05-06,3:30am,GBP,Construction PMI,Medium,21.5,39.3,
2020-05-06,4:00am,EUR,EU Economic Forecasts,High,,,
2020-05-06,4:00am,EUR,Retail Sales m/m,Medium,-11.2%,0.6%,
2020-05-06,7:15am,USD,ADP Non-Farm Employment Change,High,-20500K,-149K,
2020-05-06,9:30am,USD,Crude Oil Inventories,Medium,8.5M,9.0M,
2020-05-06,6:50pm,JPY,Monetary Base y/y,Medium,4.5%,2.8%,
2020-05-07,1:00am,EUR,German Industrial Production m/m,Medium,-7.3%,0.3%,
2020-05-07,1:00am,GBP,BOE Monetary Policy Report,High,,,
2020-05-07,1:00am,GBP,Monetary Policy Summary,High,,,
2020-05-07,1:00am,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,
2020-05-07,1:00am,GBP,Official Bank Rate,High,0.10%,0.10%,
2020-05-07,1:00am,GBP,Asset Purchase Facility,Medium,645B,645B,
2020-05-07,1:00am,GBP,BOE Financial Stability Report,Medium,,,
2020-05-07,1:00am,GBP,FPC Meeting Minutes,Medium,,,
2020-05-07,1:00am,GBP,FPC Statement,Medium,,,
2020-05-07,1:00am,GBP,MPC Asset Purchase Facility Votes,Medium,0-0-9,0-0-9,
2020-05-07,1:45am,EUR,French Industrial Production m/m,Medium,-12.7%,0.8%,
2020-05-07,1:45am,EUR,French Prelim Private Payrolls q/q,Medium,-0.3%,0.5%,
2020-05-07,1:45am,EUR,French Trade Balance,Medium,-4.6B,-5.0B,
2020-05-07,2:00am,CHF,Foreign Currency Reserves,Medium,,763B,
2020-05-07,2:30am,GBP,Halifax HPI m/m,Medium,-0.3%,-0.3%,
2020-05-07,3:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
2020-05-07,3:07am,EUR,Italian Retail Sales m/m,Medium,-14.9%,0.9%,
2020-05-07,4:00am,GBP,BOE Gov Bailey Speaks,High,,,
2020-05-07,4:04am,EUR,French 10-y Bond Auction,Medium,,0.04|2.7,
