date,time,currency,event,impact,actual,forecast,previous
2010-03-31,2:55am,EUR,German Unemployment Change,Low,10K,-1K,
2010-03-31,4:00am,EUR,CPI Flash Estimate y/y,Low,1.1%,0.9%,
2010-03-31,4:00am,EUR,Unemployment Rate,Low,10.0%,9.9%,
2010-03-31,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.2%,0.1%,
2010-03-31,4:30am,CHF,KOF Economic Barometer,High,1.91,1.90,
2010-03-31,5:00am,EUR,Italian Monthly Unemployment Rate,Medium,8.6%,8.5%,
2010-03-31,7:15am,USD,ADP Non-Farm Employment Change,High,40K,-24K,
2010-03-31,8:45am,USD,Chicago PMI,Low,61.5,62.6,
2010-03-31,9:00am,USD,Factory Orders m/m,Low,0.5%,2.5%,
2010-03-31,9:30am,USD,Crude Oil Inventories,Low,2.4M,7.3M,
2010-03-31,10:00am,USD,Treasury Sec Geithner Speaks,Low,,,
2010-03-31,11:30am,USD,FOMC Member Duke Speaks,Medium,,,
2010-03-31,6:50pm,JPY,Tankan Manufacturing Index,High,-14,-24,
2010-03-31,6:50pm,JPY,Tankan Non-Manufacturing Index,Low,-17,-22,
2010-03-31,10:34pm,JPY,BOJ Gov Shirakawa Speaks,Low,,,
2010-04-01,1:00am,EUR,German Retail Sales m/m,Low,0.0%,-0.5%,
2010-04-01,2:15am,EUR,Spanish Manufacturing PMI,Low,,49.1,
2010-04-01,2:30am,CHF,Manufacturing PMI,Low,58.7,57.4,
2010-04-01,2:45am,EUR,Italian Manufacturing PMI,Medium,52.7,51.6,
2010-04-01,2:50am,EUR,French Final Manufacturing PMI,Medium,56.3,56.3,
2010-04-01,2:55am,EUR,German Final Manufacturing PMI,Medium,59.6,59.6,
2010-04-01,3:00am,EUR,Final Manufacturing PMI,Medium,56.3,56.3,
2010-04-01,3:30am,GBP,Final Manufacturing PMI,High,56.8,56.5,
2010-04-01,3:30am,GBP,BOE Credit Conditions Survey,Low,,,
2010-04-01,5:10am,EUR,French 10-y Bond Auction,Low,,3.45|1.8,
2010-04-01,6:30am,USD,Challenger Job Cuts y/y,Medium,,-77.4%,
2010-04-01,7:30am,USD,Unemployment Claims,High,440K,445K,
2010-04-01,9:00am,USD,ISM Manufacturing PMI,High,57.0,56.5,
2010-04-01,9:00am,USD,Construction Spending m/m,Medium,-1.1%,-1.4%,
2010-04-01,9:00am,USD,ISM Manufacturing Prices,Medium,67.2,67.0,
2010-04-01,9:30am,USD,Natural Gas Storage,Medium,20B,11B,
2010-04-01,All Day,USD,Total Vehicle Sales,Medium,11.5M,10.4M,
2010-04-01,3:00pm,USD,FOMC Member Bullard Speaks,Low,,,
2010-04-01,4:00pm,USD,FOMC Member Dudley Speaks,Medium,,,
2010-04-01,6:50pm,JPY,Monetary Base y/y,Medium,2.3%,2.2%,
2010-04-02,All Day,EUR,German Bank Holiday,Low,,,
2010-04-02,All Day,GBP,Bank Holiday,Low,,,
2010-04-02,7:30am,USD,Non-Farm Employment Change,High,185K,-14K,
2010-04-02,7:30am,USD,Unemployment Rate,High,9.7%,9.7%,
2010-04-02,7:30am,USD,Average Hourly Earnings m/m,Low,0.2%,0.2%,
2010-04-05,All Day,EUR,French Bank Holiday,Low,,,
2010-04-05,All Day,EUR,Italian Bank Holiday,Low,,,
2010-04-05,All Day,EUR,German Bank Holiday,Low,,,
2010-04-05,All Day,GBP,Bank Holiday,Low,,,
2010-04-05,9:00am,USD,ISM Services PMI,High,54.1,53.0,
2010-04-05,9:00am,USD,Pending Home Sales m/m,High,-0.5%,-7.8%,
2010-04-05,10:45pm,JPY,10-y Bond Auction,Medium,,1.33|3.4,
2010-04-06,2:00am,CHF,Foreign Currency Reserves,High,,109B,
2010-04-06,2:00am,EUR,Spanish Unemployment Change,Low,,82.1K,
2010-04-06,2:15am,CHF,CPI m/m,Low,0.1%,0.1%,
2010-04-06,3:30am,EUR,Sentix Investor Confidence,Medium,-5.9,-7.5,
2010-04-06,3:30am,GBP,Construction PMI,Low,48.8,48.5,
2010-04-06,3:30am,GBP,Housing Equity Withdrawal q/q,Medium,-2.9B,-5.1B,
2010-04-06,9:00am,USD,JOLTS Job Openings,Medium,,2.85M,
2010-04-06,1:00pm,USD,FOMC Meeting Minutes,High,,,
2010-04-06,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,1.7%,
2010-04-06,10:03pm,JPY,Monetary Policy Statement,Low,,,
2010-04-06,10:03pm,JPY,Overnight Call Rate,Low,0.10%,0.10%,
2010-04-07,WedApr 7,EUR,Spanish Services PMI,Medium,,47.1,
2010-04-07,2:22am,JPY,BOJ Press Conference,High,,,
2010-04-07,2:45am,EUR,Italian Services PMI,Medium,52.3,50.8,
2010-04-07,2:50am,EUR,French Final Services PMI,Medium,53.0,53.0,
2010-04-07,2:55am,EUR,German Final Services PMI,Medium,54.7,54.7,
2010-04-07,3:00am,EUR,Final Services PMI,Medium,53.7,53.7,
2010-04-07,3:30am,GBP,Final Services PMI,High,58.1,58.4,
2010-04-07,3:30am,GBP,Index of Services 3m/3m,Medium,0.7%,0.5%,
2010-04-07,4:00am,EUR,Final GDP q/q,Medium,0.1%,0.1%,
2010-04-07,4:00am,EUR,PPI m/m,Medium,0.2%,0.7%,
2010-04-07,4:00am,USD,Treasury Sec Geithner Speaks,Low,,,
2010-04-07,5:00am,EUR,German Factory Orders m/m,Low,-0.8%,5.1%,
2010-04-07,9:30am,USD,Crude Oil Inventories,Low,1.0M,2.9M,
2010-04-07,11:15am,USD,FOMC Member Dudley Speaks,Medium,,,
2010-04-07,12:00pm,USD,10-y Bond Auction,Low,,3.74|3.5,
2010-04-07,12:30pm,USD,Fed Chairman Bernanke Speaks,High,,,
2010-04-07,1:00pm,USD,FOMC Member Hoenig Speaks,Low,,,
2010-04-07,2:00pm,USD,Consumer Credit m/m,Medium,-0.1B,10.6B,
2010-04-07,6:50pm,JPY,Core Machinery Orders m/m,Low,3.8%,-3.7%,
2010-04-07,6:50pm,JPY,Current Account,Medium,1.25T,1.71T,
2010-04-08,ThuApr 8,JPY,Economy Watchers Sentiment,Medium,45.2,42.1,
2010-04-08,12:45am,CHF,Unemployment Rate,Medium,4.1%,4.1%,
2010-04-08,1:00am,JPY,Prelim Machine Tool Orders y/y,Medium,,217.4%,
2010-04-08,1:45am,EUR,French Gov Budget Balance,Medium,,-9.2B,
2010-04-08,1:45am,EUR,French Trade Balance,Medium,-3.6B,-3.5B,
2010-04-08,3:00am,GBP,Halifax HPI m/m,High,0.6%,-1.6%,
2010-04-08,3:30am,GBP,Manufacturing Production m/m,High,0.7%,-1.0%,
2010-04-08,3:30am,GBP,Industrial Production m/m,Medium,0.5%,-0.5%,
2010-04-08,4:00am,EUR,Retail Sales m/m,Low,0.0%,-0.2%,
2010-04-08,5:00am,EUR,German Industrial Production m/m,Low,0.7%,0.1%,
2010-04-08,6:00am,GBP,Asset Purchase Facility,High,200B,200B,
2010-04-08,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2010-04-08,6:45am,EUR,Main Refinancing Rate,High,1.00%,1.00%,
2010-04-08,7:30am,EUR,ECB Press Conference,High,,,
2010-04-08,7:30am,USD,Unemployment Claims,High,434K,442K,
2010-04-08,7:30am,USD,FOMC Member Duke Speaks,Medium,,,
2010-04-08,9:00am,GBP,NIESR GDP Estimate,Low,,0.4%,
2010-04-08,9:30am,USD,FOMC Member Tarullo Speaks,Medium,,,
2010-04-08,9:30am,USD,Natural Gas Storage,Medium,29B,12B,
2010-04-08,12:00pm,USD,30-y Bond Auction,Medium,,4.68|2.9,
2010-04-08,3:00pm,USD,FOMC Member Kohn Speaks,Low,,,
2010-04-08,7:30pm,USD,Fed Chairman Bernanke Speaks,High,,,
2010-04-09,1:45am,EUR,French Industrial Production m/m,Low,0.2%,1.1%,
2010-04-09,3:30am,GBP,PPI Input m/m,Low,1.3%,0.6%,
2010-04-09,3:30am,GBP,PPI Output m/m,Medium,0.4%,0.3%,
2010-04-09,8:00am,CHF,Gov Board Member Danthine Speaks,Medium,,,
2010-04-09,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.4%,0.1%,
2010-04-09,10:30am,EUR,ECB President Trichet Speaks,Low,,,
2010-04-11,SunApr 11,JPY,Bank Lending y/y,Medium,,-1.5%,
2010-04-11,SunApr 11,JPY,M2 Money Stock y/y,Medium,2.7%,2.7%,
2010-04-12,4:00am,GBP,CB Leading Index m/m,Medium,,0.8%,
2010-04-12,1:00pm,USD,Federal Budget Balance,Low,-64.0B,-220.9B,
2010-04-12,6:01pm,GBP,BRC Retail Sales Monitor y/y,Low,,2.2%,
2010-04-12,6:01pm,GBP,RICS House Price Balance,Low,18%,18%,
2010-04-12,6:50pm,JPY,PPI y/y,Medium,-1.1%,-1.6%,
2010-04-12,10:45pm,JPY,30-y Bond Auction,Medium,,2.30|3.9,
2010-04-13,TueApr 13,EUR,German WPI m/m,Medium,0.5%,0.1%,
2010-04-13,1:45am,EUR,French Final CPI m/m,Medium,0.5%,0.6%,
2010-04-13,3:30am,GBP,Goods Trade Balance,High,-7.3B,-8.1B,
2010-04-13,3:30am,GBP,ONS HPI y/y,Medium,7.9%,6.2%,
2010-04-13,4:40am,GBP,30-y Bond Auction,Medium,,4.59|1.9,
2010-04-13,6:30am,USD,NFIB Small Business Index,Medium,,88.0,
2010-04-13,7:30am,USD,Trade Balance,High,-38.5B,-37.0B,
2010-04-13,7:30am,USD,Import Prices m/m,Low,0.9%,-0.2%,
2010-04-13,9:00am,USD,RCM/TIPP Economic Optimism,Medium,47.8,45.4,
2010-04-13,9:45am,USD,FOMC Member Tarullo Speaks,Medium,,,
2010-04-13,11:45am,USD,Treasury Sec Geithner Speaks,Low,,,
2010-04-13,6:00pm,USD,Fed Chairman Bernanke Speaks,High,,,
2010-04-14,4:00am,EUR,Industrial Production m/m,Low,0.2%,1.6%,
2010-04-14,7:30am,USD,Core CPI m/m,High,0.1%,0.1%,
2010-04-14,7:30am,USD,Core Retail Sales m/m,High,0.5%,1.0%,
2010-04-14,7:30am,USD,CPI y/y,High,2.4%,2.1%,
2010-04-14,7:30am,USD,Retail Sales m/m,High,1.1%,0.5%,
2010-04-14,7:30am,USD,CPI m/m,Low,0.1%,0.0%,
2010-04-14,8:30am,USD,FOMC Member Pianalto Speaks,Low,,,
2010-04-14,9:00am,USD,Fed Chairman Bernanke Testifies,High,,,
2010-04-14,9:00am,USD,Business Inventories m/m,Low,0.3%,0.2%,
2010-04-14,9:30am,USD,Crude Oil Inventories,Low,1.4M,2.0M,
2010-04-14,1:00pm,USD,Beige Book,Low,,,
2010-04-14,6:01pm,GBP,Nationwide Consumer Confidence,Low,81,81,
2010-04-14,11:30pm,JPY,Revised Industrial Production m/m,Medium,-0.9%,-0.9%,
2010-04-15,ThuApr 15,EUR,Italian Trade Balance,Medium,-2.37B,-3.40B,
2010-04-15,7:29am,USD,Empire State Manufacturing Index,Low,24.0,22.9,
2010-04-15,7:30am,USD,Unemployment Claims,High,439K,460K,
2010-04-15,8:00am,USD,TIC Long-Term Purchases,High,34.2B,15.0B,
2010-04-15,8:15am,USD,Capacity Utilization Rate,Low,73.3%,73.0%,
2010-04-15,8:15am,USD,Industrial Production m/m,Low,0.6%,0.3%,
2010-04-15,9:00am,USD,Philly Fed Manufacturing Index,High,19.8,18.9,
2010-04-15,9:30am,USD,Natural Gas Storage,Medium,81B,31B,
2010-04-15,11:15am,USD,FOMC Member Bullard Speaks,Low,,,
2010-04-15,12:00pm,USD,NAHB Housing Market Index,Medium,16,15,
2010-04-15,12:30pm,CHF,Gov Board Member Jordan Speaks,Low,,,
2010-04-16,4:00am,EUR,Final Core CPI y/y,Low,0.9%,0.8%,
2010-04-16,4:00am,EUR,Final CPI y/y,Low,1.5%,1.5%,
2010-04-16,4:00am,EUR,Trade Balance,Medium,5.1B,7.0B,
2010-04-16,4:00am,EUR,Trade Balance,Medium,3.1B,1.9B,
2010-04-16,7:30am,USD,Building Permits,High,0.63M,0.64M,
2010-04-16,7:30am,USD,Housing Starts,Low,0.60M,0.62M,
2010-04-16,8:00am,USD,FOMC Member Warsh Speaks,Low,,,
2010-04-16,8:55am,USD,Prelim UoM Consumer Sentiment,High,74.7,73.6,
2010-04-16,8:55am,USD,Prelim UoM Inflation Expectations,Medium,,2.7%,
2010-04-16,12:00pm,USD,FOMC Member Hoenig Speaks,Low,,,
2010-04-18,6:01pm,GBP,Rightmove HPI m/m,Low,,0.1%,
2010-04-19,5:00am,EUR,German Buba Monthly Report,Medium,,,
2010-04-19,8:00am,USD,Fed Chairman Bernanke Speaks,High,,,
2010-04-19,9:00am,USD,CB Leading Index m/m,Medium,1.0%,0.4%,
2010-04-19,3:00pm,USD,FOMC Member Duke Speaks,Medium,,,
2010-04-19,6:50pm,JPY,Tertiary Industry Activity m/m,Low,-0.9%,2.9%,
2010-04-20,3:00am,EUR,Current Account,Low,-5.3B,-1.7B,
2010-04-20,3:30am,GBP,CPI y/y,High,3.2%,3.0%,
2010-04-20,3:30am,GBP,RPI y/y,Low,4.1%,3.7%,
2010-04-20,3:30am,GBP,Core CPI y/y,Medium,2.8%,2.9%,
2010-04-20,4:00am,EUR,German ZEW Economic Sentiment,High,45.2,44.5,
2010-04-20,4:00am,EUR,ZEW Economic Sentiment,Low,38.9,37.9,
2010-04-20,10:00am,USD,Fed Chairman Bernanke Testifies,High,,,
2010-04-20,11:00am,EUR,German Buba President Weber Speaks,Low,,,
2010-04-21,WedApr 21,GBP,MPC Asset Purchase Facility Votes,High,0-0-9,0-0-9,
2010-04-21,WedApr 21,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,
2010-04-21,WedApr 21,GBP,Average Earnings Index 3m/y,Low,2.5%,0.8%,
2010-04-21,WedApr 21,GBP,Unemployment Rate,Medium,7.8%,7.8%,
2010-04-21,4:05am,EUR,German 30-y Bond Auction,Medium,,3.96|1.5,
2010-04-21,9:15am,USD,Fed Chairman Bernanke Speaks,Low,,,
2010-04-21,9:30am,USD,Crude Oil Inventories,Low,0.1M,-2.2M,
2010-04-21,6:50pm,JPY,Trade Balance,Low,0.66T,0.47T,
2010-04-22,2:00am,EUR,French Flash Manufacturing PMI,Low,56.8,56.5,
2010-04-22,2:00am,EUR,French Flash Services PMI,Low,54.3,53.8,
2010-04-22,2:30am,EUR,German Flash Manufacturing PMI,Low,60.2,60.2,
2010-04-22,2:30am,EUR,German Flash Services PMI,Low,55.2,54.9,
2010-04-22,3:00am,EUR,Flash Manufacturing PMI,Low,56.8,56.6,
2010-04-22,3:00am,EUR,Flash Services PMI,Low,54.4,54.1,
2010-04-22,3:30am,GBP,Public Sector Net Borrowing,High,24.1B,9.7B,
2010-04-22,3:30am,GBP,Retail Sales m/m,High,0.7%,2.5%,
2010-04-22,3:30am,GBP,Prelim Mortgage Approvals,Low,51K,48K,
2010-04-22,3:30am,GBP,M4 Money Supply m/m,Medium,0.3%,0.2%,
2010-04-22,4:00am,CHF,UBS Economic Expectations,Low,,53.8,
2010-04-22,5:00am,GBP,CBI Industrial Order Expectations,Low,-32,-37,
2010-04-22,5:39am,GBP,10-y Bond Auction,Low,,3.99|2.1,
2010-04-22,6:00am,EUR,ECB President Trichet Speaks,Low,,,
2010-04-22,7:30am,USD,PPI m/m,High,0.4%,-0.6%,
2010-04-22,7:30am,USD,Unemployment Claims,High,452K,480K,
2010-04-22,7:30am,USD,Core PPI m/m,Low,0.1%,0.1%,
2010-04-22,9:00am,EUR,Consumer Confidence,Medium,-17,-17,
2010-04-22,9:00am,USD,Existing Home Sales,High,5.28M,5.01M,
2010-04-22,9:00am,USD,HPI m/m,Medium,-0.1%,-0.6%,
2010-04-22,9:30am,USD,Natural Gas Storage,Medium,77B,87B,
2010-04-22,10:55am,USD,President Obama Speaks,Low,,,
2010-04-22,11:15am,JPY,BOJ Gov Shirakawa Speaks,Low,,,
2010-04-22,11:30pm,JPY,All Industries Activity m/m,Medium,-1.3%,3.4%,
2010-04-23,3:00am,EUR,German ifo Business Climate,High,98.8,98.2,
2010-04-23,3:00am,EUR,Italian Retail Sales m/m,Medium,0.3%,-0.5%,
2010-04-23,3:30am,GBP,Prelim GDP q/q,High,0.4%,0.4%,
2010-04-23,3:30am,GBP,Index of Services 3m/3m,Medium,0.6%,0.6%,
2010-04-23,4:00am,EUR,Industrial New Orders m/m,Low,0.9%,-1.6%,
2010-04-23,7:30am,USD,Core Durable Goods Orders m/m,High,0.7%,1.7%,
2010-04-23,7:30am,USD,Durable Goods Orders m/m,Low,0.2%,1.1%,
2010-04-23,8:00am,EUR,Belgian NBB Business Climate,Low,-2.5,-3.6,
2010-04-23,9:00am,USD,New Home Sales,High,326K,324K,
2010-04-23,5:00pm,USD,Treasury Sec Geithner Speaks,Low,,,
2010-04-25,6:50pm,JPY,SPPI y/y,Medium,-1.3%,-1.2%,
2010-04-27,TueApr 27,EUR,German GfK Consumer Climate,Low,3.4,3.4,
2010-04-27,TueApr 27,EUR,German Import Prices m/m,Medium,1.2%,1.0%,
2010-04-27,3:30am,GBP,High Street Lending,Low,39.3K,33.4K,
2010-04-27,5:00am,GBP,CBI Realized Sales,High,16,13,
2010-04-27,8:00am,USD,S&P/CS Composite-20 HPI y/y,Low,1.4%,-0.7%,
2010-04-27,8:59am,USD,Richmond Manufacturing Index,Medium,7,6,
2010-04-27,9:00am,USD,CB Consumer Confidence,High,53.6,52.3,
2010-04-27,9:00am,USD,Fed Chairman Bernanke Testifies,High,,,
2010-04-27,9:15am,EUR,ECB President Trichet Speaks,Low,,,
2010-04-27,11:30am,USD,Treasury Sec Geithner Speaks,Medium,,,
2010-04-27,12:15pm,EUR,ECB President Trichet Speaks,Low,,,
2010-04-27,6:50pm,JPY,Retail Sales y/y,Low,3.7%,4.2%,
2010-04-28,3:30am,EUR,German Buba President Weber Speaks,Low,,,
2010-04-28,4:06am,EUR,German 10-y Bond Auction,Low,,3.13|2.0,
2010-04-28,9:30am,USD,Crude Oil Inventories,Low,0.9M,1.9M,
2010-04-28,1:14pm,USD,Federal Funds Rate,High,<0.25%,<0.25%,
2010-04-28,1:14pm,USD,FOMC Statement,High,,,
2010-04-28,All Day,JPY,Bank Holiday,Low,,,
2010-04-29,2:55am,EUR,German Unemployment Change,Low,-11K,-42K,
2010-04-29,3:00am,EUR,M3 Money Supply y/y,Low,-0.1%,-0.3%,
2010-04-29,3:00am,EUR,Private Loans y/y,Medium,-0.1%,-0.4%,
2010-04-29,3:00am,EUR,Retail PMI,Medium,,46.9,
2010-04-29,5:31am,EUR,Italian 10-y Bond Auction,Low,,3.96|1.3,
2010-04-29,6:30am,EUR,ECB President Trichet Speaks,Low,,,
2010-04-29,7:30am,USD,Unemployment Claims,High,442K,459K,
2010-04-29,9:30am,USD,Natural Gas Storage,Medium,70B,73B,
2010-04-29,1:30pm,USD,Treasury Sec Geithner Speaks,Medium,,,
2010-04-29,6:01pm,GBP,GfK Consumer Confidence,Low,-14,-15,
2010-04-29,6:15pm,JPY,Final Manufacturing PMI,Medium,,52.4,
2010-04-29,6:30pm,JPY,Household Spending y/y,Low,0.7%,-0.5%,
2010-04-29,6:30pm,JPY,Tokyo Core CPI y/y,Low,-2.0%,-1.8%,
2010-04-29,6:30pm,JPY,National Core CPI y/y,Medium,-1.2%,-1.2%,
2010-04-29,6:30pm,JPY,Unemployment Rate,Medium,4.9%,4.9%,
2010-04-29,6:50pm,JPY,Prelim Industrial Production m/m,Low,0.9%,-0.6%,
2010-04-29,8:30pm,JPY,Average Cash Earnings y/y,Low,-0.2%,-0.6%,
2010-04-29,11:18pm,JPY,Monetary Policy Statement,Low,,,
2010-04-29,11:18pm,JPY,Overnight Call Rate,Low,0.10%,0.10%,
2010-04-30,1:00am,JPY,BOJ Outlook Report,Low,,,
2010-04-30,2:00am,EUR,Spanish Unemployment Rate,Low,19.7%,18.8%,
2010-04-30,2:25am,JPY,BOJ Press Conference,High,,,
2010-04-30,3:00am,CHF,SNB Chairman Hildebrand Speaks,High,,,
2010-04-30,4:00am,EUR,CPI Flash Estimate y/y,Low,1.4%,1.4%,
2010-04-30,4:00am,EUR,Unemployment Rate,Low,10.0%,10.0%,
2010-04-30,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.2%,0.3%,
2010-04-30,4:30am,CHF,KOF Economic Barometer,High,1.99,1.96,
2010-04-30,5:00am,EUR,Italian Monthly Unemployment Rate,Medium,8.6%,8.6%,
2010-04-30,7:30am,USD,Advance GDP q/q,High,3.4%,5.6%,
2010-04-30,7:30am,USD,Advance GDP Price Index q/q,Low,0.9%,0.5%,
2010-04-30,7:30am,USD,Employment Cost Index q/q,Low,0.6%,0.5%,
2010-04-30,8:45am,USD,Chicago PMI,Low,60.0,58.8,
2010-04-30,8:55am,USD,Revised UoM Consumer Sentiment,Low,71.2,69.5,
2010-04-30,8:55am,USD,Revised UoM Inflation Expectations,Medium,,2.9%,
2010-05-02,All Day,JPY,Bank Holiday,Low,,,
2010-05-03,All Day,GBP,Bank Holiday,Low,,,
2010-05-03,2:15am,EUR,Spanish Manufacturing PMI,Low,,51.8,
2010-05-03,2:30am,CHF,Manufacturing PMI,Low,64.2,65.5,
2010-05-03,2:45am,EUR,Italian Manufacturing PMI,Low,54.5,53.7,
2010-05-03,2:50am,EUR,French Final Manufacturing PMI,Medium,57.8,57.8,
2010-05-03,2:55am,EUR,German Final Manufacturing PMI,Medium,61.3,61.3,
2010-05-03,3:00am,EUR,Final Manufacturing PMI,Medium,57.5,57.5,
2010-05-03,4:00am,EUR,German Buba President Weber Speaks,Low,,,
2010-05-03,7:30am,USD,Core PCE Price Index m/m,Low,0.0%,0.0%,
2010-05-03,7:30am,USD,Personal Spending m/m,Low,0.7%,0.5%,
2010-05-03,7:30am,USD,Personal Income m/m,Medium,0.4%,0.1%,
2010-05-03,9:00am,USD,ISM Manufacturing PMI,High,60.0,59.6,
2010-05-03,9:00am,USD,Construction Spending m/m,Medium,-0.4%,-2.1%,
2010-05-03,9:00am,USD,ISM Manufacturing Prices,Medium,73.4,75.0,
2010-05-03,All Day,USD,Total Vehicle Sales,Medium,11.5M,11.8M,
2010-05-03,1:00pm,USD,Loan Officer Survey,Medium,,,
2010-05-03,All Day,JPY,Bank Holiday,Low,,,
2010-05-04,2:00am,EUR,Spanish Unemployment Change,Low,,36.0K,
2010-05-04,3:30am,GBP,Final Manufacturing PMI,High,57.5,57.2,
2010-05-04,3:30am,GBP,Net Lending to Individuals m/m,Low,2.0B,2.4B,
2010-05-04,3:30am,GBP,Mortgage Approvals,Medium,50K,47K,
2010-05-04,4:00am,EUR,PPI m/m,Medium,0.8%,0.1%,
2010-05-04,9:00am,USD,Pending Home Sales m/m,High,3.9%,8.3%,
2010-05-04,9:00am,USD,Factory Orders m/m,Low,0.0%,1.3%,
2010-05-04,9:00am,USD,Treasury Sec Geithner Speaks,Medium,,,
2010-05-04,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,1.2%,
2010-05-04,All Day,JPY,Bank Holiday,Low,,,
2010-05-05,2:45am,EUR,Italian Services PMI,Medium,56.0,55.3,
2010-05-05,2:50am,EUR,French Final Services PMI,Medium,57.8,57.8,
2010-05-05,2:55am,EUR,German Final Services PMI,Medium,55.0,55.0,
2010-05-05,3:00am,EUR,Final Services PMI,Medium,55.6,55.5,
2010-05-05,3:30am,EUR,German Buba President Weber Speaks,Low,,,
2010-05-05,3:30am,GBP,Construction PMI,Low,53.5,53.1,
2010-05-05,4:00am,EUR,Retail Sales m/m,Low,0.1%,-0.2%,
2010-05-05,4:00am,EUR,EU Economic Forecasts,Medium,,,
2010-05-05,5:00am,EUR,German Buba President Weber Speaks,Low,,,
2010-05-05,6:30am,USD,Challenger Job Cuts y/y,Medium,,-55.0%,
2010-05-05,7:15am,USD,ADP Non-Farm Employment Change,High,29K,19K,
2010-05-05,7:30am,USD,FOMC Member Rosengren Speaks,Low,,,
2010-05-05,9:00am,USD,ISM Services PMI,High,56.1,55.4,
2010-05-05,9:30am,USD,Crude Oil Inventories,Low,0.6M,1.9M,
2010-05-05,6:00pm,USD,FOMC Member Rosengren Speaks,Low,,,
2010-05-06,2:15am,CHF,CPI m/m,Low,0.8%,0.1%,
2010-05-06,3:30am,GBP,Final Services PMI,High,57.1,56.5,
2010-05-06,All Day,GBP,Parliamentary Elections,High,,,
2010-05-06,4:12am,EUR,French 10-y Bond Auction,Low,,3.41|1.9,
2010-05-06,5:00am,EUR,German Factory Orders m/m,Low,1.3%,0.0%,
2010-05-06,6:45am,EUR,Main Refinancing Rate,High,1.00%,1.00%,
2010-05-06,7:30am,EUR,ECB Press Conference,High,,,
2010-05-06,7:30am,USD,Unemployment Claims,High,441K,451K,
2010-05-06,7:30am,USD,Prelim Nonfarm Productivity q/q,Low,2.4%,6.9%,
2010-05-06,7:30am,USD,Prelim Unit Labor Costs q/q,Low,-0.5%,-5.9%,
2010-05-06,8:00am,USD,Treasury Sec Geithner Speaks,Low,,,
2010-05-06,8:10am,USD,FOMC Member Bullard Speaks,Low,,,
2010-05-06,8:30am,USD,Fed Chairman Bernanke Speaks,High,,,
2010-05-06,9:30am,USD,Natural Gas Storage,Medium,79B,83B,
2010-05-06,10:30am,EUR,ECB President Trichet Speaks,Low,,,
2010-05-06,6:50pm,JPY,Monetary Base y/y,Medium,2.4%,2.1%,
2010-05-07,1:45am,EUR,French Trade Balance,Medium,-3.6B,-3.6B,
2010-05-07,2:15am,CHF,Retail Sales y/y,High,2.9%,2.7%,
2010-05-07,2:45am,EUR,French Gov Budget Balance,Medium,,-21.8B,
2010-05-07,3:00am,GBP,Halifax HPI m/m,High,0.6%,1.0%,
2010-05-07,All Day,EUR,EU Economic Summit,Low,,,
2010-05-07,3:30am,GBP,PPI Input m/m,Low,1.0%,3.8%,
2010-05-07,3:30am,GBP,PPI Output m/m,Medium,0.6%,0.9%,
2010-05-07,5:00am,EUR,German Industrial Production m/m,Low,1.5%,-0.2%,
2010-05-07,7:30am,USD,Non-Farm Employment Change,High,198K,230K,
2010-05-07,7:30am,USD,Unemployment Rate,High,9.7%,9.7%,
2010-05-07,7:30am,USD,Average Hourly Earnings m/m,Low,0.2%,-0.1%,
2010-05-07,2:00pm,USD,Consumer Credit m/m,Medium,-2.9B,-6.2B,
2010-05-09,6:50pm,JPY,Monetary Policy Meeting Minutes,Low,,,
2010-05-09,8:15pm,USD,Fed Announcement,High,,,
2010-05-09,10:11pm,JPY,Monetary Policy Statement,Low,,,
2010-05-09,10:11pm,JPY,Overnight Call Rate,Low,,0.10%,
2010-05-10,1:45am,EUR,French Industrial Production m/m,Low,0.3%,0.0%,
2010-05-10,3:00am,EUR,Italian Industrial Production m/m,Medium,0.9%,0.0%,
2010-05-10,Day 2,EUR,ECOFIN Meetings,Low,,,
2010-05-10,3:30am,EUR,Sentix Investor Confidence,Medium,1.1,2.5,
2010-05-10,6:00am,GBP,Asset Purchase Facility,High,200B,200B,
2010-05-10,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2010-05-10,7:45am,EUR,ECB President Trichet Speaks,Low,,,
2010-05-10,11:00am,USD,Fed Announcement,High,,,
2010-05-10,6:01pm,GBP,BRC Retail Sales Monitor y/y,Low,,4.4%,
2010-05-10,6:01pm,GBP,RICS House Price Balance,Low,11%,9%,
2010-05-10,10:45pm,JPY,10-y Bond Auction,Medium,,1.40|2.5,
2010-05-11,1:00am,EUR,German Final CPI m/m,Medium,-0.1%,-0.1%,
2010-05-11,1:00am,EUR,German WPI m/m,Medium,0.3%,1.3%,
2010-05-11,3:30am,GBP,Manufacturing Production m/m,High,0.3%,1.4%,
2010-05-11,3:30am,GBP,Industrial Production m/m,Medium,0.3%,0.9%,
2010-05-11,6:30am,USD,NFIB Small Business Index,Medium,87.2,86.8,
