date,time,currency,event,impact,actual,forecast,previous
2021-03-31,7:30pm,JPY,Final Manufacturing PMI,Medium,52.1,52.0,
2021-03-31,10:35pm,JPY,10-y Bond Auction,Medium,,0.13|3.1,
2021-04-01,1:00am,EUR,German Retail Sales m/m,Medium,2.0%,-4.5%,
2021-04-01,1:30am,CHF,CPI m/m,Medium,0.4%,0.2%,
2021-04-01,1:30am,CHF,Retail Sales y/y,Medium,1.9%,-0.7%,
2021-04-01,2:15am,EUR,Spanish Manufacturing PMI,Medium,56.0,52.9,
2021-04-01,2:30am,CHF,Manufacturing PMI,Medium,64.4,61.3,
2021-04-01,2:45am,EUR,Italian Manufacturing PMI,Medium,59.7,56.9,
2021-04-01,2:50am,EUR,French Final Manufacturing PMI,Medium,58.8,58.8,
2021-04-01,2:55am,EUR,German Final Manufacturing PMI,Medium,66.6,66.6,
2021-04-01,3:00am,EUR,Final Manufacturing PMI,Medium,62.4,62.4,
2021-04-01,3:30am,GBP,Final Manufacturing PMI,Medium,57.9,57.9,
2021-04-01,6:30am,USD,Challenger Job Cuts y/y,Medium,,-39.1%,
2021-04-01,7:30am,USD,Unemployment Claims,Medium,678K,658K,
2021-04-01,8:45am,USD,Final Manufacturing PMI,Medium,59.2,59.0,
2021-04-01,9:00am,USD,ISM Manufacturing PMI,Low,61.5,60.8,
2021-04-01,9:00am,USD,Construction Spending m/m,Medium,-0.9%,1.2%,
2021-04-01,9:00am,USD,ISM Manufacturing Prices,Medium,83.5,86.0,
2021-04-01,All Day,USD,Wards Total Vehicle Sales,Medium,16.4M,15.7M,
2021-04-01,9:30am,USD,Natural Gas Storage,Medium,-20B,-36B,
2021-04-01,6:50pm,JPY,Monetary Base y/y,Medium,19.9%,19.6%,
2021-04-02,1:45am,EUR,French Gov Budget Balance,Medium,,-21.9B,
2021-04-02,All Day,EUR,German Bank Holiday,Low,,,
2021-04-02,All Day,GBP,Bank Holiday,Low,,,
2021-04-02,7:30am,USD,Average Hourly Earnings m/m,High,0.1%,0.3%,
2021-04-02,7:30am,USD,Non-Farm Employment Change,High,652K,468K,
2021-04-02,7:30am,USD,Unemployment Rate,High,6.0%,6.2%,
2021-04-02,10:00am,USD,FOMC Member Bostic Speaks,Medium,,,
2021-04-05,All Day,EUR,French Bank Holiday,Low,,,
2021-04-05,All Day,EUR,German Bank Holiday,Low,,,
2021-04-05,All Day,EUR,Italian Bank Holiday,Low,,,
2021-04-05,All Day,GBP,Bank Holiday,Low,,,
2021-04-05,8:45am,USD,Final Services PMI,Medium,60.3,60.0,
2021-04-05,9:00am,USD,ISM Services PMI,Low,58.3,55.3,
2021-04-05,9:00am,USD,Factory Orders m/m,Medium,-0.5%,2.7%,
2021-04-05,10:00am,USD,Treasury Sec Yellen Speaks,High,,,
2021-04-05,6:30pm,JPY,Average Cash Earnings y/y,Medium,-0.5%,-0.8%,
2021-04-05,6:30pm,JPY,Household Spending y/y,Medium,-5.0%,-6.1%,
2021-04-05,10:35pm,JPY,30-y Bond Auction,Medium,,0.69|2.8,
2021-04-06,Jan Data,EUR,Italian Monthly Unemployment Rate,Medium,9.0%,9.8%,
2021-04-06,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,8.9%,10.3%,
2021-04-06,3:30am,EUR,Sentix Investor Confidence,Medium,6.8,5.0,
2021-04-06,4:00am,EUR,Unemployment Rate,Medium,8.1%,8.3%,
2021-04-06,8:37am,USD,RCM/TIPP Economic Optimism,Medium,56.2,55.4,
2021-04-06,9:00am,USD,JOLTS Job Openings,Medium,6.91M,7.10M,
2021-04-06,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2021-04-06,11:59pm,JPY,Leading Indicators,Medium,99.7%,98.5%,
2021-04-07,2:45am,EUR,Italian Services PMI,Medium,49.2,48.8,
2021-04-07,2:50am,EUR,French Final Services PMI,Medium,47.8,47.8,
2021-04-07,2:55am,EUR,German Final Services PMI,Medium,50.8,50.8,
2021-04-07,3:00am,EUR,Final Services PMI,Medium,48.8,48.8,
2021-04-07,3:30am,GBP,Final Services PMI,Medium,56.8,56.8,
2021-04-07,7:30am,USD,FOMC Member Evans Speaks,Medium,,,
2021-04-07,7:30am,USD,Trade Balance,Medium,-70.2B,-67.8B,
2021-04-07,9:30am,USD,Crude Oil Inventories,Low,-2.0M,-0.9M,
2021-04-07,11:00am,USD,FOMC Member Barkin Speaks,Medium,,,
2021-04-07,12:00pm,USD,FOMC Member Daly Speaks,Medium,,,
2021-04-07,12:45pm,USD,President Biden Speaks,High,,,
2021-04-07,1:00pm,USD,FOMC Meeting Minutes,High,,,
2021-04-07,2:00pm,USD,Consumer Credit m/m,Medium,2.9B,0.1B,
2021-04-07,6:01pm,GBP,RICS House Price Balance,Medium,55%,54%,
2021-04-07,6:50pm,JPY,Current Account,Medium,1.02T,1.50T,
2021-04-08,1:00am,EUR,German Factory Orders m/m,Medium,1.3%,0.8%,
2021-04-08,1:02am,JPY,Economy Watchers Sentiment,Medium,45.1,41.3,
2021-04-08,1:45am,EUR,French Trade Balance,Medium,-3.8B,-4.2B,
2021-04-08,2:00am,CHF,Foreign Currency Reserves,Medium,,914B,
2021-04-08,3:30am,GBP,Construction PMI,Medium,55.0,53.3,
2021-04-08,3:30am,GBP,Housing Equity Withdrawal q/q,Medium,-1.5B,-6.8B,
2021-04-08,3:52am,EUR,Spanish 10-y Bond Auction,Medium,,0.35|1.6,
2021-04-08,4:00am,EUR,PPI m/m,Medium,0.6%,1.7%,
2021-04-08,4:03am,EUR,French 10-y Bond Auction,Medium,,-0.07|2.0,
2021-04-08,4:07am,GBP,10-y Bond Auction,Medium,,0.87|2.7,
2021-04-08,6:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
2021-04-08,7:30am,USD,Unemployment Claims,Low,682K,728K,
2021-04-08,9:30am,USD,Natural Gas Storage,Medium,22B,14B,
2021-04-08,11:00am,USD,Fed Chairman Powell Speaks,High,,,
2021-04-09,1:00am,EUR,German Industrial Production m/m,Medium,1.6%,-2.0%,
2021-04-09,1:00am,EUR,German Trade Balance,Medium,23.4B,21.3B,
2021-04-09,1:45am,EUR,French Industrial Production m/m,Medium,0.5%,3.2%,
2021-04-09,2:30am,GBP,Halifax HPI m/m,Medium,0.3%,0.0%,
2021-04-09,3:00am,EUR,Italian Retail Sales m/m,Medium,2.0%,-2.7%,
2021-04-09,7:56am,USD,Core PPI m/m,Medium,0.2%,0.2%,
2021-04-09,7:56am,USD,PPI m/m,Medium,0.5%,0.5%,
2021-04-09,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.5%,0.5%,
2021-04-11,6:00pm,USD,Fed Chairman Powell Speaks,High,,,
2021-04-11,6:50pm,JPY,Bank Lending y/y,Medium,6.3%,6.2%,
2021-04-11,6:50pm,JPY,PPI y/y,Medium,0.5%,-0.6%,
2021-04-12,4:00am,EUR,Retail Sales m/m,Medium,1.3%,-5.2%,
2021-04-12,8:00am,GBP,MPC Member Tenreyro Speaks,Medium,,,
2021-04-12,12:01pm,USD,10-y Bond Auction,Low,,1.52|2.4,
2021-04-12,1:00pm,USD,Federal Budget Balance,Medium,-665.5B,-310.9B,
2021-04-12,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,11.9%,9.5%,
2021-04-12,6:50pm,JPY,M2 Money Stock y/y,Medium,9.6%,9.6%,
2021-04-13,TueApr 13,GBP,Construction Output m/m,Medium,0.5%,0.0%,
2021-04-13,TueApr 13,GBP,GDP m/m,Medium,0.5%,-2.2%,
2021-04-13,TueApr 13,GBP,Goods Trade Balance,Medium,-10.4B,-12.6B,
2021-04-13,TueApr 13,GBP,Index of Services 3m/3m,Medium,-2.3%,-1.9%,
2021-04-13,TueApr 13,GBP,Industrial Production m/m,Medium,0.5%,-1.8%,
2021-04-13,TueApr 13,GBP,Manufacturing Production m/m,Medium,0.5%,-2.3%,
2021-04-13,3:00am,EUR,Italian Industrial Production m/m,Medium,0.7%,1.1%,
2021-04-13,4:00am,EUR,ZEW Economic Sentiment,Medium,77.2,74.0,
2021-04-13,4:00am,EUR,German ZEW Economic Sentiment,Medium,79.1,76.6,
2021-04-13,5:00am,USD,NFIB Small Business Index,Medium,98.2,95.8,
2021-04-13,7:28am,GBP,NIESR GDP Estimate,Medium,,-1.6%,
2021-04-13,7:30am,USD,Core CPI m/m,High,0.2%,0.1%,
2021-04-13,7:30am,USD,CPI m/m,High,0.5%,0.4%,
2021-04-13,7:30am,USD,CPI y/y,High,2.5%,1.7%,
2021-04-13,12:01pm,USD,30-y Bond Auction,Low,,2.30|2.3,
2021-04-13,2:15pm,USD,FOMC Member Bostic Speaks,Medium,,,
2021-04-13,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2021-04-13,6:50pm,JPY,Core Machinery Orders m/m,Medium,2.4%,-4.5%,
2021-04-14,4:34am,EUR,German 30-y Bond Auction,Medium,,0.21|1.2,
2021-04-14,7:30am,USD,Import Prices m/m,Medium,1.0%,1.3%,
2021-04-14,9:00am,EUR,ECB President Lagarde Speaks,Low,,,
2021-04-14,9:30am,GBP,MPC Member Haskel Speaks,Medium,,,
2021-04-14,9:30am,USD,Crude Oil Inventories,Low,-2.4M,-3.5M,
2021-04-14,11:00am,USD,Fed Chairman Powell Speaks,High,,,
2021-04-14,1:00pm,USD,Beige Book,Medium,,,
2021-04-14,1:30pm,USD,FOMC Member Williams Speaks,Medium,,,
2021-04-14,2:45pm,USD,FOMC Member Clarida Speaks,Medium,,,
2021-04-14,3:00pm,USD,FOMC Member Bostic Speaks,Medium,,,
2021-04-15,1:45am,EUR,French Final CPI m/m,Medium,0.6%,0.6%,
2021-04-15,3:30am,GBP,BOE Credit Conditions Survey,Medium,,,
2021-04-15,7:30am,USD,Core Retail Sales m/m,High,5.1%,-2.5%,
2021-04-15,7:30am,USD,Retail Sales m/m,High,5.8%,-2.7%,
2021-04-15,7:30am,USD,Philly Fed Manufacturing Index,Low,41.0,51.8,
2021-04-15,7:30am,USD,Unemployment Claims,Low,703K,769K,
2021-04-15,7:30am,USD,Empire State Manufacturing Index,Medium,19.3,17.4,
2021-04-15,8:15am,USD,Capacity Utilization Rate,Medium,75.6%,73.8%,
2021-04-15,8:15am,USD,Industrial Production m/m,Medium,2.7%,-2.2%,
2021-04-15,8:30am,GBP,CB Leading Index m/m,Medium,,-0.5%,
2021-04-15,9:00am,CHF,Gov Board Member Maechler Speaks,Low,,,
2021-04-15,9:00am,USD,Business Inventories m/m,Medium,0.5%,0.4%,
2021-04-15,9:00am,USD,NAHB Housing Market Index,Medium,84,82,
2021-04-15,9:30am,USD,Natural Gas Storage,Medium,67B,20B,
2021-04-15,10:30am,USD,FOMC Member Bostic Speaks,Medium,,,
2021-04-15,1:00pm,USD,FOMC Member Daly Speaks,Medium,,,
2021-04-15,3:00pm,USD,TIC Long-Term Purchases,Medium,120.5B,91.0B,
2021-04-16,3:05am,EUR,Italian Trade Balance,Medium,4.95B,1.58B,
2021-04-16,4:00am,EUR,Final Core CPI y/y,Medium,0.9%,0.9%,
2021-04-16,4:00am,EUR,Final CPI y/y,Medium,1.3%,1.3%,
2021-04-16,4:00am,EUR,Trade Balance,Medium,21.9B,28.7B,
2021-04-16,4:00am,GBP,MPC Member Cunliffe Speaks,Medium,,,
2021-04-16,All Day,EUR,ECOFIN Meetings,Medium,,,
2021-04-16,All Day,EUR,Eurogroup Meetings,Medium,,,
2021-04-16,7:30am,USD,Building Permits,Medium,1.75M,1.72M,
2021-04-16,7:30am,USD,Housing Starts,Medium,1.60M,1.46M,
2021-04-16,8:00am,USD,Treasury Currency Report,Low,,,
2021-04-16,9:00am,USD,Prelim UoM Consumer Sentiment,Low,88.9,84.9,
2021-04-16,9:00am,USD,Prelim UoM Inflation Expectations,Medium,,3.1%,
2021-04-18,6:01pm,GBP,Rightmove HPI m/m,Medium,,0.8%,
2021-04-18,6:50pm,JPY,Trade Balance,Medium,0.20T,-0.01T,
2021-04-18,11:30pm,JPY,Revised Industrial Production m/m,Medium,-2.1%,-2.1%,
2021-04-19,5:00am,EUR,German Buba Monthly Report,Medium,,,
2021-04-19,11:30pm,JPY,Tertiary Industry Activity m/m,Medium,0.6%,-1.0%,
2021-04-20,TueApr 20,GBP,Unemployment Rate,Medium,5.0%,5.0%,
2021-04-20,1:02am,GBP,Claimant Count Change,Low,24.5K,67.3K,
2021-04-20,1:02am,GBP,Average Earnings Index 3m/y,Medium,4.7%,4.8%,
2021-04-20,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2021-04-21,WedApr 21,GBP,PPI Input m/m,Medium,0.5%,0.9%,
2021-04-21,WedApr 21,GBP,PPI Output m/m,Medium,0.3%,0.7%,
2021-04-21,1:02am,GBP,Core CPI y/y,Medium,1.1%,0.9%,
2021-04-21,1:02am,GBP,RPI y/y,Medium,1.6%,1.4%,
2021-04-21,3:05am,GBP,MPC Member Ramsden Speaks,Medium,,,
2021-04-21,3:30am,GBP,HPI y/y,Medium,8.0%,8.0%,
2021-04-21,4:33am,EUR,German 10-y Bond Auction,Medium,,-0.36|1.5,
2021-04-21,5:30am,GBP,BOE Gov Bailey Speaks,Low,,,
2021-04-21,9:30am,USD,Crude Oil Inventories,Low,-3.7M,-5.9M,
2021-04-22,3:42am,EUR,Spanish 10-y Bond Auction,Medium,,-0.04|1.8,
2021-04-22,5:00am,GBP,CBI Industrial Order Expectations,Medium,2,-5,
2021-04-22,6:45am,EUR,Monetary Policy Statement,High,,,
2021-04-22,6:45am,EUR,Main Refinancing Rate,Low,0.00%,0.00%,
2021-04-22,7:30am,EUR,ECB Press Conference,High,,,
2021-04-22,7:30am,USD,Unemployment Claims,Low,607K,586K,
2021-04-22,8:30am,EUR,Consumer Confidence,Medium,-11,-11,
2021-04-22,9:00am,USD,CB Leading Index m/m,Medium,1.0%,-0.1%,
2021-04-22,9:00am,USD,Existing Home Sales,Medium,6.18M,6.24M,
2021-04-22,9:30am,USD,Natural Gas Storage,Medium,47B,61B,
2021-04-22,6:01pm,GBP,GfK Consumer Confidence,Medium,-12,-16,
2021-04-22,6:30pm,JPY,National Core CPI y/y,Medium,-0.2%,-0.4%,
2021-04-22,7:30pm,JPY,Flash Manufacturing PMI,Medium,53.1,52.7,
2021-04-23,FriApr 23,GBP,Public Sector Net Borrowing,Medium,21.2B,15.3B,
2021-04-23,2:15am,EUR,French Flash Services PMI,High,46.6,48.2,
2021-04-23,2:15am,EUR,French Flash Manufacturing PMI,Low,59.0,59.3,
2021-04-23,2:30am,EUR,German Flash Manufacturing PMI,High,65.8,66.6,
2021-04-23,2:30am,EUR,German Flash Services PMI,High,51.1,51.5,
2021-04-23,3:00am,EUR,Flash Manufacturing PMI,Low,62.0,62.5,
2021-04-23,3:00am,EUR,Flash Services PMI,Low,49.1,49.6,
2021-04-23,3:30am,GBP,Flash Manufacturing PMI,Low,59.0,58.9,
2021-04-23,3:30am,GBP,Flash Services PMI,Low,58.9,56.3,
2021-04-23,8:45am,USD,Flash Manufacturing PMI,Low,60.9,59.1,
2021-04-23,8:45am,USD,Flash Services PMI,Medium,61.6,60.4,
2021-04-23,9:00am,USD,New Home Sales,Medium,885K,846K,
2021-04-23,9:35am,EUR,ECB President Lagarde Speaks,Low,,,
2021-04-25,6:50pm,JPY,SPPI y/y,Medium,0.0%,0.0%,
2021-04-26,7:30am,USD,Core Durable Goods Orders m/m,Medium,1.6%,-0.3%,
2021-04-26,7:30am,USD,Durable Goods Orders m/m,Medium,2.5%,-1.2%,
2021-04-26,7:58am,EUR,Belgian NBB Business Climate,Medium,1.7,-1.0,
2021-04-26,10:02pm,JPY,BOJ Outlook Report,High,,,
2021-04-26,10:02pm,JPY,Monetary Policy Statement,Low,,,
2021-04-26,10:02pm,JPY,BOJ Policy Rate,Medium,-0.10%,-0.10%,
2021-04-26,11:59pm,JPY,BOJ Core CPI y/y,Medium,-0.2%,-0.2%,
2021-04-27,5:00am,GBP,CBI Realized Sales,Medium,9,-45,
2021-04-27,8:00am,USD,HPI m/m,Medium,1.0%,1.0%,
2021-04-27,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,11.8%,11.1%,
2021-04-27,8:59am,USD,Richmond Manufacturing Index,Medium,22,17,
2021-04-27,9:00am,USD,CB Consumer Confidence,Low,113.1,109.0,
2021-04-27,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2021-04-27,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,-2.4%,
2021-04-27,6:50pm,JPY,Retail Sales y/y,Medium,4.6%,-1.5%,
2021-04-28,1:00am,EUR,German GfK Consumer Climate,Medium,-4.1,-6.1,
2021-04-28,3:00am,CHF,UBS Economic Expectations,Medium,,66.7,
2021-04-28,7:30am,USD,Goods Trade Balance,Medium,-88.2B,-87.1B,
2021-04-28,7:30am,USD,Prelim Wholesale Inventories m/m,Medium,0.5%,0.6%,
2021-04-28,9:00am,EUR,ECB President Lagarde Speaks,Low,,,
2021-04-28,9:30am,USD,Crude Oil Inventories,Low,-0.9M,0.6M,
2021-04-28,1:00pm,USD,FOMC Statement,High,,,
2021-04-28,1:00pm,USD,Federal Funds Rate,Low,<0.25%,<0.25%,
2021-04-28,1:30pm,USD,FOMC Press Conference,High,,,
2021-04-28,All Day,JPY,Bank Holiday,Low,,,
2021-04-28,8:00pm,USD,President Biden Speaks,High,,,
2021-04-29,All Day,EUR,German Prelim CPI m/m,Medium,0.5%,0.5%,
2021-04-29,2:00am,EUR,Spanish Flash CPI y/y,Medium,1.9%,1.3%,
2021-04-29,2:00am,EUR,Spanish Unemployment Rate,Medium,16.5%,16.1%,
2021-04-29,2:55am,EUR,German Unemployment Change,Medium,-10K,-6K,
2021-04-29,3:00am,EUR,M3 Money Supply y/y,Medium,10.2%,12.2%,
2021-04-29,3:00am,EUR,Private Loans y/y,Medium,3.2%,3.0%,
2021-04-29,4:16am,EUR,Italian 10-y Bond Auction,Medium,,0.72|1.4,
2021-04-29,7:30am,USD,Advance GDP q/q,High,6.8%,4.3%,
2021-04-29,7:30am,USD,Advance GDP Price Index q/q,Low,2.6%,2.0%,
2021-04-29,7:30am,USD,Unemployment Claims,Low,545K,566K,
2021-04-29,9:00am,USD,Pending Home Sales m/m,Low,4.2%,-11.5%,
2021-04-29,9:30am,USD,Natural Gas Storage,Medium,8B,38B,
2021-04-29,6:30pm,JPY,Tokyo Core CPI y/y,Medium,0.0%,-0.1%,
2021-04-29,6:30pm,JPY,Unemployment Rate,Medium,2.9%,2.9%,
2021-04-29,6:50pm,JPY,Prelim Industrial Production m/m,Medium,-2.0%,-1.3%,
2021-04-29,7:30pm,JPY,Final Manufacturing PMI,Medium,51.6,52.7,
2021-04-29,11:59pm,JPY,Consumer Confidence,Medium,34.3,36.1,
2021-04-30,FriApr 30,EUR,French Flash GDP q/q,Medium,0.0%,-1.4%,
2021-04-30,12:58am,GBP,Nationwide HPI m/m,Medium,0.5%,-0.3%,
2021-04-30,1:30am,CHF,Retail Sales y/y,Medium,-5.4%,-6.6%,
2021-04-30,1:45am,EUR,French Prelim CPI m/m,Medium,0.2%,0.6%,
2021-04-30,2:00am,CHF,KOF Economic Barometer,Medium,119.5,118.0,
2021-04-30,2:00am,EUR,Spanish Flash GDP q/q,Medium,-0.5%,0.0%,
2021-04-30,2:00am,EUR,Italian Monthly Unemployment Rate,Medium,10.3%,10.2%,
2021-04-30,3:00am,CHF,SNB Chairman Jordan Speaks,Low,,,
2021-04-30,3:00am,EUR,German Prelim GDP q/q,Low,-1.5%,0.3%,
2021-04-30,3:00am,EUR,Italian Prelim GDP q/q,Medium,-0.5%,-1.9%,
2021-04-30,4:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.8%,0.9%,
2021-04-30,4:00am,EUR,CPI Flash Estimate y/y,Medium,1.6%,1.3%,
2021-04-30,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.3%,0.3%,
2021-04-30,4:00am,EUR,Prelim Flash GDP q/q,Medium,-0.8%,-0.7%,
2021-04-30,4:00am,EUR,Unemployment Rate,Medium,8.3%,8.2%,
2021-04-30,7:30am,USD,Core PCE Price Index m/m,Medium,0.3%,0.1%,
2021-04-30,7:30am,USD,Employment Cost Index q/q,Medium,0.7%,0.7%,
2021-04-30,7:30am,USD,Personal Income m/m,Medium,20.1%,-7.0%,
2021-04-30,7:30am,USD,Personal Spending m/m,Medium,4.3%,-1.0%,
2021-04-30,8:45am,USD,Chicago PMI,Medium,65.4,66.3,
2021-04-30,9:00am,USD,Revised UoM Consumer Sentiment,Medium,87.3,86.5,
2021-04-30,9:00am,USD,Revised UoM Inflation Expectations,Medium,,3.7%,
2021-05-02,All Day,JPY,Bank Holiday,Low,,,
2021-05-03,2:15am,EUR,Spanish Manufacturing PMI,Medium,59.1,56.9,
2021-05-03,2:30am,CHF,Manufacturing PMI,Medium,66.4,66.3,
2021-05-03,2:45am,EUR,Italian Manufacturing PMI,Medium,60.9,59.8,
2021-05-03,2:50am,EUR,French Final Manufacturing PMI,Medium,59.2,59.2,
2021-05-03,2:55am,EUR,German Final Manufacturing PMI,Medium,66.4,66.4,
2021-05-03,3:00am,EUR,Final Manufacturing PMI,Medium,63.3,63.3,
2021-05-03,All Day,GBP,Bank Holiday,Low,,,
2021-05-03,8:45am,USD,Final Manufacturing PMI,Medium,60.7,60.6,
2021-05-03,9:00am,USD,ISM Manufacturing PMI,Low,65.0,64.7,
2021-05-03,9:00am,USD,Construction Spending m/m,Medium,1.7%,-0.6%,
2021-05-03,9:00am,USD,ISM Manufacturing Prices,Medium,86.0,85.6,
2021-05-03,All Day,USD,Wards Total Vehicle Sales,Medium,17.5M,17.7M,
2021-05-03,1:00pm,USD,Loan Officer Survey,Medium,,,
2021-05-03,1:10pm,USD,FOMC Member Williams Speaks,Medium,,,
2021-05-03,1:20pm,USD,Fed Chairman Powell Speaks,High,,,
2021-05-03,All Day,JPY,Bank Holiday,Low,,,
2021-05-04,2:00am,CHF,SECO Consumer Climate,Medium,-11,-15,
2021-05-04,3:30am,GBP,Final Manufacturing PMI,Medium,60.7,60.7,
2021-05-04,3:30am,GBP,M4 Money Supply m/m,Medium,0.7%,0.8%,
2021-05-04,3:30am,GBP,Mortgage Approvals,Medium,86K,87K,
2021-05-04,3:30am,GBP,Net Lending to Individuals m/m,Medium,5.0B,5.3B,
2021-05-04,7:30am,USD,Trade Balance,Medium,-74.5B,-70.5B,
2021-05-04,8:52am,USD,RCM/TIPP Economic Optimism,Medium,56.1,56.4,
2021-05-04,9:00am,USD,Factory Orders m/m,Medium,1.3%,-0.5%,
2021-05-04,12:00pm,USD,FOMC Member Daly Speaks,Medium,,,
2021-05-04,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2021-05-04,All Day,JPY,Bank Holiday,Low,,,
2021-05-05,2:00am,EUR,Spanish Unemployment Change,Medium,-70.0K,-59.1K,
2021-05-05,2:15am,EUR,Spanish Services PMI,Medium,50.0,48.1,
2021-05-05,2:45am,EUR,Italian Services PMI,Medium,50.0,48.6,
2021-05-05,2:50am,EUR,French Final Services PMI,Medium,50.4,50.4,
2021-05-05,2:55am,EUR,German Final Services PMI,Medium,50.1,50.1,
2021-05-05,3:00am,EUR,Final Services PMI,Medium,50.3,50.3,
2021-05-05,4:00am,EUR,PPI m/m,Medium,1.1%,0.5%,
2021-05-05,4:05am,GBP,10-y Bond Auction,Medium,,0.89|3.0,
2021-05-05,7:15am,USD,ADP Non-Farm Employment Change,Low,872K,565K,
2021-05-05,8:30am,USD,FOMC Member Evans Speaks,Medium,,,
2021-05-05,8:45am,USD,Final Services PMI,Medium,63.1,63.1,
2021-05-05,9:00am,USD,ISM Services PMI,Low,64.2,63.7,
2021-05-05,9:30am,USD,Crude Oil Inventories,Low,-1.9M,0.1M,
2021-05-05,2:00pm,USD,FOMC Member Evans Speaks,Medium,,,
2021-05-05,6:50pm,JPY,Monetary Policy Meeting Minutes,Medium,,,
2021-05-06,3:00am,EUR,ECB Economic Bulletin,Medium,,,
2021-05-06,3:30am,GBP,Final Services PMI,Low,60.2,60.1,
2021-05-06,3:46am,EUR,Spanish 10-y Bond Auction,Medium,,0.37|1.9,
2021-05-06,3:59am,EUR,French 10-y Bond Auction,Medium,,0.00|1.7,
2021-05-06,4:00am,EUR,Retail Sales m/m,Medium,1.5%,4.2%,
2021-05-06,6:00am,GBP,Asset Purchase Facility,High,875B,875B,
2021-05-06,6:00am,GBP,BOE Monetary Policy Report,High,,,
2021-05-06,6:00am,GBP,Monetary Policy Summary,High,,,
2021-05-06,6:00am,GBP,MPC Asset Purchase Facility Votes,High,0-0-9,0-0-9,
2021-05-06,6:00am,GBP,BOE Inflation Letter,Low,,,
2021-05-06,6:00am,GBP,MPC Official Bank Rate Votes,Low,0-0-9,0-0-9,
2021-05-06,6:00am,GBP,Official Bank Rate,Low,0.10%,0.10%,
2021-05-06,6:15am,EUR,ECB President Lagarde Speaks,Low,,,
2021-05-06,6:30am,USD,Challenger Job Cuts y/y,Medium,,-86.2%,
2021-05-06,7:00am,GBP,BOE Gov Bailey Speaks,High,,,
2021-05-06,7:30am,USD,Unemployment Claims,Low,540K,590K,
2021-05-06,7:30am,USD,Prelim Nonfarm Productivity q/q,Medium,4.3%,-4.2%,
2021-05-06,7:30am,USD,Prelim Unit Labor Costs q/q,Medium,-1.1%,6.0%,
2021-05-06,8:00am,USD,FOMC Member Williams Speaks,Medium,,,
2021-05-06,9:30am,USD,Natural Gas Storage,Medium,68B,15B,
2021-05-06,12:00pm,USD,FOMC Member Bostic Speaks,Medium,,,
2021-05-06,3:00pm,USD,FOMC Financial Stability Report,Medium,,,
2021-05-06,6:30pm,JPY,Average Cash Earnings y/y,Medium,-0.2%,-0.4%,
2021-05-06,6:50pm,JPY,Monetary Base y/y,Medium,21.4%,20.8%,
2021-05-07,1:00am,EUR,German Industrial Production m/m,Medium,2.1%,-1.9%,
2021-05-07,1:00am,EUR,German Trade Balance,Medium,22.3B,18.9B,
2021-05-07,1:45am,EUR,French Industrial Production m/m,Medium,2.1%,-4.8%,
2021-05-07,1:45am,EUR,French Prelim Private Payrolls q/q,Medium,-0.2%,-0.1%,
2021-05-07,1:45am,EUR,French Trade Balance,Medium,-5.4B,-5.1B,
2021-05-07,2:00am,CHF,Foreign Currency Reserves,Medium,,930B,
2021-05-07,3:00am,EUR,Italian Retail Sales m/m,Medium,-0.6%,5.9%,
2021-05-07,3:30am,GBP,Construction PMI,Medium,62.0,61.7,
2021-05-07,5:00am,EUR,ECB President Lagarde Speaks,Low,,,
2021-05-07,6:15am,GBP,MPC Member Broadbent Speaks,Low,,,
2021-05-07,7:30am,USD,Average Hourly Earnings m/m,High,0.0%,-0.1%,
2021-05-07,7:30am,USD,Non-Farm Employment Change,High,990K,770K,
2021-05-07,7:30am,USD,Unemployment Rate,High,5.8%,6.0%,
2021-05-07,8:00am,USD,FOMC Member Barkin Speaks,Medium,,,
2021-05-07,9:00am,USD,Final Wholesale Inventories m/m,Medium,1.4%,1.4%,
2021-05-07,9:00am,USD,Mortgage Delinquencies,Medium,,6.73%,
2021-05-07,10:30am,USD,President Biden Speaks,Medium,,,
2021-05-07,11:30am,USD,Treasury Sec Yellen Speaks,High,,,
2021-05-07,2:00pm,USD,Consumer Credit m/m,Medium,19.5B,26.1B,
2021-05-10,3:30am,EUR,Sentix Investor Confidence,Medium,14.9,13.1,
2021-05-10,12:15pm,USD,President Biden Speaks,Medium,,,
2021-05-10,1:00pm,USD,FOMC Member Evans Speaks,Medium,,,
2021-05-10,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,9.3%,20.3%,
2021-05-10,6:30pm,JPY,Household Spending y/y,Medium,1.4%,-6.6%,
2021-05-10,6:50pm,JPY,BOJ Summary of Opinions,Medium,,,
