date,time,currency,event,impact,actual,forecast,previous
2019-04-03,3:30am,GBP,Final Services PMI,Low,51.0,51.3,
2019-04-03,4:00am,EUR,Retail Sales m/m,Medium,0.2%,0.9%,
2019-04-03,7:15am,USD,ADP Non-Farm Employment Change,Low,184K,197K,
2019-04-03,8:45am,USD,Final Services PMI,Medium,54.8,54.8,
2019-04-03,9:00am,USD,ISM Services PMI,Low,58.1,59.7,
2019-04-03,9:30am,USD,Crude Oil Inventories,Medium,-0.7M,2.8M,
2019-04-03,10:35pm,JPY,30-y Bond Auction,Medium,,0.62|4.6,
2019-04-04,3:30am,GBP,Housing Equity Withdrawal q/q,Medium,-7.7B,-7.3B,
2019-04-04,3:58am,EUR,Spanish 10-y Bond Auction,Medium,,1.10|1.5,
2019-04-04,4:00am,EUR,French 10-y Bond Auction,Medium,,0.57|1.9,
2019-04-04,6:30am,EUR,ECB Monetary Policy Meeting Accounts,Low,,,
2019-04-04,6:30am,USD,Challenger Job Cuts y/y,Medium,,117.2%,
2019-04-04,7:30am,USD,Unemployment Claims,Medium,215K,212K,
2019-04-04,9:30am,USD,Natural Gas Storage,Medium,2B,-36B,
2019-04-04,6:30pm,JPY,Average Cash Earnings y/y,Medium,0.9%,-0.6%,
2019-04-04,6:30pm,JPY,Household Spending y/y,Medium,1.9%,2.0%,
2019-04-05,1:00am,EUR,German Industrial Production m/m,Medium,0.6%,0.0%,
2019-04-05,1:45am,EUR,French Trade Balance,Medium,-4.7B,-4.2B,
2019-04-05,2:00am,CHF,Foreign Currency Reserves,Medium,,739B,
2019-04-05,2:30am,GBP,Halifax HPI m/m,Medium,-2.5%,6.0%,
2019-04-05,All Day,EUR,Eurogroup Meetings,Medium,,,
2019-04-05,7:30am,USD,Average Hourly Earnings m/m,High,0.3%,0.4%,
2019-04-05,7:30am,USD,Non-Farm Employment Change,High,172K,33K,
2019-04-05,7:30am,USD,Unemployment Rate,High,3.8%,3.8%,
2019-04-05,2:00pm,USD,Consumer Credit m/m,Medium,17.2B,17.7B,
2019-04-08,1:00am,EUR,German Trade Balance,Medium,19.0B,18.6B,
2019-04-08,1:00am,JPY,Economy Watchers Sentiment,Medium,47.6,47.5,
2019-04-08,3:30am,EUR,Sentix Investor Confidence,Medium,-1.7,-2.2,
2019-04-08,3:30am,GBP,Consumer Inflation Expectations,Medium,,3.2%,
2019-04-08,9:00am,USD,Factory Orders m/m,Medium,-0.5%,0.0%,
2019-04-08,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,-0.7%,-0.1%,
2019-04-09,3:00am,EUR,Italian Retail Sales m/m,Medium,-0.2%,0.6%,
2019-04-09,4:35am,GBP,10-y Bond Auction,Medium,,1.16|2.1,
2019-04-09,5:00am,USD,NFIB Small Business Index,Medium,101.3,101.7,
2019-04-09,9:00am,USD,JOLTS Job Openings,Medium,7.54M,7.63M,
2019-04-09,9:03am,USD,RCM/TIPP Economic Optimism,Medium,53.2,55.7,
2019-04-09,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2019-04-09,4:00pm,USD,FOMC Member Quarles Speaks,Low,,,
2019-04-09,5:45pm,USD,FOMC Member Clarida Speaks,Low,,,
2019-04-09,6:50pm,JPY,Bank Lending y/y,Medium,2.3%,2.3%,
2019-04-09,6:50pm,JPY,Core Machinery Orders m/m,Medium,3.0%,-5.4%,
2019-04-09,6:50pm,JPY,PPI y/y,Medium,1.0%,0.9%,
2019-04-10,1:45am,EUR,French Industrial Production m/m,Medium,-0.5%,1.2%,
2019-04-10,3:00am,EUR,Italian Industrial Production m/m,Medium,-0.5%,1.9%,
2019-04-10,3:30am,GBP,GDP m/m,High,0.2%,0.5%,
2019-04-10,3:30am,GBP,Manufacturing Production m/m,High,0.2%,1.1%,
2019-04-10,3:30am,GBP,Construction Output m/m,Medium,-0.2%,3.5%,
2019-04-10,3:30am,GBP,Goods Trade Balance,Medium,-12.5B,-14.6B,
2019-04-10,3:30am,GBP,Index of Services 3m/3m,Medium,0.4%,0.5%,
2019-04-10,3:30am,GBP,Industrial Production m/m,Medium,0.1%,0.7%,
2019-04-10,6:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,
2019-04-10,6:45am,EUR,Monetary Policy Statement,High,,,
2019-04-10,7:30am,EUR,ECB Press Conference,High,,,
2019-04-10,7:30am,USD,Core CPI m/m,High,0.2%,0.1%,
2019-04-10,7:30am,USD,CPI m/m,High,0.3%,0.2%,
2019-04-10,7:30am,USD,CPI y/y,High,1.8%,1.5%,
2019-04-10,7:45am,GBP,NIESR GDP Estimate,Medium,,0.3%,
2019-04-10,9:30am,USD,Crude Oil Inventories,Medium,2.6M,7.2M,
2019-04-10,10:50am,USD,FOMC Member Quarles Speaks,Low,,,
2019-04-10,12:01pm,USD,10-y Bond Auction,Medium,,2.62|2.6,
2019-04-10,1:00pm,USD,FOMC Meeting Minutes,High,,,
2019-04-10,1:00pm,USD,Federal Budget Balance,Medium,-194.7B,-234.0B,
2019-04-10,6:01pm,GBP,RICS House Price Balance,Medium,-30%,-27%,
2019-04-10,6:50pm,JPY,M2 Money Stock y/y,Medium,2.4%,2.4%,
2019-04-11,1:45am,EUR,French Final CPI m/m,Medium,0.8%,0.8%,
2019-04-11,7:30am,USD,PPI m/m,High,0.3%,0.1%,
2019-04-11,7:30am,USD,Core PPI m/m,Low,0.2%,0.1%,
2019-04-11,7:30am,USD,Unemployment Claims,Low,210K,204K,
2019-04-11,8:30am,USD,FOMC Member Clarida Speaks,Low,,,
2019-04-11,8:35am,USD,FOMC Member Williams Speaks,Low,,,
2019-04-11,8:40am,USD,FOMC Member Bullard Speaks,Low,,,
2019-04-11,9:30am,USD,Natural Gas Storage,Medium,32B,23B,
2019-04-11,12:01pm,USD,30-y Bond Auction,Medium,,3.01|2.3,
2019-04-11,3:00pm,USD,FOMC Member Bowman Speaks,Low,,,
2019-04-12,4:00am,EUR,Industrial Production m/m,Medium,-0.5%,1.9%,
2019-04-12,7:30am,USD,Import Prices m/m,Medium,0.4%,1.0%,
2019-04-12,8:30am,GBP,CB Leading Index m/m,Medium,,-0.5%,
2019-04-12,9:00am,USD,Prelim UoM Consumer Sentiment,Low,98.1,98.4,
2019-04-12,9:00am,USD,Prelim UoM Inflation Expectations,Medium,,2.5%,
2019-04-12,11:30am,GBP,BOE Gov Carney Speaks,High,,,
2019-04-14,6:01pm,GBP,Rightmove HPI m/m,Medium,,0.4%,
2019-04-15,5:00am,EUR,German Buba Monthly Report,Medium,,,
2019-04-15,7:30am,USD,FOMC Member Evans Speaks,Low,,,
2019-04-15,7:30am,USD,Empire State Manufacturing Index,Medium,8.1,3.7,
2019-04-15,11:00am,GBP,MPC Member Haskel Speaks,Medium,,,
2019-04-15,12:00pm,USD,FOMC Member Evans Speaks,Low,,,
2019-04-15,3:00pm,USD,TIC Long-Term Purchases,Medium,-18.2B,-7.2B,
2019-04-15,7:00pm,USD,FOMC Member Rosengren Speaks,Low,,,
2019-04-15,11:30pm,JPY,Tertiary Industry Activity m/m,Medium,-0.2%,0.6%,
2019-04-16,TueApr 16,GBP,Unemployment Rate,Low,3.9%,3.9%,
2019-04-16,TueApr 16,GBP,Claimant Count Change,Medium,17.3K,26.7K,
2019-04-16,4:00am,EUR,German ZEW Economic Sentiment,Low,0.9,-3.6,
2019-04-16,4:00am,EUR,ZEW Economic Sentiment,Medium,1.2,-2.5,
2019-04-16,8:15am,USD,Capacity Utilization Rate,Medium,79.2%,78.2%,
2019-04-16,8:15am,USD,Industrial Production m/m,Medium,0.2%,0.1%,
2019-04-16,9:00am,USD,NAHB Housing Market Index,Medium,63,62,
2019-04-16,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2019-04-16,6:50pm,JPY,Trade Balance,Medium,-0.30T,0.03T,
2019-04-16,11:30pm,JPY,Revised Industrial Production m/m,Medium,1.4%,1.4%,
2019-04-17,3:30am,GBP,CPI y/y,High,2.0%,1.9%,
2019-04-17,3:30am,GBP,PPI Input m/m,Low,0.3%,1.0%,
2019-04-17,3:30am,GBP,RPI y/y,Low,2.6%,2.5%,
2019-04-17,3:30am,GBP,Core CPI y/y,Medium,1.9%,1.8%,
2019-04-17,3:30am,GBP,HPI y/y,Medium,1.3%,1.7%,
2019-04-17,3:30am,GBP,PPI Output m/m,Medium,0.2%,0.3%,
2019-04-17,4:00am,EUR,Final Core CPI y/y,Medium,0.8%,0.8%,
2019-04-17,4:00am,EUR,Final CPI y/y,Medium,1.4%,1.4%,
2019-04-17,4:00am,EUR,Trade Balance,Medium,16.8B,17.4B,
2019-04-17,4:03am,EUR,Italian Trade Balance,Medium,2.62B,0.33B,
2019-04-17,4:36am,EUR,German 30-y Bond Auction,Medium,,0.74|1.5,
2019-04-17,7:30am,USD,Trade Balance,Medium,-53.5B,-51.1B,
2019-04-17,8:00am,GBP,BOE Gov Carney Speaks,High,,,
2019-04-17,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.4%,1.2%,
2019-04-17,9:30am,USD,Crude Oil Inventories,Medium,1.6M,7.0M,
2019-04-17,11:45am,USD,FOMC Member Bullard Speaks,Low,,,
2019-04-17,1:00pm,USD,Beige Book,Medium,,,
2019-04-17,7:30pm,JPY,Flash Manufacturing PMI,Medium,49.4,49.2,
2019-04-18,ThuApr 18,EUR,German PPI m/m,Medium,0.2%,-0.1%,
2019-04-18,2:15am,EUR,French Flash Services PMI,High,49.8,49.1,
2019-04-18,2:15am,EUR,French Flash Manufacturing PMI,Low,50.0,49.7,
2019-04-18,2:30am,EUR,German Flash Manufacturing PMI,High,45.2,44.1,
2019-04-18,2:30am,EUR,German Flash Services PMI,High,55.0,55.4,
2019-04-18,3:00am,EUR,Flash Manufacturing PMI,Low,48.1,47.5,
2019-04-18,3:00am,EUR,Flash Services PMI,Low,53.1,53.3,
2019-04-18,3:30am,GBP,Retail Sales m/m,High,-0.3%,0.6%,
2019-04-18,3:30am,GBP,BOE Credit Conditions Survey,Low,,,
2019-04-18,7:30am,USD,Core Retail Sales m/m,High,0.7%,-0.2%,
2019-04-18,7:30am,USD,Retail Sales m/m,High,0.9%,-0.2%,
2019-04-18,7:30am,USD,Philly Fed Manufacturing Index,Low,11.2,13.7,
2019-04-18,7:30am,USD,Unemployment Claims,Medium,207K,197K,
2019-04-18,8:45am,USD,Flash Manufacturing PMI,Medium,52.8,52.4,
2019-04-18,8:45am,USD,Flash Services PMI,Medium,55.0,55.3,
2019-04-18,9:00am,USD,Business Inventories m/m,Medium,0.3%,0.9%,
2019-04-18,9:00am,USD,CB Leading Index m/m,Medium,0.4%,0.1%,
2019-04-18,9:30am,USD,Natural Gas Storage,Medium,82B,25B,
2019-04-18,6:30pm,JPY,National Core CPI y/y,Medium,0.7%,0.7%,
2019-04-19,All Day,EUR,German Bank Holiday,Low,,,
2019-04-19,All Day,GBP,Bank Holiday,Low,,,
2019-04-19,7:30am,USD,Building Permits,Low,1.30M,1.29M,
2019-04-19,7:30am,USD,Housing Starts,Medium,1.23M,1.14M,
2019-04-22,All Day,EUR,French Bank Holiday,Low,,,
2019-04-22,All Day,EUR,German Bank Holiday,Low,,,
2019-04-22,All Day,EUR,Italian Bank Holiday,Low,,,
2019-04-22,All Day,GBP,Bank Holiday,Low,,,
2019-04-22,9:00am,USD,Existing Home Sales,Medium,5.31M,5.48M,
2019-04-23,8:00am,USD,HPI m/m,Medium,0.6%,0.6%,
2019-04-23,8:54am,EUR,Consumer Confidence,Medium,-7,-7,
2019-04-23,8:59am,USD,Richmond Manufacturing Index,Medium,10,10,
2019-04-23,9:00am,USD,New Home Sales,Medium,647K,662K,
2019-04-23,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2019-04-23,6:40pm,JPY,SPPI y/y,Medium,1.1%,1.1%,
2019-04-23,11:30pm,JPY,All Industries Activity m/m,Medium,-0.2%,0.0%,
2019-04-24,WedApr 24,EUR,German ifo Business Climate,Low,99.9,99.7,
2019-04-24,WedApr 24,EUR,ECB Economic Bulletin,Medium,,,
2019-04-24,3:30am,GBP,Public Sector Net Borrowing,Low,-0.8B,-0.5B,
2019-04-24,4:34am,EUR,German 10-y Bond Auction,Medium,,-0.05|2.6,
2019-04-24,7:59am,EUR,Belgian NBB Business Climate,Medium,-0.7,-0.7,
2019-04-24,9:30am,USD,Crude Oil Inventories,Medium,0.9M,-1.4M,
2019-04-24,10:27pm,JPY,BOJ Outlook Report,High,,,
2019-04-24,10:27pm,JPY,Monetary Policy Statement,High,,,
2019-04-24,10:27pm,JPY,BOJ Policy Rate,Medium,-0.10%,-0.10%,
2019-04-25,1:32am,JPY,BOJ Press Conference,High,,,
2019-04-25,2:00am,EUR,Spanish Unemployment Rate,Low,14.5%,14.5%,
2019-04-25,5:00am,GBP,CBI Realized Sales,Medium,0,-18,
2019-04-25,7:30am,USD,Core Durable Goods Orders m/m,High,0.2%,-0.1%,
2019-04-25,7:30am,USD,Durable Goods Orders m/m,Low,0.7%,-1.1%,
2019-04-25,7:30am,USD,Unemployment Claims,Medium,199K,193K,
2019-04-25,9:30am,USD,Natural Gas Storage,Medium,90B,92B,
2019-04-25,6:30pm,JPY,Tokyo Core CPI y/y,Medium,1.1%,1.1%,
2019-04-25,6:30pm,JPY,Unemployment Rate,Medium,2.4%,2.3%,
2019-04-25,6:50pm,JPY,Prelim Industrial Production m/m,Medium,0.1%,0.7%,
2019-04-25,6:50pm,JPY,Retail Sales y/y,Medium,0.8%,0.6%,
2019-04-26,3:00am,CHF,SNB Chairman Jordan Speaks,High,,,
2019-04-26,3:30am,GBP,High Street Lending,Medium,38.7K,39.2K,
2019-04-26,5:00am,GBP,CBI Industrial Order Expectations,Medium,3,1,
2019-04-26,7:30am,USD,Advance GDP q/q,High,2.2%,2.2%,
2019-04-26,7:30am,USD,Advance GDP Price Index q/q,Low,1.3%,1.7%,
2019-04-26,9:00am,USD,Revised UoM Consumer Sentiment,Low,97.1,96.9,
2019-04-26,9:00am,USD,Revised UoM Inflation Expectations,Medium,,2.4%,
2019-04-28,All Day,JPY,Bank Holiday,Low,,,
2019-04-29,MonApr 29,EUR,Private Loans y/y,Medium,3.3%,3.3%,
2019-04-29,3:10am,GBP,BOE Gov Carney Speaks,High,,,
2019-04-29,Feb Data,USD,Core PCE Price Index m/m,Low,0.2%,0.1%,
2019-04-29,Feb Data,USD,Personal Spending m/m,Low,0.2%,0.1%,
2019-04-29,7:30am,USD,Core PCE Price Index m/m,Low,0.1%,0.1%,
2019-04-29,7:30am,USD,Personal Spending m/m,Low,0.7%,0.1%,
2019-04-29,7:30am,USD,Personal Income m/m,Medium,0.4%,0.2%,
2019-04-29,6:01pm,GBP,GfK Consumer Confidence,Medium,-12,-13,
2019-04-30,1:00am,EUR,German GfK Consumer Climate,Medium,10.3,10.4,
2019-04-30,1:00am,EUR,German Import Prices m/m,Medium,0.3%,0.3%,
2019-04-30,1:45am,EUR,French Consumer Spending m/m,Medium,0.4%,-0.4%,
2019-04-30,1:45am,EUR,French Gov Budget Balance,Medium,,-36.9B,
2019-04-30,1:45am,EUR,French Prelim CPI m/m,Medium,0.3%,0.8%,
2019-04-30,2:00am,CHF,KOF Economic Barometer,Medium,97.5,97.1,
2019-04-30,2:00am,EUR,Spanish Flash GDP q/q,Low,0.6%,0.6%,
2019-04-30,2:00am,EUR,Spanish Flash CPI y/y,Medium,1.5%,1.3%,
2019-04-30,All Day,EUR,German Prelim CPI m/m,Low,0.5%,0.4%,
2019-04-30,2:40am,GBP,MPC Member Ramsden Speaks,Low,,,
2019-04-30,2:55am,EUR,German Unemployment Change,Medium,-6K,-7K,
2019-04-30,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,10.6%,10.5%,
2019-04-30,4:00am,EUR,Prelim Flash GDP q/q,Low,0.3%,0.2%,
2019-04-30,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.3%,0.3%,
2019-04-30,4:00am,EUR,Unemployment Rate,Medium,7.8%,7.8%,
2019-04-30,4:14am,EUR,Italian 10-y Bond Auction,Medium,,2.61|1.4,
2019-04-30,5:00am,EUR,Italian Prelim GDP q/q,Medium,-0.1%,-0.1%,
2019-04-30,7:30am,USD,Employment Cost Index q/q,Low,0.7%,0.7%,
2019-04-30,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,3.7%,3.5%,
2019-04-30,8:45am,USD,Chicago PMI,Low,59.1,58.7,
2019-04-30,9:00am,USD,CB Consumer Confidence,High,126.2,124.2,
2019-04-30,9:00am,USD,Pending Home Sales m/m,Medium,1.1%,-1.0%,
2019-04-30,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2019-04-30,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,0.9%,
2019-05-01,All Day,CHF,Bank Holiday,Low,,,
2019-05-01,All Day,EUR,French Bank Holiday,Low,,,
2019-05-01,All Day,EUR,German Bank Holiday,Low,,,
2019-05-01,All Day,EUR,Italian Bank Holiday,Low,,,
2019-05-01,3:30am,GBP,Final Manufacturing PMI,Low,53.2,55.1,
2019-05-01,3:30am,GBP,Net Lending to Individuals m/m,Low,4.5B,4.5B,
2019-05-01,3:30am,GBP,M4 Money Supply m/m,Medium,0.3%,0.3%,
2019-05-01,3:30am,GBP,Mortgage Approvals,Medium,64K,65K,
2019-05-01,7:15am,USD,ADP Non-Farm Employment Change,Low,181K,151K,
2019-05-01,8:45am,USD,Final Manufacturing PMI,Medium,52.4,52.4,
2019-05-01,9:00am,USD,ISM Manufacturing PMI,High,55.0,55.3,
2019-05-01,9:00am,USD,Construction Spending m/m,Medium,0.3%,0.7%,
2019-05-01,9:00am,USD,ISM Manufacturing Prices,Medium,54.5,54.3,
2019-05-01,All Day,USD,Wards Total Vehicle Sales,Medium,17.0M,17.5M,
2019-05-01,9:30am,USD,Crude Oil Inventories,Medium,1.3M,5.5M,
2019-05-01,1:00pm,USD,Federal Funds Rate,High,2.50%,2.50%,
2019-05-01,1:00pm,USD,FOMC Statement,High,,,
2019-05-01,1:30pm,USD,FOMC Press Conference,High,,,
2019-05-02,1:30am,CHF,Retail Sales y/y,Medium,-0.4%,0.0%,
2019-05-02,2:15am,EUR,Spanish Manufacturing PMI,Medium,51.2,50.9,
2019-05-02,2:30am,CHF,Manufacturing PMI,Medium,51.0,50.3,
2019-05-02,2:45am,EUR,Italian Manufacturing PMI,Medium,47.8,47.4,
2019-05-02,2:50am,EUR,French Final Manufacturing PMI,Medium,49.6,49.6,
2019-05-02,2:55am,EUR,German Final Manufacturing PMI,Medium,44.5,44.5,
2019-05-02,3:00am,EUR,Final Manufacturing PMI,Medium,47.8,47.8,
2019-05-02,3:30am,GBP,Construction PMI,Medium,50.4,49.7,
2019-05-02,4:07am,EUR,French 10-y Bond Auction,Medium,,0.39|2.1,
2019-05-02,6:00am,GBP,BOE Monetary Policy Report,High,,,
2019-05-02,6:00am,GBP,Monetary Policy Summary,High,,,
2019-05-02,6:00am,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,
2019-05-02,6:00am,GBP,Official Bank Rate,High,0.75%,0.75%,
2019-05-02,6:00am,GBP,Asset Purchase Facility,Low,435B,435B,
2019-05-02,6:00am,GBP,MPC Asset Purchase Facility Votes,Low,0-0-9,0-0-9,
2019-05-02,6:30am,GBP,BOE Gov Carney Speaks,High,,,
2019-05-02,6:30am,USD,Challenger Job Cuts y/y,Medium,,0.4%,
2019-05-02,7:30am,USD,Prelim Nonfarm Productivity q/q,Medium,0.9%,1.9%,
2019-05-02,7:30am,USD,Prelim Unit Labor Costs q/q,Medium,2.4%,2.0%,
2019-05-02,7:30am,USD,Unemployment Claims,Medium,220K,230K,
2019-05-02,9:00am,USD,Factory Orders m/m,Medium,1.0%,-0.3%,
2019-05-02,9:30am,USD,Natural Gas Storage,Medium,107B,92B,
2019-05-02,All Day,JPY,Bank Holiday,Low,,,
2019-05-03,1:30am,CHF,CPI m/m,Medium,0.2%,0.5%,
2019-05-03,3:30am,GBP,Final Services PMI,Low,50.4,48.9,
2019-05-03,4:00am,EUR,Core CPI Flash Estimate y/y,Low,1.0%,0.8%,
2019-05-03,4:00am,EUR,CPI Flash Estimate y/y,Low,1.6%,1.4%,
2019-05-03,4:00am,EUR,PPI m/m,Medium,0.0%,0.1%,
2019-05-03,7:30am,USD,Average Hourly Earnings m/m,High,0.3%,0.2%,
2019-05-03,7:30am,USD,Non-Farm Employment Change,High,181K,189K,
2019-05-03,7:30am,USD,Unemployment Rate,High,3.8%,3.8%,
2019-05-03,7:30am,USD,Goods Trade Balance,Medium,-73.0B,-72.0B,
2019-05-03,7:30am,USD,Prelim Wholesale Inventories m/m,Medium,0.2%,0.2%,
2019-05-03,8:45am,USD,Final Services PMI,Medium,52.9,52.9,
2019-05-03,9:00am,USD,ISM Services PMI,High,57.2,56.1,
2019-05-03,9:15am,USD,FOMC Member Evans Speaks,Low,,,
2019-05-03,10:30am,USD,FOMC Member Clarida Speaks,Low,,,
2019-05-03,12:45pm,USD,FOMC Member Williams Speaks,Low,,,
2019-05-03,2:00pm,USD,FOMC Member Bowman Speaks,Low,,,
2019-05-03,6:45pm,USD,FOMC Member Bullard Speaks,Low,,,
2019-05-06,All Day,GBP,Bank Holiday,Low,,,
2019-05-06,2:15am,EUR,Spanish Services PMI,Medium,54.9,56.8,
2019-05-06,2:45am,EUR,Italian Services PMI,Medium,54.4,53.1,
2019-05-06,2:50am,EUR,French Final Services PMI,Medium,50.5,50.5,
2019-05-06,2:55am,EUR,German Final Services PMI,Medium,55.6,55.6,
2019-05-06,3:00am,EUR,Final Services PMI,Medium,52.5,52.5,
2019-05-06,3:30am,EUR,Sentix Investor Confidence,Medium,1.1,-0.3,
2019-05-06,4:00am,EUR,Retail Sales m/m,Medium,-0.1%,0.5%,
2019-05-06,1:00pm,USD,Loan Officer Survey,Medium,,,
2019-05-06,7:30pm,JPY,Final Manufacturing PMI,Medium,49.5,49.5,
2019-05-07,1:45am,EUR,French Trade Balance,Medium,-4.5B,-4.1B,
2019-05-07,2:00am,CHF,Foreign Currency Reserves,Medium,,756B,
2019-05-07,3:00am,GBP,MPC Member Cunliffe Speaks,Low,,,
2019-05-07,6:50am,EUR,EU Economic Forecasts,Low,,,
2019-05-07,9:00am,USD,JOLTS Job Openings,Medium,7.35M,7.14M,
2019-05-07,9:03am,USD,RCM/TIPP Economic Optimism,Medium,54.5,54.2,
2019-05-07,10:35am,USD,FOMC Member Quarles Speaks,Low,,,
2019-05-07,11:30am,GBP,MPC Member Haldane Speaks,Low,,,
2019-05-07,2:00pm,USD,Consumer Credit m/m,Medium,17.0B,15.5B,
2019-05-07,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2019-05-07,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,2.4%,-1.1%,
2019-05-07,6:50pm,JPY,Monetary Base y/y,Medium,3.6%,3.8%,
2019-05-07,6:50pm,JPY,Monetary Policy Meeting Minutes,Medium,,,
2019-05-07,10:35pm,JPY,10-y Bond Auction,Medium,,-0.06|5.1,
2019-05-08,All Day,EUR,French Bank Holiday,Low,,,
2019-05-08,1:00am,EUR,German Industrial Production m/m,Medium,-0.5%,0.4%,
2019-05-08,2:30am,GBP,Halifax HPI m/m,Medium,0.3%,-1.2%,
2019-05-08,3:15am,GBP,MPC Member Ramsden Speaks,Low,,,
2019-05-08,6:34am,EUR,ECB President Draghi Speaks,High,,,
2019-05-08,7:30am,USD,FOMC Member Brainard Speaks,Low,,,
2019-05-08,9:30am,USD,Crude Oil Inventories,Medium,1.1M,9.9M,
2019-05-08,12:01pm,USD,10-y Bond Auction,Medium,,2.47|2.6,
2019-05-08,6:01pm,GBP,RICS House Price Balance,Medium,-22%,-23%,
2019-05-09,3:57am,EUR,Spanish 10-y Bond Auction,Medium,,1.12|1.3,
2019-05-09,7:30am,USD,Fed Chairman Powell Speaks,High,,,
2019-05-09,7:30am,USD,PPI m/m,High,0.2%,0.6%,
2019-05-09,7:30am,USD,Core PPI m/m,Low,0.2%,0.3%,
2019-05-09,7:30am,USD,Trade Balance,Medium,-51.4B,-49.3B,
2019-05-09,7:30am,USD,Unemployment Claims,Medium,215K,230K,
2019-05-09,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.0%,0.0%,
2019-05-09,9:30am,USD,Natural Gas Storage,Medium,88B,123B,
2019-05-09,12:01pm,USD,30-y Bond Auction,Medium,,2.93|2.3,
2019-05-09,3:00pm,USD,FOMC Financial Stability Report,Medium,,,
2019-05-09,6:30pm,JPY,Average Cash Earnings y/y,Medium,-0.5%,-0.7%,
2019-05-09,6:30pm,JPY,Household Spending y/y,Medium,1.6%,1.7%,
2019-05-09,6:50pm,JPY,BOJ Summary of Opinions,Medium,,,
2019-05-10,1:45am,EUR,French Industrial Production m/m,Medium,-0.4%,0.1%,
2019-05-10,1:45am,EUR,French Prelim Private Payrolls q/q,Medium,0.2%,0.3%,
2019-05-10,3:00am,EUR,Italian Industrial Production m/m,Medium,-0.6%,0.8%,
2019-05-10,3:30am,GBP,GDP m/m,High,0.0%,0.2%,
2019-05-10,3:30am,GBP,Manufacturing Production m/m,High,0.1%,1.0%,
2019-05-10,3:30am,GBP,Prelim GDP q/q,High,0.5%,0.2%,
2019-05-10,3:30am,GBP,Prelim Business Investment q/q,Low,-0.9%,-0.9%,
2019-05-10,3:30am,GBP,Construction Output m/m,Medium,-0.8%,0.5%,
2019-05-10,3:30am,GBP,Goods Trade Balance,Medium,-13.7B,-14.4B,
2019-05-10,3:30am,GBP,Index of Services 3m/3m,Medium,0.4%,0.4%,
2019-05-10,3:30am,GBP,Industrial Production m/m,Medium,0.2%,0.6%,
2019-05-10,4:03am,EUR,Italian Retail Sales m/m,Medium,0.3%,0.1%,
2019-05-10,7:23am,GBP,NIESR GDP Estimate,Medium,,0.5%,
2019-05-10,7:30am,USD,Core CPI m/m,High,0.2%,0.1%,
2019-05-10,7:30am,USD,CPI m/m,High,0.4%,0.4%,
2019-05-10,7:30am,USD,CPI y/y,High,2.1%,1.9%,
2019-05-10,7:30am,USD,FOMC Member Brainard Speaks,Low,,,
2019-05-10,9:00am,USD,FOMC Member Williams Speaks,Low,,,
2019-05-10,1:00pm,USD,Federal Budget Balance,Medium,-165.2B,-146.9B,
2019-05-13,8:10am,USD,FOMC Member Clarida Speaks,Low,,,
2019-05-13,6:50pm,JPY,Bank Lending y/y,Medium,2.3%,2.3%,
2019-05-13,6:54pm,JPY,Current Account,Medium,1.71T,1.90T,
2019-05-13,10:35pm,JPY,30-y Bond Auction,Medium,,0.54|4.6,
2019-05-14,1:00am,EUR,German Final CPI m/m,Medium,1.0%,1.0%,
2019-05-14,1:00am,EUR,German WPI m/m,Medium,0.4%,0.3%,
2019-05-14,1:30am,CHF,PPI m/m,Medium,0.2%,0.3%,
2019-05-14,2:15am,USD,FOMC Member Williams Speaks,Low,,,
2019-05-14,3:30am,GBP,Average Earnings Index 3m/y,High,3.4%,3.5%,
2019-05-14,3:30am,GBP,Unemployment Rate,Low,3.9%,3.9%,
2019-05-14,3:30am,GBP,Claimant Count Change,Medium,24.2K,22.6K,
2019-05-14,4:00am,EUR,German ZEW Economic Sentiment,Low,5.1,3.1,
2019-05-14,4:00am,EUR,Industrial Production m/m,Medium,-0.3%,-0.1%,
2019-05-14,4:00am,EUR,ZEW Economic Sentiment,Medium,5.0,4.5,
2019-05-14,4:31am,USD,NFIB Small Business Index,Medium,102.3,101.8,
2019-05-14,7:30am,USD,Import Prices m/m,Medium,0.7%,0.6%,
2019-05-14,9:00am,USD,Mortgage Delinquencies,Medium,,4.06%,
2019-05-14,11:45am,USD,FOMC Member George Speaks,Low,,,
2019-05-14,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2019-05-14,6:50pm,JPY,M2 Money Stock y/y,Medium,2.3%,2.4%,
