date,time,currency,event,impact,actual,forecast,previous
2011-03-30,4:00am,EUR,Retail PMI,Medium,,49.9,
2011-03-30,4:30am,CHF,KOF Economic Barometer,High,2.16,2.19,
2011-03-30,5:00am,GBP,CBI Realized Sales,Low,-1,6,
2011-03-30,5:28am,EUR,Italian 10-y Bond Auction,Low,,4.84|1.3,
2011-03-30,6:30am,USD,Challenger Job Cuts y/y,Medium,,20.0%,
2011-03-30,7:15am,USD,ADP Non-Farm Employment Change,High,205K,208K,
2011-03-30,9:30am,USD,Crude Oil Inventories,Low,1.6M,2.1M,
2011-03-30,10:30am,GBP,MPC Member Fisher Speaks,Low,,,
2011-03-30,6:01pm,GBP,GfK Consumer Confidence,Low,-29,-28,
2011-03-30,6:15pm,JPY,Final Manufacturing PMI,Medium,,52.9,
2011-03-30,8:30pm,JPY,Average Cash Earnings y/y,Low,0.3%,0.4%,
2011-03-30,10:15pm,EUR,ECB President Trichet Speaks,Low,,,
2011-03-31,1:00am,EUR,German Retail Sales m/m,Low,0.4%,0.4%,
2011-03-31,1:00am,GBP,Nationwide HPI m/m,High,-0.1%,0.7%,
2011-03-31,2:55am,EUR,German Unemployment Change,Low,-23K,-54K,
2011-03-31,3:30am,GBP,BOE Credit Conditions Survey,Low,,,
2011-03-31,4:00am,EUR,CPI Flash Estimate y/y,Low,2.4%,2.4%,
2011-03-31,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.4%,0.3%,
2011-03-31,5:15am,GBP,MPC Member Miles Speaks,Low,,,
2011-03-31,7:30am,USD,Unemployment Claims,High,379K,394K,
2011-03-31,8:45am,USD,Chicago PMI,Low,70.1,71.2,
2011-03-31,9:00am,USD,Factory Orders m/m,Low,0.7%,3.3%,
2011-03-31,9:30am,USD,Natural Gas Storage,Medium,-2B,-6B,
2011-03-31,11:45am,USD,FOMC Member Tarullo Speaks,Medium,,,
2011-03-31,6:50pm,JPY,Tankan Manufacturing Index,High,6,5,
2011-03-31,6:50pm,JPY,Tankan Non-Manufacturing Index,Low,2,1,
2011-04-01,2:15am,CHF,Retail Sales y/y,High,-0.8%,-2.4%,
2011-04-01,2:15am,EUR,Spanish Manufacturing PMI,Low,,52.1,
2011-04-01,2:30am,CHF,Manufacturing PMI,Low,62.2,63.5,
2011-04-01,2:45am,EUR,Italian Manufacturing PMI,Low,58.0,59.0,
2011-04-01,2:50am,EUR,French Final Manufacturing PMI,Medium,56.6,56.6,
2011-04-01,2:55am,EUR,German Final Manufacturing PMI,Medium,60.9,60.9,
2011-04-01,3:00am,EUR,Final Manufacturing PMI,Medium,57.7,57.7,
2011-04-01,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,8.5%,8.6%,
2011-04-01,3:00am,EUR,Italian Quarterly Unemployment Rate,Medium,8.3%,8.4%,
2011-04-01,3:30am,GBP,Final Manufacturing PMI,High,60.7,60.9,
2011-04-01,4:00am,EUR,Unemployment Rate,Low,9.9%,10.0%,
2011-04-01,7:15am,USD,FOMC Member Plosser Speaks,Low,,,
2011-04-01,7:30am,USD,Non-Farm Employment Change,High,191K,194K,
2011-04-01,7:30am,USD,Unemployment Rate,High,8.9%,8.9%,
2011-04-01,7:30am,USD,Average Hourly Earnings m/m,Low,0.2%,0.0%,
2011-04-01,9:00am,USD,ISM Manufacturing PMI,High,61.1,61.4,
2011-04-01,9:00am,USD,Construction Spending m/m,Medium,-0.1%,-1.8%,
2011-04-01,9:00am,USD,FOMC Member Dudley Speaks,Medium,,,
2011-04-01,9:00am,USD,ISM Manufacturing Prices,Medium,83.1,82.0,
2011-04-01,All Day,USD,Total Vehicle Sales,Medium,13.3M,13.4M,
2011-04-04,3:30am,EUR,Sentix Investor Confidence,Medium,16.1,17.1,
2011-04-04,3:30am,GBP,Construction PMI,High,54.7,56.5,
2011-04-04,3:30am,GBP,Housing Equity Withdrawal q/q,Medium,-5.6B,-6.6B,
2011-04-04,4:00am,EUR,PPI m/m,Medium,0.7%,1.3%,
2011-04-04,8:30am,USD,FOMC Member Evans Speaks,Low,,,
2011-04-04,6:15pm,USD,Fed Chairman Bernanke Speaks,High,,,
2011-04-04,10:45pm,JPY,10-y Bond Auction,Medium,,1.31|2.9,
2011-04-05,2:45am,EUR,Italian Services PMI,Medium,52.3,53.1,
2011-04-05,2:50am,EUR,French Final Services PMI,Medium,60.7,60.7,
2011-04-05,2:55am,EUR,German Final Services PMI,Medium,60.1,60.1,
2011-04-05,3:00am,EUR,Final Services PMI,Medium,56.9,56.9,
2011-04-05,3:30am,GBP,Final Services PMI,High,52.5,52.6,
2011-04-05,4:00am,EUR,Retail Sales m/m,Low,0.1%,0.2%,
2011-04-05,5:38am,GBP,10-y Bond Auction,Low,,3.66|2.0,
2011-04-05,9:00am,USD,ISM Services PMI,High,59.8,59.7,
2011-04-05,10:15am,USD,FOMC Member Plosser Speaks,Low,,,
2011-04-05,1:00pm,USD,FOMC Meeting Minutes,High,,,
2011-04-05,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,2.7%,
2011-04-06,2:00am,CHF,Foreign Currency Reserves,High,,208B,
2011-04-06,2:00am,GBP,Halifax HPI m/m,High,0.2%,-0.9%,
2011-04-06,2:15am,CHF,CPI m/m,Low,0.2%,0.4%,
2011-04-06,3:30am,GBP,Manufacturing Production m/m,High,0.6%,0.9%,
2011-04-06,3:30am,GBP,Industrial Production m/m,Medium,0.4%,0.3%,
2011-04-06,4:00am,EUR,Final GDP q/q,Medium,0.3%,0.3%,
2011-04-06,5:00am,EUR,German Factory Orders m/m,Low,0.6%,3.1%,
2011-04-06,9:00am,GBP,NIESR GDP Estimate,Low,,0.1%,
2011-04-06,9:30am,USD,Crude Oil Inventories,Low,1.3M,2.9M,
2011-04-06,11:10pm,JPY,Monetary Policy Statement,High,,,
2011-04-06,11:10pm,JPY,Overnight Call Rate,High,<0.10%,<0.10%,
2011-04-07,2:32am,JPY,BOJ Press Conference,High,,,
2011-04-07,Day 1,EUR,ECOFIN Meetings,Low,,,
2011-04-07,5:00am,EUR,German Industrial Production m/m,Low,0.6%,2.0%,
2011-04-07,5:04am,EUR,French 10-y Bond Auction,Low,,3.61|2.3,
2011-04-07,6:00am,GBP,Asset Purchase Facility,High,200B,200B,
2011-04-07,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2011-04-07,6:45am,EUR,Main Refinancing Rate,High,1.25%,1.00%,
2011-04-07,7:30am,EUR,ECB Press Conference,High,,,
2011-04-07,7:30am,USD,Unemployment Claims,High,385K,392K,
2011-04-07,9:30am,USD,Natural Gas Storage,Medium,-51B,12B,
2011-04-07,2:00pm,USD,Consumer Credit m/m,Medium,4.8B,4.4B,
2011-04-07,6:50pm,JPY,Current Account,Medium,1.33T,1.09T,
2011-04-08,FriApr 8,JPY,Economy Watchers Sentiment,Medium,49.6,48.4,
2011-04-08,12:45am,CHF,Unemployment Rate,Medium,3.3%,3.4%,
2011-04-08,1:00am,EUR,German Trade Balance,Medium,13.3B,11.8B,
2011-04-08,1:45am,EUR,French Gov Budget Balance,Medium,,-13.4B,
2011-04-08,Day 2,EUR,ECOFIN Meetings,Low,,,
2011-04-08,3:30am,GBP,PPI Input m/m,High,2.2%,1.4%,
2011-04-08,3:30am,GBP,PPI Output m/m,Medium,0.7%,0.5%,
2011-04-08,4:00am,GBP,CB Leading Index m/m,Medium,,0.4%,
2011-04-08,9:00am,USD,Final Wholesale Inventories m/m,Medium,1.1%,1.0%,
2011-04-08,9:15am,USD,FOMC Member Fisher Speaks,Low,,,
2011-04-09,1:00pm,USD,FOMC Member Yellen Speaks,Low,,,
2011-04-11,3:00am,EUR,Italian Industrial Production m/m,Medium,1.4%,-1.7%,
2011-04-11,4:15am,USD,FOMC Member Dudley Speaks,Low,,,
2011-04-11,10:00am,USD,FOMC Member Evans Speaks,Low,,,
2011-04-11,10:30am,EUR,German Buba President Weber Speaks,Low,,,
2011-04-11,11:15am,USD,FOMC Member Yellen Speaks,Low,,,
2011-04-11,6:01pm,GBP,BRC Retail Sales Monitor y/y,Low,,-0.4%,
2011-04-11,6:01pm,GBP,RICS House Price Balance,Low,-23%,-26%,
2011-04-11,6:50pm,JPY,Monetary Policy Meeting Minutes,Low,,,
2011-04-11,6:50pm,JPY,Bank Lending y/y,Medium,,-1.9%,
2011-04-11,6:50pm,JPY,M2 Money Stock y/y,Medium,2.6%,2.4%,
2011-04-11,10:45pm,JPY,30-y Bond Auction,Medium,,2.18|3.6,
2011-04-12,TueApr 12,JPY,Prelim Machine Tool Orders y/y,Medium,,73.9%,
2011-04-12,3:30am,GBP,CPI y/y,High,4.4%,4.4%,
2011-04-12,3:30am,GBP,Goods Trade Balance,Low,-8.1B,-7.8B,
2011-04-12,3:30am,GBP,RPI y/y,Low,5.5%,5.5%,
2011-04-12,3:30am,GBP,Core CPI y/y,Medium,3.4%,3.4%,
2011-04-12,3:30am,GBP,ONS HPI y/y,Medium,1.3%,0.5%,
2011-04-12,4:00am,EUR,German ZEW Economic Sentiment,High,11.7,14.1,
2011-04-12,4:00am,EUR,ZEW Economic Sentiment,Low,29.8,31.0,
2011-04-12,5:15am,USD,FOMC Member Dudley Speaks,Low,,,
2011-04-12,6:30am,USD,NFIB Small Business Index,Medium,95.0,94.5,
2011-04-12,7:30am,USD,Trade Balance,High,-44.1B,-47.0B,
2011-04-12,7:30am,USD,Import Prices m/m,Low,2.1%,1.4%,
2011-04-12,9:00am,USD,RCM/TIPP Economic Optimism,Medium,45.7,43.0,
2011-04-12,1:00pm,USD,Federal Budget Balance,Low,-163.5B,-222.5B,
2011-04-12,1:45pm,USD,FOMC Member Tarullo Speaks,Medium,,,
2011-04-12,1:50pm,USD,FOMC Member Fisher Speaks,Low,,,
2011-04-12,6:50pm,JPY,PPI y/y,Medium,1.9%,1.7%,
2011-04-13,1:00am,EUR,German WPI m/m,Medium,1.3%,1.4%,
2011-04-13,2:15am,CHF,PPI m/m,Low,0.4%,0.2%,
2011-04-13,3:30am,GBP,Claimant Count Change,High,-3.6K,-8.5K,
2011-04-13,3:30am,GBP,Average Earnings Index 3m/y,Low,2.6%,2.3%,
2011-04-13,3:30am,GBP,Unemployment Rate,Medium,8.0%,8.0%,
2011-04-13,4:00am,EUR,Industrial Production m/m,Low,0.8%,0.2%,
2011-04-13,5:06am,EUR,German 30-y Bond Auction,Medium,,3.58|1.2,
2011-04-13,7:30am,USD,Core Retail Sales m/m,High,0.7%,1.1%,
2011-04-13,7:30am,USD,Retail Sales m/m,High,0.6%,1.1%,
2011-04-13,9:00am,USD,Business Inventories m/m,Low,0.8%,1.0%,
2011-04-13,9:00am,USD,JOLTS Job Openings,Medium,,2.74M,
2011-04-13,9:30am,USD,Crude Oil Inventories,Low,0.9M,2.0M,
2011-04-13,12:30pm,USD,President Obama Speaks,Medium,,,
2011-04-13,1:00pm,USD,10-y Bond Auction,Low,,3.50|3.3,
2011-04-13,1:00pm,USD,Beige Book,Low,,,
2011-04-13,4:00pm,EUR,German Buba President Weber Speaks,Low,,,
2011-04-13,5:00pm,GBP,MPC Member Posen Speaks,Low,,,
2011-04-13,6:01pm,GBP,Nationwide Consumer Confidence,Low,40,39,
2011-04-14,3:00am,EUR,ECB Monthly Bulletin,Low,,,
2011-04-14,4:00am,CHF,UBS Economic Expectations,Low,,-13.5,
2011-04-14,5:38am,GBP,30-y Bond Auction,Medium,,4.52|1.9,
2011-04-14,7:30am,CHF,Gov Board Member Danthine Speaks,Low,,,
2011-04-14,7:30am,USD,PPI m/m,High,1.1%,1.6%,
2011-04-14,7:30am,USD,Unemployment Claims,High,379K,385K,
2011-04-14,7:30am,USD,Core PPI m/m,Low,0.2%,0.2%,
2011-04-14,8:00am,USD,FOMC Member Duke Speaks,Medium,,,
2011-04-14,8:20am,USD,FOMC Member Kocherlakota Speaks,Low,,,
2011-04-14,9:30am,USD,Natural Gas Storage,Medium,34B,-45B,
2011-04-14,11:30am,USD,FOMC Member Plosser Speaks,Low,,,
2011-04-14,12:00pm,USD,30-y Bond Auction,Medium,,4.57|3.0,
2011-04-14,12:15pm,USD,FOMC Member Tarullo Speaks,Low,,,
2011-04-14,6:05pm,GBP,MPC Member Tucker Speaks,Low,,,
2011-04-14,11:30pm,JPY,Revised Industrial Production m/m,Medium,0.4%,0.4%,
2011-04-15,4:00am,EUR,Final Core CPI y/y,Low,1.1%,1.0%,
2011-04-15,4:00am,EUR,Final CPI y/y,Low,2.6%,2.6%,
2011-04-15,4:00am,EUR,Trade Balance,Medium,-3.4B,-3.1B,
2011-04-15,7:30am,USD,Core CPI m/m,High,0.2%,0.2%,
2011-04-15,7:30am,USD,CPI y/y,High,2.6%,2.1%,
2011-04-15,7:30am,USD,CPI m/m,Low,0.5%,0.5%,
2011-04-15,7:30am,USD,Empire State Manufacturing Index,Low,17.1,17.5,
2011-04-15,8:00am,USD,TIC Long-Term Purchases,High,59.4B,51.1B,
2011-04-15,8:15am,USD,Capacity Utilization Rate,Low,77.5%,76.9%,
2011-04-15,8:15am,USD,Industrial Production m/m,Low,0.5%,0.1%,
2011-04-15,8:55am,USD,Prelim UoM Consumer Sentiment,High,68.7,67.5,
2011-04-15,8:55am,USD,Prelim UoM Inflation Expectations,Medium,,4.6%,
2011-04-15,9:00am,USD,FOMC Member Evans Speaks,Low,,,
2011-04-17,6:01pm,GBP,Rightmove HPI m/m,Low,,0.8%,
2011-04-18,9:00am,USD,NAHB Housing Market Index,Medium,17,17,
2011-04-18,9:30am,USD,FOMC Member Fisher Speaks,Low,,,
2011-04-18,11:30am,USD,FOMC Member Fisher Speaks,Low,,,
2011-04-19,2:00am,EUR,French Flash Manufacturing PMI,Low,55.2,55.4,
2011-04-19,2:00am,EUR,French Flash Services PMI,Low,60.1,60.4,
2011-04-19,2:30am,EUR,German Flash Manufacturing PMI,Low,60.1,60.9,
2011-04-19,2:30am,EUR,German Flash Services PMI,Low,59.9,60.1,
2011-04-19,2:30am,EUR,Consumer Confidence,Medium,-10,-11,
2011-04-19,3:00am,EUR,Current Account,Low,-2.3B,-5.6B,
2011-04-19,3:00am,EUR,Flash Manufacturing PMI,Low,57.2,57.5,
2011-04-19,3:00am,EUR,Flash Services PMI,Low,57.0,57.2,
2011-04-19,7:30am,USD,Building Permits,High,0.55M,0.53M,
2011-04-19,7:30am,USD,Housing Starts,Low,0.53M,0.51M,
2011-04-19,6:50pm,JPY,Tertiary Industry Activity m/m,Low,0.2%,-0.1%,
2011-04-19,6:50pm,JPY,Trade Balance,Low,0.33T,0.48T,
2011-04-20,3:30am,GBP,MPC Asset Purchase Facility Votes,High,1-0-8,1-0-8,
2011-04-20,3:30am,GBP,MPC Official Bank Rate Votes,High,3-0-6,3-0-6,
2011-04-20,3:45am,EUR,Spanish 10-y Bond Auction,Low,,5.16|1.8,
2011-04-20,9:00am,USD,Existing Home Sales,High,5.02M,4.92M,
2011-04-20,9:30am,USD,Crude Oil Inventories,Low,0.7M,1.6M,
2011-04-20,11:30am,USD,Fed Chairman Bernanke Testifies,High,,,
2011-04-21,3:30am,GBP,Public Sector Net Borrowing,High,18.8B,7.9B,
2011-04-21,3:30am,GBP,Retail Sales m/m,High,-0.5%,-0.9%,
2011-04-21,3:35am,GBP,Prelim Mortgage Approvals,Low,48K,43K,
2011-04-21,7:30am,USD,Unemployment Claims,High,394K,416K,
2011-04-21,8:00am,EUR,Belgian NBB Business Climate,Low,5.9,6.2,
2011-04-21,9:00am,USD,Philly Fed Manufacturing Index,High,37.1,43.4,
2011-04-21,9:00am,USD,CB Leading Index m/m,Medium,0.3%,1.0%,
2011-04-21,9:00am,USD,HPI m/m,Medium,0.2%,-1.0%,
2011-04-21,9:30am,USD,Natural Gas Storage,Medium,53B,28B,
2011-04-22,All Day,EUR,German Bank Holiday,Low,,,
2011-04-22,All Day,GBP,Bank Holiday,Low,,,
2011-04-22,3:00am,EUR,Italian Retail Sales m/m,Medium,0.2%,-0.3%,
2011-04-22,9:15am,GBP,MPC Member Posen Speaks,Low,,,
2011-04-24,6:50pm,JPY,SPPI y/y,Medium,-1.1%,-1.1%,
2011-04-24,11:30pm,JPY,All Industries Activity m/m,Medium,0.4%,-0.5%,
2011-04-25,All Day,EUR,French Bank Holiday,Low,,,
2011-04-25,All Day,EUR,German Bank Holiday,Low,,,
2011-04-25,All Day,EUR,Italian Bank Holiday,Low,,,
2011-04-25,All Day,GBP,Bank Holiday,Low,,,
2011-04-25,9:00am,USD,New Home Sales,High,280K,270K,
2011-04-26,TueApr 26,CHF,UBS Consumption Indicator,Low,,1.45,
2011-04-26,5:00am,GBP,CBI Industrial Order Expectations,Low,4,5,
2011-04-26,7:50am,GBP,MPC Member Sentance Speaks,Low,,,
2011-04-26,8:00am,USD,S&P/CS Composite-20 HPI y/y,Low,-3.2%,-3.1%,
2011-04-26,9:00am,USD,CB Consumer Confidence,High,64.6,63.8,
2011-04-26,9:00am,USD,Richmond Manufacturing Index,Medium,20,20,
2011-04-26,6:50pm,JPY,Retail Sales y/y,Low,-5.7%,0.1%,
2011-04-27,All Day,EUR,German Prelim CPI m/m,Low,0.2%,0.5%,
2011-04-27,3:30am,GBP,Prelim GDP q/q,High,0.5%,-0.5%,
2011-04-27,3:30am,GBP,High Street Lending,Low,30.6K,30.2K,
2011-04-27,3:30am,GBP,Index of Services 3m/3m,Medium,-0.3%,-0.6%,
2011-04-27,4:00am,EUR,Industrial New Orders m/m,Low,1.3%,1.2%,
2011-04-27,4:07am,EUR,German 10-y Bond Auction,Low,,3.24|2.2,
2011-04-27,7:30am,USD,Core Durable Goods Orders m/m,High,1.7%,0.6%,
2011-04-27,7:30am,USD,Durable Goods Orders m/m,Low,2.1%,0.7%,
2011-04-27,9:30am,USD,Crude Oil Inventories,Low,1.4M,-2.3M,
2011-04-27,11:32am,USD,Federal Funds Rate,High,<0.25%,<0.25%,
2011-04-27,11:32am,USD,FOMC Statement,High,,,
2011-04-27,1:00pm,USD,FOMC Economic Projections,Low,,,
2011-04-27,1:15pm,USD,FOMC Press Conference,High,,,
2011-04-27,6:01pm,GBP,GfK Consumer Confidence,Low,-28,-28,
2011-04-27,6:15pm,JPY,Final Manufacturing PMI,Medium,,46.4,
2011-04-27,6:30pm,JPY,Household Spending y/y,Low,-6.6%,-0.2%,
2011-04-27,6:30pm,JPY,Tokyo Core CPI y/y,Low,0.2%,-0.3%,
2011-04-27,6:30pm,JPY,National Core CPI y/y,Medium,-0.2%,-0.3%,
2011-04-27,6:30pm,JPY,Unemployment Rate,Medium,4.8%,4.6%,
2011-04-27,6:50pm,JPY,Prelim Industrial Production m/m,Low,-10.5%,1.8%,
2011-04-27,11:31pm,JPY,Monetary Policy Statement,High,,,
2011-04-27,11:31pm,JPY,Overnight Call Rate,High,<0.10%,<0.10%,
2011-04-28,1:00am,EUR,German Import Prices m/m,Medium,1.0%,1.1%,
2011-04-28,1:00am,JPY,BOJ Outlook Report,Low,,,
2011-04-28,1:45am,EUR,French Consumer Spending m/m,Low,0.3%,0.9%,
2011-04-28,2:18am,JPY,BOJ Press Conference,High,,,
2011-04-28,2:55am,EUR,German Unemployment Change,Low,-33K,-55K,
2011-04-28,3:00am,EUR,Retail PMI,Medium,,53.5,
2011-04-28,4:27am,EUR,Italian 10-y Bond Auction,Low,,4.80|1.5,
2011-04-28,7:30am,USD,Advance GDP q/q,High,1.9%,3.1%,
2011-04-28,7:30am,USD,Unemployment Claims,High,392K,404K,
2011-04-28,7:30am,USD,Advance GDP Price Index q/q,Low,2.2%,0.4%,
2011-04-28,7:30am,USD,FOMC Member Duke Speaks,Medium,,,
2011-04-28,9:00am,USD,Pending Home Sales m/m,High,1.6%,0.7%,
2011-04-28,9:30am,USD,Natural Gas Storage,Medium,38B,47B,
2011-04-28,All Day,JPY,Bank Holiday,Low,,,
2011-04-29,2:00am,EUR,Spanish Unemployment Rate,Low,20.7%,20.3%,
2011-04-29,2:00am,EUR,Spanish Flash CPI y/y,Medium,,3.6%,
2011-04-29,All Day,GBP,Bank Holiday,Low,,,
2011-04-29,3:00am,CHF,SNB Chairman Hildebrand Speaks,Low,,,
2011-04-29,3:00am,EUR,M3 Money Supply y/y,Low,2.2%,2.1%,
2011-04-29,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,8.4%,8.2%,
2011-04-29,3:00am,EUR,Private Loans y/y,Medium,2.9%,2.6%,
2011-04-29,4:00am,EUR,CPI Flash Estimate y/y,Low,2.7%,2.7%,
2011-04-29,4:00am,EUR,Unemployment Rate,Low,9.9%,9.9%,
2011-04-29,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.3%,0.4%,
2011-04-29,4:30am,CHF,KOF Economic Barometer,High,2.20,2.25,
2011-04-29,7:30am,USD,Core PCE Price Index m/m,Low,0.1%,0.2%,
2011-04-29,7:30am,USD,Employment Cost Index q/q,Low,0.5%,0.4%,
2011-04-29,7:30am,USD,Personal Spending m/m,Low,0.6%,0.9%,
2011-04-29,7:30am,USD,Personal Income m/m,Medium,0.3%,0.4%,
2011-04-29,8:45am,USD,Chicago PMI,Low,68.7,70.6,
2011-04-29,8:55am,USD,Revised UoM Consumer Sentiment,Low,70.0,69.6,
2011-04-29,8:55am,USD,Revised UoM Inflation Expectations,Medium,,4.6%,
2011-04-29,11:30am,USD,Fed Chairman Bernanke Speaks,High,,,
2011-05-01,8:30pm,JPY,Average Cash Earnings y/y,Low,-0.1%,0.3%,
2011-05-01,10:35pm,USD,President Obama Speaks,Medium,,,
2011-05-02,All Day,EUR,French Bank Holiday,Low,,,
2011-05-02,All Day,EUR,Italian Bank Holiday,Low,,,
2011-05-02,All Day,GBP,Bank Holiday,Low,,,
2011-05-02,2:15am,CHF,Retail Sales y/y,High,2.3%,1.8%,
2011-05-02,2:15am,EUR,Spanish Manufacturing PMI,Low,,51.6,
2011-05-02,2:30am,CHF,Manufacturing PMI,Low,58.8,59.3,
2011-05-02,2:45am,EUR,Italian Manufacturing PMI,Low,56.1,56.2,
2011-05-02,2:50am,EUR,French Final Manufacturing PMI,Medium,56.9,56.9,
2011-05-02,2:55am,EUR,German Final Manufacturing PMI,Medium,61.7,61.7,
2011-05-02,3:00am,EUR,Final Manufacturing PMI,Medium,57.7,57.7,
2011-05-02,4:00am,EUR,ECB President Trichet Speaks,Low,,,
2011-05-02,8:00am,GBP,BOE Gov King Speaks,High,,,
2011-05-02,9:00am,USD,ISM Manufacturing PMI,High,59.9,61.2,
2011-05-02,9:00am,USD,Construction Spending m/m,Medium,0.4%,-2.4%,
2011-05-02,9:00am,USD,ISM Manufacturing Prices,Medium,83.3,85.0,
2011-05-02,1:00pm,USD,Loan Officer Survey,Medium,,,
2011-05-02,All Day,JPY,Bank Holiday,Low,,,
2011-05-03,4:00am,EUR,PPI m/m,Medium,0.7%,0.8%,
2011-05-03,5:00am,GBP,CBI Realized Sales,Low,14,15,
2011-05-03,9:00am,USD,Factory Orders m/m,Low,1.9%,0.7%,
2011-05-03,All Day,USD,Total Vehicle Sales,Medium,13.0M,13.1M,
2011-05-03,3:31pm,GBP,BRC Shop Price Index y/y,Medium,,2.4%,
2011-05-03,All Day,JPY,Bank Holiday,Low,,,
2011-05-04,2:00am,EUR,Spanish Unemployment Change,Low,,34.4K,
2011-05-04,2:15am,EUR,Spanish Services PMI,Medium,,48.7,
2011-05-04,2:45am,EUR,Italian Services PMI,Medium,53.1,53.3,
2011-05-04,2:50am,EUR,French Final Services PMI,Medium,63.4,63.4,
2011-05-04,2:55am,EUR,German Final Services PMI,Medium,57.7,57.7,
2011-05-04,3:00am,EUR,Final Services PMI,Medium,56.9,56.9,
2011-05-04,3:30am,GBP,Construction PMI,High,55.6,56.4,
2011-05-04,3:30am,GBP,Net Lending to Individuals m/m,Low,1.7B,1.7B,
2011-05-04,3:30am,GBP,M4 Money Supply m/m,Medium,0.4%,-0.3%,
2011-05-04,3:30am,GBP,Mortgage Approvals,Medium,44K,47K,
2011-05-04,4:00am,EUR,Retail Sales m/m,Low,0.2%,0.3%,
2011-05-04,6:30am,USD,Challenger Job Cuts y/y,Medium,,-38.6%,
2011-05-04,7:15am,USD,ADP Non-Farm Employment Change,High,200K,207K,
2011-05-04,9:00am,USD,ISM Services PMI,High,57.9,57.3,
2011-05-04,9:30am,USD,Crude Oil Inventories,Low,1.9M,6.2M,
2011-05-04,3:00pm,USD,FOMC Member Fisher Speaks,Low,,,
2011-05-04,All Day,JPY,Bank Holiday,Low,,,
2011-05-05,3:30am,GBP,Final Services PMI,High,55.8,57.1,
2011-05-05,5:00am,EUR,German Factory Orders m/m,Low,0.4%,1.9%,
2011-05-05,5:05am,EUR,French 10-y Bond Auction,Low,,3.77|2.5,
2011-05-05,6:00am,GBP,Asset Purchase Facility,High,200B,200B,
2011-05-05,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2011-05-05,6:45am,EUR,Main Refinancing Rate,High,1.25%,1.25%,
2011-05-05,7:30am,EUR,ECB Press Conference,High,,,
2011-05-05,7:30am,USD,Unemployment Claims,High,415K,431K,
2011-05-05,7:30am,USD,Prelim Nonfarm Productivity q/q,Low,1.1%,2.6%,
2011-05-05,7:30am,USD,Prelim Unit Labor Costs q/q,Low,0.8%,-0.6%,
2011-05-05,8:15am,USD,FOMC Member Evans Speaks,Low,,,
2011-05-05,8:23am,USD,Fed Chairman Bernanke Speaks,High,,,
2011-05-05,9:30am,USD,Natural Gas Storage,Medium,68B,31B,
2011-05-05,11:45am,EUR,ECB President Trichet Speaks,Low,,,
2011-05-05,12:15pm,USD,FOMC Member Kocherlakota Speaks,Low,,,
2011-05-05,6:50pm,JPY,Monetary Base y/y,Medium,14.3%,16.9%,
2011-05-06,1:45am,EUR,French Gov Budget Balance,Medium,,-28.0B,
2011-05-06,1:45am,EUR,French Trade Balance,Medium,-6.2B,-6.4B,
2011-05-06,3:30am,GBP,PPI Input m/m,High,1.7%,3.8%,
2011-05-06,3:30am,GBP,PPI Output m/m,Medium,0.7%,1.1%,
2011-05-06,4:30am,GBP,BOE Gov King Speaks,High,,,
2011-05-06,5:00am,EUR,German Industrial Production m/m,Low,0.6%,1.7%,
2011-05-06,6:30am,USD,FOMC Member Yellen Speaks,Low,,,
2011-05-06,7:30am,USD,Non-Farm Employment Change,High,185K,221K,
2011-05-06,7:30am,USD,Unemployment Rate,High,8.8%,8.8%,
2011-05-06,7:30am,USD,Average Hourly Earnings m/m,Low,0.2%,0.2%,
2011-05-06,9:00am,USD,FOMC Member Dudley Speaks,Medium,,,
2011-05-06,2:00pm,USD,Consumer Credit m/m,Medium,5.2B,7.6B,
2011-05-09,2:00am,GBP,Halifax HPI m/m,High,0.2%,0.0%,
2011-05-09,3:30am,EUR,Sentix Investor Confidence,Medium,14.3,14.2,
2011-05-09,6:01pm,GBP,BRC Retail Sales Monitor y/y,Low,,-3.5%,
2011-05-09,6:01pm,GBP,RICS House Price Balance,Low,-22%,-23%,
2011-05-10,1:45am,EUR,French Industrial Production m/m,Low,0.5%,0.5%,
2011-05-10,2:15am,CHF,CPI m/m,Low,0.5%,0.6%,
2011-05-10,3:00am,EUR,Italian Industrial Production m/m,Medium,0.6%,1.5%,
2011-05-10,6:30am,USD,NFIB Small Business Index,Medium,91.9,91.9,
2011-05-10,7:30am,USD,Import Prices m/m,Low,1.8%,2.6%,
2011-05-10,8:30am,USD,FOMC Member Duke Speaks,Medium,,,
2011-05-10,9:00am,USD,Final Wholesale Inventories m/m,Medium,1.0%,1.0%,
2011-05-10,9:00am,USD,RCM/TIPP Economic Optimism,Medium,41.5,40.8,
2011-05-11,1:00am,EUR,German Final CPI m/m,Medium,0.2%,0.2%,
2011-05-11,1:00am,EUR,German WPI m/m,Medium,1.1%,1.3%,
2011-05-11,3:30am,GBP,Goods Trade Balance,Low,-7.4B,-7.0B,
