date,time,currency,event,impact,actual,forecast,previous
2017-03-31,4:00pm,GBP,MPC Member Haldane Speaks,Low,,,
2017-04-02,6:50pm,JPY,Tankan Manufacturing Index,Low,14,10,
2017-04-02,6:50pm,JPY,Tankan Non-Manufacturing Index,Low,19,18,
2017-04-02,7:30pm,JPY,Final Manufacturing PMI,Medium,52.6,52.6,
2017-04-03,2:15am,CHF,Retail Sales y/y,Medium,-0.8%,-1.2%,
2017-04-03,2:15am,EUR,Spanish Manufacturing PMI,Low,54.6,54.8,
2017-04-03,2:30am,CHF,Manufacturing PMI,Medium,58.2,57.8,
2017-04-03,2:45am,EUR,Italian Manufacturing PMI,Medium,55.2,55.0,
2017-04-03,2:50am,EUR,French Final Manufacturing PMI,Medium,53.4,53.4,
2017-04-03,2:55am,EUR,German Final Manufacturing PMI,Medium,58.3,58.3,
2017-04-03,3:00am,EUR,Final Manufacturing PMI,Medium,56.3,56.2,
2017-04-03,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,11.9%,11.8%,
2017-04-03,3:30am,GBP,Final Manufacturing PMI,High,55.1,54.5,
2017-04-03,4:00am,EUR,PPI m/m,Medium,0.2%,1.1%,
2017-04-03,4:00am,EUR,Unemployment Rate,Medium,9.5%,9.6%,
2017-04-03,8:45am,USD,Final Manufacturing PMI,Medium,53.5,53.4,
2017-04-03,9:00am,USD,ISM Manufacturing PMI,High,57.2,57.7,
2017-04-03,9:00am,USD,Construction Spending m/m,Medium,1.0%,-0.4%,
2017-04-03,9:00am,USD,ISM Manufacturing Prices,Medium,68.5,68.0,
2017-04-03,9:30am,USD,FOMC Member Dudley Speaks,Low,,,
2017-04-03,All Day,USD,Total Vehicle Sales,Medium,17.4M,17.6M,
2017-04-03,All Day,USD,Wards Total Vehicle Sales,Medium,17.3M,17.3M,
2017-04-03,2:00pm,USD,FOMC Member Harker Speaks,Low,,,
2017-04-03,6:50pm,JPY,Monetary Base y/y,Medium,23.2%,21.4%,
2017-04-03,10:45pm,JPY,10-y Bond Auction,Medium,,0.08|3.7,
2017-04-04,2:00am,EUR,Spanish Unemployment Change,Low,-41.2K,-9.4K,
2017-04-04,3:30am,GBP,Construction PMI,High,52.5,52.5,
2017-04-04,3:30am,GBP,FPC Meeting Minutes,Medium,,,
2017-04-04,4:00am,EUR,Retail Sales m/m,Medium,0.5%,0.1%,
2017-04-04,4:38am,GBP,10-y Bond Auction,Medium,,1.31|2.2,
2017-04-04,7:30am,USD,Trade Balance,Low,-46.0B,-48.2B,
2017-04-04,8:30am,EUR,ECB President Draghi Speaks,High,,,
2017-04-04,9:00am,USD,Factory Orders m/m,Low,1.0%,1.5%,
2017-04-04,9:00am,USD,RCM/TIPP Economic Optimism,Medium,53.2,55.3,
2017-04-04,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2017-04-04,3:30pm,USD,FOMC Member Tarullo Speaks,Medium,,,
2017-04-04,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,-1.0%,
2017-04-05,2:45am,EUR,Italian Services PMI,Medium,54.3,54.1,
2017-04-05,2:50am,EUR,French Final Services PMI,Medium,58.5,58.5,
2017-04-05,2:55am,EUR,German Final Services PMI,Medium,55.6,55.6,
2017-04-05,3:00am,EUR,Final Services PMI,Medium,56.5,56.5,
2017-04-05,3:30am,GBP,Final Services PMI,High,53.5,53.3,
2017-04-05,7:15am,USD,ADP Non-Farm Employment Change,High,184K,245K,
2017-04-05,7:30am,GBP,MPC Member Vlieghe Speaks,Low,,,
2017-04-05,8:45am,USD,Final Services PMI,Medium,53.1,52.9,
2017-04-05,9:00am,USD,ISM Services PMI,High,57.0,57.6,
2017-04-05,9:30am,USD,Crude Oil Inventories,High,-0.1M,0.9M,
2017-04-05,1:00pm,USD,FOMC Meeting Minutes,High,,,
2017-04-06,1:00am,EUR,German Factory Orders m/m,Low,3.5%,-6.8%,
2017-04-06,2:00am,EUR,ECB President Draghi Speaks,High,,,
2017-04-06,2:15am,CHF,CPI m/m,Low,0.2%,0.5%,
2017-04-06,3:10am,EUR,Retail PMI,Medium,,49.9,
2017-04-06,3:30am,GBP,Housing Equity Withdrawal q/q,Medium,-9.5B,-11.2B,
2017-04-06,3:48am,EUR,Spanish 10-y Bond Auction,Medium,,1.94|1.3,
2017-04-06,3:58am,EUR,French 10-y Bond Auction,Medium,,0.91|2.8,
2017-04-06,4:40am,EUR,German Buba President Weidmann Speaks,Low,,,
2017-04-06,6:30am,EUR,ECB Monetary Policy Meeting Accounts,Low,,,
2017-04-06,6:30am,USD,Challenger Job Cuts y/y,Medium,,-40.0%,
2017-04-06,7:30am,USD,Unemployment Claims,High,251K,259K,
2017-04-06,9:30am,USD,Natural Gas Storage,Medium,10B,-43B,
2017-04-06,7:00pm,JPY,Average Cash Earnings y/y,Medium,0.5%,0.3%,
2017-04-07,12:45am,CHF,Unemployment Rate,Medium,3.3%,3.3%,
2017-04-07,1:00am,EUR,German Industrial Production m/m,Medium,-0.1%,2.2%,
2017-04-07,1:00am,EUR,German Trade Balance,Medium,19.4B,18.9B,
2017-04-07,1:45am,EUR,French Gov Budget Balance,Medium,,-5.4B,
2017-04-07,1:45am,EUR,French Industrial Production m/m,Medium,0.5%,-0.2%,
2017-04-07,1:45am,EUR,French Trade Balance,Medium,-4.9B,-8.1B,
2017-04-07,2:00am,CHF,Foreign Currency Reserves,Medium,,668B,
2017-04-07,2:30am,GBP,Halifax HPI m/m,Low,0.2%,0.0%,
2017-04-07,3:00am,EUR,Italian Retail Sales m/m,Medium,-0.1%,1.4%,
2017-04-07,3:30am,GBP,Manufacturing Production m/m,High,0.3%,-1.0%,
2017-04-07,3:30am,GBP,Goods Trade Balance,Low,-10.9B,-12.0B,
2017-04-07,3:30am,GBP,Construction Output m/m,Medium,0.1%,0.0%,
2017-04-07,3:30am,GBP,Industrial Production m/m,Medium,0.2%,-0.3%,
2017-04-07,4:00am,GBP,BOE Gov Carney Speaks,High,,,
2017-04-07,7:00am,GBP,NIESR GDP Estimate,Medium,,0.5%,
2017-04-07,7:30am,USD,Average Hourly Earnings m/m,High,0.2%,0.3%,
2017-04-07,7:30am,USD,Non-Farm Employment Change,High,174K,219K,
2017-04-07,7:30am,USD,Unemployment Rate,High,4.7%,4.7%,
2017-04-07,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.1%,-0.1%,
2017-04-07,11:15am,USD,FOMC Member Dudley Speaks,Low,,,
2017-04-07,2:00pm,USD,Consumer Credit m/m,Medium,14.2B,10.9B,
2017-04-10,3:00am,EUR,Italian Industrial Production m/m,Medium,0.4%,-2.3%,
2017-04-10,3:30am,EUR,Sentix Investor Confidence,Medium,20.1,20.7,
2017-04-10,9:00am,USD,Labor Market Conditions Index m/m,Medium,,1.5,
2017-04-10,3:10pm,USD,Fed Chair Yellen Speaks,High,,,
2017-04-10,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,,-0.4%,
2017-04-11,3:30am,GBP,CPI y/y,High,2.2%,2.3%,
2017-04-11,3:30am,GBP,PPI Input m/m,Low,-0.5%,-0.1%,
2017-04-11,3:30am,GBP,RPI y/y,Low,3.1%,3.2%,
2017-04-11,3:30am,GBP,Core CPI y/y,Medium,1.8%,2.0%,
2017-04-11,3:30am,GBP,HPI y/y,Medium,6.1%,5.3%,
2017-04-11,3:30am,GBP,PPI Output m/m,Medium,0.2%,0.2%,
2017-04-11,4:00am,EUR,German ZEW Economic Sentiment,Low,13.2,12.8,
2017-04-11,4:00am,EUR,Industrial Production m/m,Medium,0.2%,0.3%,
2017-04-11,4:00am,EUR,ZEW Economic Sentiment,Medium,25.0,25.6,
2017-04-11,5:00am,USD,NFIB Small Business Index,Medium,104.7,105.3,
2017-04-11,9:00am,USD,JOLTS Job Openings,Low,5.59M,5.63M,
2017-04-11,12:01pm,USD,10-y Bond Auction,Medium,,2.56|2.7,
2017-04-11,12:45pm,USD,FOMC Member Kashkari Speaks,Low,,,
2017-04-11,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2017-04-11,6:50pm,JPY,Bank Lending y/y,Medium,2.9%,2.8%,
2017-04-11,6:50pm,JPY,Core Machinery Orders m/m,Medium,3.9%,-3.2%,
2017-04-11,6:50pm,JPY,PPI y/y,Medium,1.5%,1.1%,
2017-04-12,3:30am,GBP,Average Earnings Index 3m/y,High,2.1%,2.3%,
2017-04-12,3:30am,GBP,Claimant Count Change,Low,-10.2K,-6.1K,
2017-04-12,3:30am,GBP,Unemployment Rate,Low,4.7%,4.7%,
2017-04-12,3:40am,GBP,BOE Gov Carney Speaks,High,,,
2017-04-12,4:32am,EUR,German 10-y Bond Auction,Medium,,0.41|1.5,
2017-04-12,5:00am,USD,President Trump Speaks,High,,,
2017-04-12,7:30am,USD,Import Prices m/m,Low,-0.3%,0.4%,
2017-04-12,9:30am,USD,Crude Oil Inventories,High,-0.7M,1.6M,
2017-04-12,12:01pm,USD,30-y Bond Auction,Medium,,3.17|2.3,
2017-04-12,1:00pm,USD,Federal Budget Balance,Medium,-150.0B,-192.0B,
2017-04-12,6:01pm,GBP,RICS House Price Balance,Medium,22%,22%,
2017-04-12,6:50pm,JPY,M2 Money Stock y/y,Medium,4.2%,4.2%,
2017-04-12,10:45pm,JPY,30-y Bond Auction,Medium,,0.82|3.1,
2017-04-13,1:45am,EUR,French Final CPI m/m,Medium,0.6%,0.6%,
2017-04-13,2:15am,CHF,PPI m/m,Low,0.1%,-0.2%,
2017-04-13,3:30am,GBP,BOE Credit Conditions Survey,Low,,,
2017-04-13,7:30am,USD,PPI m/m,High,0.0%,0.3%,
2017-04-13,7:30am,USD,Unemployment Claims,High,242K,235K,
2017-04-13,7:30am,USD,Core PPI m/m,Low,0.2%,0.3%,
2017-04-13,8:30am,GBP,CB Leading Index m/m,Medium,,0.3%,
2017-04-13,9:00am,USD,Prelim UoM Consumer Sentiment,High,97.1,96.9,
2017-04-13,9:00am,USD,Prelim UoM Inflation Expectations,Medium,,2.5%,
2017-04-13,9:30am,USD,Natural Gas Storage,Medium,5B,2B,
2017-04-13,11:32pm,JPY,Revised Industrial Production m/m,Medium,2.0%,2.0%,
2017-04-14,All Day,EUR,German Bank Holiday,Low,,,
2017-04-14,All Day,GBP,Bank Holiday,Low,,,
2017-04-14,7:30am,USD,Core CPI m/m,High,0.2%,0.2%,
2017-04-14,7:30am,USD,Core Retail Sales m/m,High,0.2%,0.0%,
2017-04-14,7:30am,USD,CPI m/m,High,0.0%,0.1%,
2017-04-14,7:30am,USD,CPI y/y,High,2.6%,2.7%,
2017-04-14,7:30am,USD,Retail Sales m/m,High,0.1%,-0.3%,
2017-04-14,9:00am,USD,Business Inventories m/m,Medium,0.3%,0.3%,
2017-04-14,4:00pm,USD,Treasury Currency Report,High,,,
2017-04-17,1:15am,JPY,BOJ Gov Kuroda Speaks,High,,,
2017-04-17,All Day,EUR,French Bank Holiday,Low,,,
2017-04-17,All Day,EUR,German Bank Holiday,Low,,,
2017-04-17,All Day,EUR,Italian Bank Holiday,Low,,,
2017-04-17,All Day,GBP,Bank Holiday,Low,,,
2017-04-17,7:30am,USD,Empire State Manufacturing Index,Low,15.2,16.4,
2017-04-17,9:00am,USD,NAHB Housing Market Index,Medium,70,71,
2017-04-17,3:00pm,USD,TIC Long-Term Purchases,Medium,12.4B,5.9B,
2017-04-18,7:30am,USD,Building Permits,High,1.25M,1.22M,
2017-04-18,7:30am,USD,Housing Starts,Low,1.25M,1.30M,
2017-04-18,8:15am,USD,Capacity Utilization Rate,Low,76.3%,75.4%,
2017-04-18,8:15am,USD,Industrial Production m/m,Low,0.5%,0.0%,
2017-04-18,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2017-04-19,4:00am,EUR,Final CPI y/y,Low,1.5%,1.5%,
2017-04-19,4:00am,EUR,Final Core CPI y/y,Medium,0.7%,0.7%,
2017-04-19,4:00am,EUR,Trade Balance,Medium,18.6B,15.7B,
2017-04-19,4:35am,EUR,German 30-y Bond Auction,Medium,,1.18|1.4,
2017-04-19,9:30am,USD,Crude Oil Inventories,High,-1.0M,-2.2M,
2017-04-19,1:00pm,USD,Beige Book,Medium,,,
2017-04-19,3:00pm,USD,FOMC Member Fischer Speaks,Low,,,
2017-04-19,6:50pm,JPY,Trade Balance,Medium,0.61T,0.61T,
2017-04-20,3:50am,EUR,Spanish 10-y Bond Auction,Medium,,1.61|1.6,
2017-04-20,7:30am,USD,Philly Fed Manufacturing Index,High,25.6,32.8,
2017-04-20,7:30am,USD,Unemployment Claims,High,241K,234K,
2017-04-20,9:00am,EUR,Consumer Confidence,Medium,-5,-5,
2017-04-20,9:00am,USD,CB Leading Index m/m,Medium,0.2%,0.5%,
2017-04-20,9:30am,USD,Natural Gas Storage,Medium,49B,10B,
2017-04-20,10:30am,GBP,BOE Gov Carney Speaks,High,,,
2017-04-20,11:30am,GBP,BOE Gov Carney Speaks,High,,,
2017-04-20,12:15pm,USD,Treasury Sec Mnuchin Speaks,High,,,
2017-04-20,7:30pm,JPY,Flash Manufacturing PMI,Medium,52.5,52.4,
2017-04-20,11:30pm,JPY,Tertiary Industry Activity m/m,Medium,0.3%,-0.2%,
2017-04-21,FriApr 21,EUR,French Flash Services PMI,Low,57.2,57.5,
2017-04-21,2:30am,EUR,German Flash Manufacturing PMI,Low,58.1,58.3,
2017-04-21,2:30am,EUR,German Flash Services PMI,Low,55.5,55.6,
2017-04-21,3:00am,EUR,Flash Manufacturing PMI,Low,56.1,56.2,
2017-04-21,3:00am,EUR,Flash Services PMI,Low,56.0,56.0,
2017-04-21,3:00am,EUR,Current Account,Medium,26.3B,26.1B,
2017-04-21,3:30am,GBP,Retail Sales m/m,High,-0.3%,1.7%,
2017-04-21,6:45am,GBP,MPC Member Saunders Speaks,Low,,,
2017-04-21,8:30am,USD,FOMC Member Kashkari Speaks,Low,,,
2017-04-21,8:45am,USD,Flash Manufacturing PMI,Medium,53.9,53.3,
2017-04-21,8:45am,USD,Flash Services PMI,Medium,53.7,52.8,
2017-04-21,9:00am,USD,Existing Home Sales,Low,5.61M,5.47M,
2017-04-22,3:15pm,USD,Treasury Sec Mnuchin Speaks,High,,,
2017-04-23,6:01pm,GBP,Rightmove HPI m/m,Medium,,1.3%,
2017-04-24,5:00am,EUR,German Buba Monthly Report,Medium,,,
2017-04-24,5:00am,GBP,CBI Industrial Order Expectations,Medium,9,8,
2017-04-24,10:30am,USD,FOMC Member Kashkari Speaks,Low,,,
2017-04-24,2:15pm,USD,FOMC Member Kashkari Speaks,Low,,,
2017-04-24,6:50pm,JPY,SPPI y/y,Medium,0.7%,0.8%,
2017-04-25,3:30am,GBP,Public Sector Net Borrowing,Low,2.6B,-0.7B,
2017-04-25,7:58am,EUR,Belgian NBB Business Climate,Medium,-1.4,-1.6,
2017-04-25,8:00am,USD,HPI m/m,Medium,0.1%,0.2%,
2017-04-25,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,5.7%,5.7%,
2017-04-25,8:59am,USD,Richmond Manufacturing Index,Medium,18,22,
2017-04-25,9:00am,USD,CB Consumer Confidence,High,123.7,124.9,
2017-04-25,9:00am,USD,New Home Sales,Low,590K,587K,
2017-04-25,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2017-04-25,11:30pm,JPY,All Industries Activity m/m,Medium,0.8%,-0.4%,
2017-04-26,3:00am,CHF,UBS Economic Expectations,Medium,,29.6,
2017-04-26,9:30am,USD,Crude Oil Inventories,High,-1.1M,-1.0M,
2017-04-26,10:14pm,JPY,BOJ Outlook Report,High,,,
2017-04-26,10:14pm,JPY,BOJ Policy Rate,High,-0.10%,-0.10%,
2017-04-26,10:14pm,JPY,Monetary Policy Statement,High,,,
2017-04-27,ThuApr 27,EUR,German GfK Consumer Climate,Medium,9.9,9.8,
2017-04-27,All Day,EUR,German Prelim CPI m/m,Low,-0.1%,0.2%,
2017-04-27,1:30am,JPY,BOJ Press Conference,High,,,
2017-04-27,2:00am,EUR,Spanish Flash CPI y/y,Low,2.5%,2.3%,
2017-04-27,2:00am,EUR,Spanish Unemployment Rate,Low,18.6%,18.6%,
2017-04-27,4:21am,EUR,Italian 10-y Bond Auction,Medium,,2.25|1.4,
2017-04-27,5:00am,GBP,CBI Realized Sales,Medium,6,9,
2017-04-27,6:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,
2017-04-27,6:45am,EUR,Monetary Policy Statement,High,,,
2017-04-27,7:30am,EUR,ECB Press Conference,High,,,
2017-04-27,7:30am,USD,Core Durable Goods Orders m/m,High,0.4%,0.5%,
2017-04-27,7:30am,USD,Unemployment Claims,High,241K,243K,
2017-04-27,7:30am,USD,Durable Goods Orders m/m,Low,1.5%,1.8%,
2017-04-27,7:30am,USD,Goods Trade Balance,Medium,-65.2B,-63.9B,
2017-04-27,7:30am,USD,Prelim Wholesale Inventories m/m,Medium,0.3%,0.2%,
2017-04-27,9:00am,USD,Pending Home Sales m/m,Low,-0.6%,5.5%,
2017-04-27,9:30am,USD,Natural Gas Storage,Medium,72B,54B,
2017-04-27,5:05pm,GBP,GfK Consumer Confidence,Medium,-7,-6,
2017-04-27,6:30pm,JPY,Household Spending y/y,Low,-0.6%,-3.8%,
2017-04-27,6:30pm,JPY,National Core CPI y/y,Medium,0.2%,0.2%,
2017-04-27,6:30pm,JPY,Tokyo Core CPI y/y,Medium,-0.2%,-0.4%,
2017-04-27,6:30pm,JPY,Unemployment Rate,Medium,2.9%,2.8%,
2017-04-27,6:50pm,JPY,Prelim Industrial Production m/m,Medium,-0.6%,3.2%,
2017-04-27,6:50pm,JPY,Retail Sales y/y,Medium,1.6%,0.2%,
2017-04-28,12:30am,EUR,French Flash GDP q/q,Medium,0.4%,0.5%,
2017-04-28,1:00am,EUR,German Retail Sales m/m,Low,0.1%,1.1%,
2017-04-28,1:00am,EUR,German Import Prices m/m,Medium,0.3%,0.7%,
2017-04-28,1:00am,GBP,Nationwide HPI m/m,Medium,0.1%,-0.3%,
2017-04-28,1:45am,EUR,French Consumer Spending m/m,Medium,0.6%,-0.7%,
2017-04-28,1:45am,EUR,French Prelim CPI m/m,Medium,0.2%,0.6%,
2017-04-28,2:00am,CHF,KOF Economic Barometer,Low,107.7,107.2,
2017-04-28,2:00am,EUR,Spanish Flash GDP q/q,Low,0.7%,0.7%,
2017-04-28,3:00am,CHF,SNB Chairman Jordan Speaks,High,,,
2017-04-28,3:00am,EUR,M3 Money Supply y/y,Low,4.7%,4.7%,
2017-04-28,3:00am,EUR,Private Loans y/y,Medium,2.4%,2.3%,
2017-04-28,3:30am,GBP,Prelim GDP q/q,High,0.4%,0.7%,
2017-04-28,3:30am,GBP,High Street Lending,Medium,42.1K,42.2K,
2017-04-28,3:30am,GBP,Index of Services 3m/3m,Medium,0.5%,0.6%,
2017-04-28,4:00am,EUR,Core CPI Flash Estimate y/y,Low,1.0%,0.7%,
2017-04-28,4:00am,EUR,CPI Flash Estimate y/y,Low,1.8%,1.5%,
2017-04-28,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.2%,0.0%,
2017-04-28,7:30am,USD,Advance GDP q/q,High,1.3%,2.1%,
2017-04-28,7:30am,USD,Advance GDP Price Index q/q,Low,2.0%,2.1%,
2017-04-28,7:30am,USD,Employment Cost Index q/q,Low,0.6%,0.5%,
2017-04-28,8:45am,USD,Chicago PMI,Low,56.9,57.7,
2017-04-28,9:00am,USD,Revised UoM Consumer Sentiment,Low,98.1,98.0,
2017-04-28,9:00am,USD,Revised UoM Inflation Expectations,Medium,,2.5%,
2017-04-28,12:15pm,USD,FOMC Member Brainard Speaks,Low,,,
2017-04-28,1:30pm,USD,FOMC Member Harker Speaks,Low,,,
2017-04-30,7:30pm,JPY,Final Manufacturing PMI,Medium,52.8,52.8,
2017-05-01,All Day,EUR,French Bank Holiday,Low,,,
2017-05-01,All Day,EUR,German Bank Holiday,Low,,,
2017-05-01,All Day,EUR,Italian Bank Holiday,Low,,,
2017-05-01,All Day,GBP,Bank Holiday,Low,,,
2017-05-01,2:15am,CHF,Retail Sales y/y,Medium,0.5%,0.7%,
2017-05-01,7:30am,USD,Core PCE Price Index m/m,Low,-0.1%,0.2%,
2017-05-01,7:30am,USD,Personal Spending m/m,Low,0.2%,0.0%,
2017-05-01,7:30am,USD,Personal Income m/m,Medium,0.4%,0.3%,
2017-05-01,8:45am,USD,Final Manufacturing PMI,Medium,52.8,52.8,
2017-05-01,9:00am,USD,ISM Manufacturing PMI,High,56.6,57.2,
2017-05-01,9:00am,USD,Construction Spending m/m,Medium,0.5%,1.8%,
2017-05-01,9:00am,USD,ISM Manufacturing Prices,Medium,66.5,70.5,
2017-05-01,9:45am,USD,Treasury Sec Mnuchin Speaks,High,,,
2017-05-01,6:50pm,JPY,Monetary Base y/y,Medium,21.2%,20.3%,
2017-05-01,6:50pm,JPY,Monetary Policy Meeting Minutes,Medium,,,
2017-05-02,2:15am,EUR,Spanish Manufacturing PMI,Low,54.3,53.9,
2017-05-02,2:30am,CHF,Manufacturing PMI,Medium,58.2,58.6,
2017-05-02,2:45am,EUR,Italian Manufacturing PMI,Medium,55.9,55.7,
2017-05-02,2:50am,EUR,French Final Manufacturing PMI,Medium,55.1,55.1,
2017-05-02,2:55am,EUR,German Final Manufacturing PMI,Medium,58.2,58.2,
2017-05-02,3:00am,EUR,Final Manufacturing PMI,Medium,56.8,56.8,
2017-05-02,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,11.6%,11.5%,
2017-05-02,3:30am,GBP,Final Manufacturing PMI,High,54.0,54.2,
2017-05-02,4:00am,EUR,Unemployment Rate,Medium,9.4%,9.5%,
2017-05-02,All Day,USD,Wards Total Vehicle Sales,Medium,17.1M,16.7M,
2017-05-02,All Day,USD,Total Vehicle Sales,Medium,17.1M,16.6M,
2017-05-02,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2017-05-02,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,-0.8%,
2017-05-02,All Day,JPY,Bank Holiday,Low,,,
2017-05-03,3:30am,GBP,Construction PMI,High,52.1,52.2,
2017-05-03,4:00am,EUR,Prelim Flash GDP q/q,Low,0.5%,0.4%,
2017-05-03,4:00am,EUR,PPI m/m,Medium,0.1%,0.0%,
2017-05-03,4:33am,EUR,German 10-y Bond Auction,Medium,,0.21|1.4,
2017-05-03,7:15am,USD,ADP Non-Farm Employment Change,High,178K,255K,
2017-05-03,8:45am,USD,Final Services PMI,Medium,52.5,52.5,
2017-05-03,9:00am,USD,ISM Services PMI,High,56.1,55.2,
2017-05-03,9:30am,USD,Crude Oil Inventories,High,-3.3M,-3.6M,
2017-05-03,1:00pm,USD,Federal Funds Rate,High,1.00%,1.00%,
2017-05-03,1:00pm,USD,FOMC Statement,High,,,
2017-05-03,All Day,JPY,Bank Holiday,Low,,,
2017-05-04,2:00am,EUR,Spanish Unemployment Change,Low,-78.2K,-48.6K,
2017-05-04,2:15am,EUR,Spanish Services PMI,Medium,57.7,57.4,
2017-05-04,2:45am,EUR,Italian Services PMI,Medium,53.7,52.9,
2017-05-04,2:50am,EUR,French Final Services PMI,Medium,57.7,57.7,
2017-05-04,2:55am,EUR,German Final Services PMI,Medium,54.7,54.7,
2017-05-04,3:00am,EUR,Final Services PMI,Medium,56.3,56.2,
2017-05-04,3:30am,GBP,Final Services PMI,High,54.6,55.0,
2017-05-04,3:30am,GBP,Net Lending to Individuals m/m,Low,4.5B,4.9B,
2017-05-04,3:30am,GBP,M4 Money Supply m/m,Medium,0.2%,-0.2%,
2017-05-04,3:30am,GBP,Mortgage Approvals,Medium,67K,68K,
2017-05-04,3:46am,EUR,Spanish 10-y Bond Auction,Medium,,1.68|1.5,
2017-05-04,4:00am,EUR,Retail Sales m/m,Medium,0.1%,0.5%,
2017-05-04,4:02am,EUR,French 10-y Bond Auction,Medium,,0.97|2.0,
2017-05-04,6:30am,USD,Challenger Job Cuts y/y,Medium,,-2.0%,
2017-05-04,7:30am,USD,Unemployment Claims,High,246K,257K,
2017-05-04,7:30am,USD,Prelim Nonfarm Productivity q/q,Low,0.1%,1.3%,
2017-05-04,7:30am,USD,Prelim Unit Labor Costs q/q,Low,2.5%,1.7%,
2017-05-04,7:30am,USD,Trade Balance,Low,-44.9B,-43.8B,
2017-05-04,9:00am,USD,Factory Orders m/m,Low,0.6%,1.2%,
2017-05-04,9:30am,USD,Natural Gas Storage,Medium,61B,74B,
2017-05-04,11:30am,EUR,ECB President Draghi Speaks,High,,,
2017-05-04,All Day,JPY,Bank Holiday,Low,,,
2017-05-05,3:10am,EUR,Retail PMI,Medium,,49.5,
2017-05-05,7:30am,USD,Average Hourly Earnings m/m,High,0.3%,0.1%,
2017-05-05,7:30am,USD,Non-Farm Employment Change,High,194K,79K,
2017-05-05,7:30am,USD,Unemployment Rate,High,4.6%,4.5%,
2017-05-05,10:30am,USD,FOMC Member Fischer Speaks,Low,,,
2017-05-05,12:30pm,USD,Fed Chair Yellen Speaks,High,,,
2017-05-05,12:30pm,USD,FOMC Member Evans Speaks,Low,,,
2017-05-05,2:00pm,USD,Consumer Credit m/m,Medium,15.0B,13.7B,
2017-05-08,1:00am,EUR,German Factory Orders m/m,Medium,0.7%,3.5%,
2017-05-08,All Day,EUR,French Bank Holiday,Low,,,
2017-05-08,2:30am,GBP,Halifax HPI m/m,Low,0.1%,0.0%,
2017-05-08,3:30am,EUR,Sentix Investor Confidence,Medium,25.3,23.9,
2017-05-08,9:05am,USD,Labor Market Conditions Index m/m,Medium,,3.6,
2017-05-08,1:00pm,USD,Loan Officer Survey,Medium,,,
2017-05-08,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,,-1.0%,
2017-05-08,7:00pm,JPY,Average Cash Earnings y/y,Medium,0.4%,0.4%,
2017-05-08,10:45pm,JPY,10-y Bond Auction,Medium,,0.06|4.0,
2017-05-09,1:00am,EUR,German Industrial Production m/m,Medium,-0.6%,1.8%,
2017-05-09,1:00am,EUR,German Trade Balance,Medium,21.2B,21.2B,
2017-05-09,1:45am,EUR,French Gov Budget Balance,Medium,,-21.5B,
2017-05-09,3:00am,EUR,Italian Retail Sales m/m,Medium,0.2%,-0.2%,
2017-05-09,5:00am,USD,NFIB Small Business Index,Medium,104.0,104.7,
2017-05-09,9:00am,USD,JOLTS Job Openings,Low,5.67M,5.68M,
2017-05-09,9:00am,USD,Final Wholesale Inventories m/m,Medium,-0.1%,-0.1%,
2017-05-09,9:00am,USD,RCM/TIPP Economic Optimism,Medium,52.3,51.7,
2017-05-09,3:15pm,USD,FOMC Member Kaplan Speaks,Low,,,
2017-05-09,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2017-05-09,6:50pm,JPY,BOJ Summary of Opinions,Medium,,,
2017-05-10,1:45am,EUR,French Industrial Production m/m,Medium,1.2%,-1.7%,
2017-05-10,1:45am,EUR,French Trade Balance,Medium,-5.9B,-6.4B,
2017-05-10,3:00am,EUR,Italian Industrial Production m/m,Medium,0.3%,1.0%,
2017-05-10,6:00am,EUR,ECB President Draghi Speaks,High,,,
2017-05-10,7:30am,USD,Import Prices m/m,Low,0.2%,0.1%,
2017-05-10,9:30am,USD,Crude Oil Inventories,High,-2.0M,-0.9M,
2017-05-10,12:01pm,USD,10-y Bond Auction,Medium,,2.33|2.5,
2017-05-10,1:00pm,USD,Federal Budget Balance,Medium,175.0B,-176.2B,
2017-05-10,6:01pm,GBP,RICS House Price Balance,Medium,20%,22%,
2017-05-10,6:50pm,JPY,Bank Lending y/y,Medium,3.2%,3.0%,
2017-05-10,6:50pm,JPY,Current Account,Medium,1.75T,2.29T,
2017-05-10,10:45pm,JPY,30-y Bond Auction,Medium,,0.80|3.1,
2017-05-11,1:00am,EUR,German WPI m/m,Medium,0.1%,0.0%,
