Time	Open	High	Low	Close	Volume	Spread
2026-02-23 00:00:00	1.18333	1.18344	1.18225	1.18309	6629	3
2026-02-23 01:00:00	1.18309	1.18334	1.18205	1.18261	5655	2
2026-02-23 02:00:00	1.18262	1.18311	1.18234	1.18277	4570	2
2026-02-23 03:00:00	1.18275	1.1828	1.18165	1.18233	2347	2
2026-02-23 04:00:00	1.18235	1.18239	1.18179	1.18208	1477	3
2026-02-23 05:00:00	1.18205	1.18215	1.1815	1.18197	1522	3
2026-02-23 06:00:00	1.18195	1.18338	1.18165	1.18244	3394	3
2026-02-23 07:00:00	1.18242	1.18275	1.18186	1.18232	4207	3
2026-02-23 08:00:00	1.18233	1.18249	1.1807	1.181	5990	2
2026-02-23 09:00:00	1.18101	1.18124	1.18002	1.18008	4006	5
2026-02-23 10:00:00	1.18007	1.18013	1.17951	1.17985	3477	3
2026-02-23 11:00:00	1.17983	1.17988	1.17809	1.17859	5377	2
2026-02-23 12:00:00	1.17858	1.17864	1.17744	1.17817	5429	3
2026-02-23 13:00:00	1.17816	1.17978	1.17781	1.17959	6625	3
2026-02-23 14:00:00	1.1796	1.1809	1.17939	1.18053	8846	3
2026-02-23 15:00:00	1.18053	1.18098	1.1792	1.17947	9288	3
2026-02-23 16:00:00	1.17945	1.18062	1.1788	1.18037	8167	2
2026-02-23 17:00:00	1.18037	1.18087	1.17904	1.17986	5427	3
2026-02-23 18:00:00	1.17985	1.18009	1.17947	1.1798	2953	2
2026-02-23 19:00:00	1.1798	1.18005	1.17882	1.17915	3045	2
2026-02-23 20:00:00	1.17917	1.17938	1.17875	1.17886	2318	2
2026-02-23 21:00:00	1.17886	1.17924	1.1784	1.17846	1876	4
2026-02-23 22:00:00	1.17842	1.17875	1.17842	1.1786	1561	15
2026-02-23 23:00:00	1.1786	1.17953	1.17854	1.17929	1193	15
2026-02-24 00:00:00	1.17928	1.17963	1.17873	1.1788	2630	4
2026-02-24 01:00:00	1.17878	1.17879	1.17715	1.17818	4653	4
2026-02-24 02:00:00	1.17816	1.17845	1.17782	1.17837	2604	3
2026-02-24 03:00:00	1.17837	1.17853	1.17748	1.1775	1439	3
2026-02-24 04:00:00	1.17752	1.17767	1.17679	1.17695	1589	4
2026-02-24 05:00:00	1.17695	1.17806	1.17684	1.17798	2320	3
2026-02-24 06:00:00	1.17797	1.17823	1.1777	1.17803	2614	3
2026-02-24 07:00:00	1.17801	1.17823	1.17714	1.17791	7374	3
2026-02-24 08:00:00	1.17792	1.17897	1.17733	1.17837	6227	3
2026-02-24 09:00:00	1.17837	1.1793	1.17829	1.17875	4178	3
2026-02-24 10:00:00	1.17876	1.1791	1.17823	1.17855	2583	2
2026-02-24 11:00:00	1.17855	1.17859	1.17791	1.17804	3233	3
2026-02-24 12:00:00	1.17803	1.17835	1.17726	1.17811	4305	3
2026-02-24 13:00:00	1.17811	1.17812	1.1768	1.17721	5413	2
2026-02-24 14:00:00	1.1772	1.17786	1.17674	1.17732	6937	2
2026-02-24 15:00:00	1.17732	1.17809	1.1766	1.17727	8798	3
2026-02-24 16:00:00	1.17727	1.179	1.1772	1.17879	4886	2
2026-02-24 17:00:00	1.17879	1.17888	1.17816	1.17854	2958	3
2026-02-24 18:00:00	1.17854	1.17866	1.17771	1.17785	2405	2
2026-02-24 19:00:00	1.17784	1.17841	1.17764	1.17788	2093	2
2026-02-24 20:00:00	1.17786	1.17833	1.17749	1.1775	3083	2
2026-02-24 21:00:00	1.17752	1.17771	1.17717	1.17721	1722	4
2026-02-24 22:00:00	1.17718	1.17767	1.17715	1.17736	972	21
2026-02-24 23:00:00	1.17737	1.17759	1.17724	1.17738	559	13
2026-02-25 00:00:00	1.17738	1.17797	1.17732	1.17777	2349	4
2026-02-25 01:00:00	1.17777	1.17819	1.17759	1.17782	2325	2
2026-02-25 02:00:00	1.17783	1.17934	1.1778	1.17922	3665	4
2026-02-25 03:00:00	1.17923	1.17943	1.17857	1.17894	3522	3
