Time,Signal,Pips_Nets,result,Log_Return,Dist_EMA_9,Dist_EMA_21,Dist_EMA_50,RSI_14,ADX_14,ATR_Norm,BB_Width,Hour_Sin,Hour_Cos,RSI_14_H4,Dist_EMA_20_H4,Dist_EMA_50_H4,RSI_14_D1,Dist_EMA_20_D1,Dist_EMA_50_D1,XAU_Return,CHF_Return,proba_hausse,proba_neutre,proba_baisse
2025-08-01 08:00:00,-1,-10.5,loss_sl,-0.0010777798779962,-0.0010650768015893,-0.0015168812386701,-0.0040570591184555,40.19338316371168,21.31288388358648,0.0014030840071042,0.0032459169818558,0.8660254037844387,-0.4999999999999998,23.2999619286677,-0.0066032172980019,-0.0142438330987096,46.51053791545232,-0.0035946188000157,-0.0001726912284853,0.0022702692740127,0.0027701527814547,0.1765,0.2877,0.5357999999999999
2025-08-01 10:00:00,-1,-10.6,loss_sl,0.0009994565191709,-0.0002018092139911,-0.0007576440096001,-0.0032445165555883,44.11255196558486,21.61816595052317,0.0014288932370764,0.0028835834716759,0.5000000000000003,-0.8660254037844385,23.2999619286677,-0.0066032172980019,-0.0142438330987096,46.51053791545232,-0.0035946188000157,-0.0001726912284853,0.0011580155331063,-0.0006984053362687,0.1592,0.2526,0.5882000000000001
2025-08-01 11:00:00,-1,-10.3,loss_sl,-0.0006486562524732,-0.0006806454693601,-0.0012790929954408,-0.0037427242351965,41.35863765369999,21.111600267976517,0.001440427823093,0.0028773036247939,0.258819045102521,-0.9659258262890682,23.2999619286677,-0.0066032172980019,-0.0142438330987096,46.51053791545232,-0.0035946188000157,-0.0001726912284853,0.0006465338148238,0.0003186313584722,0.1671,0.2556,0.5772999999999999
2025-08-01 20:00:00,-1,-10.4,loss_sl,0.0012353306079928,0.0040963202151541,0.0075332592503155,0.0090046226091288,72.8708205880569,34.04741688748031,0.0026224908569486,0.0248291994266514,-0.866025403784439,0.4999999999999993,60.43633988260504,0.0068972166985588,0.0013653171791023,46.51053791545232,-0.0035946188000157,-0.0001726912284853,0.0016281267641722,-0.0015290237739981,0.2535,0.2621,0.4844
2025-08-03 21:00:00,-1,17.0,win,0.0006041514014511,0.003758252082977,0.0073933439404192,0.0092265587988215,73.73768106842773,35.17169677884914,0.0025119687584646,0.0256520738870516,-0.7071067811865477,0.7071067811865474,61.03231007668237,0.0065970304848399,0.0016926629740641,46.892370197593344,-0.0028918142449936,0.0002155552309843,0.0016281267641722,0.0003358396956765,0.24,0.2429,0.5171
2025-08-04 01:00:00,-1,-10.3,loss_sl,0.001141424310012,0.0007640116165655,0.0038569211760169,0.006437574178565,64.41561933132589,34.40249672790354,0.0023476404863182,0.0251412969561917,0.2588190451025207,0.9659258262890684,59.27634594858954,0.0053167225076677,0.0009304736627729,46.59645468298745,-0.0029140636807254,-0.0001080098306101,8.949756514441758e-07,-0.000818726553865,0.21420000000000003,0.265,0.5207
2025-08-04 03:00:00,-1,19.4,win,0.0003195895460959,0.0009874508672897,0.0037898406475654,0.0065961899253839,65.86567556880163,33.302153935811475,0.0021465073802634,0.023247276103649,0.7071067811865476,0.7071067811865476,59.27634594858954,0.0053167225076677,0.0009304736627729,46.59645468298745,-0.0029140636807254,-0.0001080098306101,0.001785171402044,-0.0005961252039426,0.23850000000000002,0.2841,0.47740000000000005
2025-08-04 21:00:00,1,14.2,win,-0.0001383089998143,-9.28919347348168e-05,0.0004122755181712,0.0026647518617082,55.94475468239864,14.700716468852278,0.0015764683896429,0.0018395420213612,-0.7071067811865477,0.7071067811865474,59.73628322661672,0.0039130140782076,0.0013019958496319,46.59645468298745,-0.0029140636807254,-0.0001080098306101,-0.000964074306312,-0.0001857113679266,0.4673,0.2981,0.2346
2025-08-05 00:00:00,-1,19.5,win,-0.0010451081688024,-0.0001119764647357,0.0004472164104735,0.0026215732718253,55.52250308120304,14.634464788405698,0.0014875485164211,0.002074285123206,0.0,1.0,52.75291663226238,0.001309754079399,-0.0011239809924716,46.15075816910131,-0.0030597314475187,-0.0005519185987893,0.0007272616729399,0.0014980905246383,0.22390000000000002,0.3246,0.4515
2025-08-05 12:00:00,1,19.7,win,-0.0001646711131587,-0.0006915292081738,-0.0013218038872901,-0.0005577189556018,40.25260177950326,19.26436347621696,0.0014224970863635,0.0049751477481762,1.2246467991473532e-16,-1.0,57.31827718569151,0.003033532988866,0.0010863518480806,46.15075816910131,-0.0030597314475187,-0.0005519185987893,0.004401665998849,-0.0004445157938037,0.6132,0.2225,0.1643
